,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2022-01-04,GJ,Other State,,,,,,,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
1,2022-01-04,GJ,Ahmedabad,,,,243222,3412,235698,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
2,2022-01-04,GJ,Amreli,,,,10844,102,10723,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
3,2022-01-04,GJ,Anand,,,,9933,51,9657,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
4,2022-01-04,GJ,Aravalli,,,,5197,79,5110,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
5,2022-01-04,GJ,Banaskantha,,,,13658,162,13485,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
6,2022-01-04,GJ,Bharuch,,,,11537,118,11336,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
7,2022-01-04,GJ,Bhavnagar,,,,21581,303,21203,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
8,2022-01-04,GJ,Botad,,,,2218,42,2176,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
9,2022-01-04,GJ,Chhota Udaipur,,,,3395,38,3357,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
10,2022-01-04,GJ,Dahod,,,,9969,38,9920,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
11,2022-01-04,GJ,Dang,,,,868,18,849,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
12,2022-01-04,GJ,Devbhumi Dwarka,,,,4194,83,4098,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
13,2022-01-04,GJ,Gandhinagar,,,,20973,205,20596,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
14,2022-01-04,GJ,Gir Somnath,,,,8608,67,8527,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
15,2022-01-04,GJ,Jamnagar,,,,35194,483,34615,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
16,2022-01-04,GJ,Junagadh,,,,20588,272,20296,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
17,2022-01-04,GJ,Kheda,,,,10661,49,10455,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
18,2022-01-04,GJ,Kutch,,,,12867,145,12616,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
19,2022-01-04,GJ,Mahisagar,,,,8235,72,8123,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
20,2022-01-04,GJ,Mehsana,,,,24485,177,24263,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
21,2022-01-04,GJ,Morbi,,,,6570,87,6420,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
22,2022-01-04,GJ,Narmada,,,,5959,15,5943,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
23,2022-01-04,GJ,Navsari,,,,7428,29,7306,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
24,2022-01-04,GJ,Panchmahal,,,,11799,70,11703,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
25,2022-01-04,GJ,Patan,,,,11627,129,11498,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
26,2022-01-04,GJ,Porbandar,,,,3498,21,3475,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
27,2022-01-04,GJ,Rajkot,,,,58602,731,57444,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
28,2022-01-04,GJ,Sabarkantha,,,,9355,157,9169,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
29,2022-01-04,GJ,Surat,,,,145659,1958,142272,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
30,2022-01-04,GJ,Surendranagar,,,,8138,136,7993,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
31,2022-01-04,GJ,Tapi,,,,4467,24,4426,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
32,2022-01-04,GJ,Vadodara,,,,79116,788,77893,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
33,2022-01-04,GJ,Valsad,,,,6686,61,6483,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
34,2022-01-04,GJ,Unknown,,,,162,3,159,,2022-01-05 11:09:35.968874,,,,837293,10125,819287,34773092
