,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-04-23,HR,Foreign Evacuees,,,,,,,,2022-04-24 11:55:24.655209,,,,988875,10618,976565,17227637,0,0
1,2022-04-23,HR,Ambala,,,,40770,542,40216,,2022-04-24 11:55:24.655209,,,,988875,10618,976565,17227637,0,0
2,2022-04-23,HR,Bhiwani,,,,26489,665,25823,,2022-04-24 11:55:24.655209,,,,988875,10618,976565,17227637,0,0
3,2022-04-23,HR,Charkhi Dadri,,,,7427,145,7282,,2022-04-24 11:55:24.655209,,,,988875,10618,976565,17227637,0,0
4,2022-04-23,HR,Faridabad,,,,127547,739,126454,,2022-04-24 11:55:24.655209,,,,988875,10618,976565,17227637,0,0
5,2022-04-23,HR,Fatehabad,,,,20062,498,19564,,2022-04-24 11:55:24.655209,,,,988875,10618,976565,17227637,0,0
6,2022-04-23,HR,Gurugram,,,,263887,1006,261663,,2022-04-24 11:55:24.655209,,,,988875,10618,976565,17227637,0,0
7,2022-04-23,HR,Hisar,,,,62054,1175,60874,,2022-04-24 11:55:24.655209,,,,988875,10618,976565,17227637,0,0
8,2022-04-23,HR,Italians,,,,,,,,2022-04-24 11:55:24.655209,,,,988875,10618,976565,17227637,0,0
9,2022-04-23,HR,Jhajjar,,,,23430,350,23070,,2022-04-24 11:55:24.655209,,,,988875,10618,976565,17227637,0,0
10,2022-04-23,HR,Jind,,,,24351,542,23808,,2022-04-24 11:55:24.655209,,,,988875,10618,976565,17227637,0,0
11,2022-04-23,HR,Kaithal,,,,14231,371,13858,,2022-04-24 11:55:24.655209,,,,988875,10618,976565,17227637,0,0
12,2022-04-23,HR,Karnal,,,,48188,596,47579,,2022-04-24 11:55:24.655209,,,,988875,10618,976565,17227637,0,0
13,2022-04-23,HR,Kurukshetra,,,,26829,398,26426,,2022-04-24 11:55:24.655209,,,,988875,10618,976565,17227637,0,0
14,2022-04-23,HR,Mahendragarh,,,,24754,165,24589,,2022-04-24 11:55:24.655209,,,,988875,10618,976565,17227637,0,0
15,2022-04-23,HR,Nuh,,,,6108,139,5969,,2022-04-24 11:55:24.655209,,,,988875,10618,976565,17227637,0,0
16,2022-04-23,HR,Palwal,,,,13476,170,13306,,2022-04-24 11:55:24.655209,,,,988875,10618,976565,17227637,0,0
17,2022-04-23,HR,Panchkula,,,,44158,414,43729,,2022-04-24 11:55:24.655209,,,,988875,10618,976565,17227637,0,0
18,2022-04-23,HR,Panipat,,,,36061,672,35388,,2022-04-24 11:55:24.655209,,,,988875,10618,976565,17227637,0,0
19,2022-04-23,HR,Rewari,,,,24595,224,24366,,2022-04-24 11:55:24.655209,,,,988875,10618,976565,17227637,0,0
20,2022-04-23,HR,Rohtak,,,,31838,537,31270,,2022-04-24 11:55:24.655209,,,,988875,10618,976565,17227637,0,0
21,2022-04-23,HR,Sirsa,,,,33375,539,32833,,2022-04-24 11:55:24.655209,,,,988875,10618,976565,17227637,0,0
22,2022-04-23,HR,Sonipat,,,,58594,276,58302,,2022-04-24 11:55:24.655209,,,,988875,10618,976565,17227637,0,0
23,2022-04-23,HR,Yamunanagar,,,,30651,455,30196,,2022-04-24 11:55:24.655209,,,,988875,10618,976565,17227637,0,0
24,2022-04-23,HR,Unknown,,,,0.0,0.0,0,,2022-04-24 11:55:24.655209,,,,988875,10618,976565,17227637,0,0
