"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","97","269","59675","2","4508","64177","19"
"Bageshwar","0","2","33900","0","2088","35984","0"
"Chamoli","123","245","44582","0","3196","47776","12"
"Champawat","104","52","56266","0","1907","58170","9"
"Dehradun","544","758","347528","0","32825","380218","53"
"Haridwar","263","359","298415","2","13046","311431","41"
"Nainital","236","268","72941","0","11300","84171","14"
"Pauri Garhwal","117","131","87311","4","5265","92569","21"
"Pithoragarh","261","10","37698","0","2558","40244","315"
"Rudraprayag","37","82","25324","0","2700","28024","4"
"Tehri Garhwal","68","105","30870","0","2350","33213","11"
"US Nagar","327","463","129664","0","8780","138420","7"
"Uttarkashi","225","347","34383","0","1637","36018","27"
"Total","2402","3091","1258557","8","92160","1350415","533"
