,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-12-29,HR,217.0,0.0,41,40303,105453,220002,182.0,735.0,1.0,206.0,231632.0,573353.0,1387504.0,Ambala,7,0,0,,2026,3357,1.0,39.0,0.0,0.0,,12628.0,38385.0,1136784,,,,30202.0,509.0,29646,,918616,869100,2021-12-29T23:55:54.730606+05:30,28672000,,,,773061.0,10063.0,762172,14547894,19809288,13932902,0,0,0,0,0
1,1,1,1,1,2021-12-29,HR,217.0,0.0,41,40303,105453,220002,182.0,735.0,1.0,206.0,231632.0,573353.0,1387504.0,Bhiwani,0,0,0,,2366,6636,1.0,1.0,0.0,1.0,,15506.0,61680.0,1629109,,,,22413.0,652.0,21759,,790741,647465,2021-12-29T23:55:54.730606+05:30,28672000,,,,773061.0,10063.0,762172,14547894,19809288,13932902,0,0,0,0,0
2,2,2,2,2,2021-12-29,HR,217.0,0.0,41,40303,105453,220002,182.0,735.0,1.0,206.0,231632.0,573353.0,1387504.0,Charkhi Dadri,1,0,0,,689,1344,0.0,1.0,0.0,0.0,,4531.0,8646.0,502276,,,,5080.0,139.0,4940,,379456,331947,2021-12-29T23:55:54.730606+05:30,28672000,,,,773061.0,10063.0,762172,14547894,19809288,13932902,0,0,0,0,0
3,3,3,3,3,2021-12-29,HR,217.0,0.0,41,40303,105453,220002,182.0,735.0,1.0,206.0,231632.0,573353.0,1387504.0,Faridabad,30,0,4,,5490,12892,35.0,83.0,0.0,25.0,,32112.0,89985.0,1798954,,,,100126.0,717.0,99311,,1803721,1290120,2021-12-29T23:55:54.730606+05:30,28672000,,,,773061.0,10063.0,762172,14547894,19809288,13932902,0,0,0,0,0
4,4,4,4,4,2021-12-29,HR,217.0,0.0,41,40303,105453,220002,182.0,735.0,1.0,206.0,231632.0,573353.0,1387504.0,Fatehabad,0,0,0,,4062,12469,0.0,0.0,0.0,0.0,,14598.0,51073.0,941522,,,,17880.0,482.0,17398,,610803,358119,2021-12-29T23:55:54.730606+05:30,28672000,,,,773061.0,10063.0,762172,14547894,19809288,13932902,0,0,0,0,0
5,5,5,5,5,2021-12-29,HR,217.0,0.0,41,40303,105453,220002,182.0,735.0,1.0,206.0,231632.0,573353.0,1387504.0,Gurugram,151,0,27,,5691,12096,93.0,491.0,0.0,119.0,,26530.0,65050.0,1514085,,,,182516.0,926.0,181088,,2349855,1888201,2021-12-29T23:55:54.730606+05:30,28672000,,,,773061.0,10063.0,762172,14547894,19809288,13932902,0,0,0,0,0
6,6,6,6,6,2021-12-29,HR,217.0,0.0,41,40303,105453,220002,182.0,735.0,1.0,206.0,231632.0,573353.0,1387504.0,Hisar,0,0,0,,11924,22434,0.0,4.0,0.0,0.0,,56086.0,127242.0,1742815,,,,54006.0,1137.0,52865,,1106523,697263,2021-12-29T23:55:54.730606+05:30,28672000,,,,773061.0,10063.0,762172,14547894,19809288,13932902,0,0,0,0,0
7,7,7,7,7,2021-12-29,HR,217.0,0.0,41,40303,105453,220002,182.0,735.0,1.0,206.0,231632.0,573353.0,1387504.0,Jhajjar,0,0,0,,3467,7679,0.0,3.0,0.0,1.0,,17574.0,47404.0,956907,,,,18855.0,328.0,18517,,740188,507394,2021-12-29T23:55:54.730606+05:30,28672000,,,,773061.0,10063.0,762172,14547894,19809288,13932902,0,0,0,0,0
8,8,8,8,8,2021-12-29,HR,217.0,0.0,41,40303,105453,220002,182.0,735.0,1.0,206.0,231632.0,573353.0,1387504.0,Jind,1,0,0,,6340,9382,0.0,1.0,0.0,0.0,,35940.0,60906.0,1332042,,,,21211.0,533.0,20677,,812400,509800,2021-12-29T23:55:54.730606+05:30,28672000,,,,773061.0,10063.0,762172,14547894,19809288,13932902,0,0,0,0,0
9,9,9,9,9,2021-12-29,HR,217.0,0.0,41,40303,105453,220002,182.0,735.0,1.0,206.0,231632.0,573353.0,1387504.0,Kaithal,0,0,0,,10006,8883,3.0,1.0,0.0,1.0,,63255.0,83181.0,1072861,,,,11252.0,346.0,10904,,758375,568100,2021-12-29T23:55:54.730606+05:30,28672000,,,,773061.0,10063.0,762172,14547894,19809288,13932902,0,0,0,0,0
10,10,10,10,10,2021-12-29,HR,217.0,0.0,41,40303,105453,220002,182.0,735.0,1.0,206.0,231632.0,573353.0,1387504.0,Karnal,3,0,1,,5988,16086,6.0,16.0,0.0,12.0,,36054.0,88247.0,1506323,,,,40084.0,554.0,39509,,1091991,765482,2021-12-29T23:55:54.730606+05:30,28672000,,,,773061.0,10063.0,762172,14547894,19809288,13932902,0,0,0,0,0
11,11,11,11,11,2021-12-29,HR,217.0,0.0,41,40303,105453,220002,182.0,735.0,1.0,206.0,231632.0,573353.0,1387504.0,Kurukshetra,6,0,2,,4345,9576,5.0,16.0,1.0,4.0,,21267.0,58052.0,964231,,,,22179.0,358.0,21807,,664672,460126,2021-12-29T23:55:54.730606+05:30,28672000,,,,773061.0,10063.0,762172,14547894,19809288,13932902,0,0,0,0,0
