,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2021-12-29,PB,97,2,36,16984,19987,45619,0,236,370.0,9.0,217.0,106007.0,78861.0,218218.0,0.0,Amritsar,7,0,2,,4048,6525,0,8,16.0,0.0,8.0,,14715.0,28312.0,0,2490891,,,,47466,1599,45854,,1441973,750280,0,0,2022-01-03T00:03:46.019810+05:30,29859000,,,,604428,16644,587335,16794813,17043241,9164674,0,0,0.0,0
1,1,1,1,1,2021-12-29,PB,97,2,36,16984,19987,45619,0,236,370.0,9.0,217.0,106007.0,78861.0,218218.0,0.0,Barnala,1,0,2,,11,32,0,1,1.0,0.0,2.0,,93.0,502.0,0,596294,,,,5959,244,5707,,356623,163108,0,0,2022-01-03T00:03:46.019810+05:30,29859000,,,,604428,16644,587335,16794813,17043241,9164674,0,0,0.0,0
2,2,2,2,2,2021-12-29,PB,97,2,36,16984,19987,45619,0,236,370.0,9.0,217.0,106007.0,78861.0,218218.0,0.0,Bathinda,8,1,0,,1375,2329,0,8,18.0,2.0,3.0,,5535.0,11069.0,0,1388859,,,,41835,1049,40766,,676692,316760,0,0,2022-01-03T00:03:46.019810+05:30,29859000,,,,604428,16644,587335,16794813,17043241,9164674,0,0,0.0,0
3,3,3,3,3,2021-12-29,PB,97,2,36,16984,19987,45619,0,236,370.0,9.0,217.0,106007.0,78861.0,218218.0,0.0,Faridkot,0,0,0,,724,1574,0,5,1.0,0.0,5.0,,2322.0,7015.0,0,618008,,,,13960,320,13638,,351211,194379,0,0,2022-01-03T00:03:46.019810+05:30,29859000,,,,604428,16644,587335,16794813,17043241,9164674,0,0,0.0,0
4,4,4,4,4,2021-12-29,PB,97,2,36,16984,19987,45619,0,236,370.0,9.0,217.0,106007.0,78861.0,218218.0,0.0,Fatehgarh Sahib,1,0,0,,785,1750,0,1,2.0,1.0,3.0,,2916.0,8364.0,0,599814,,,,8914,338,8572,,373497,203468,0,0,2022-01-03T00:03:46.019810+05:30,29859000,,,,604428,16644,587335,16794813,17043241,9164674,0,0,0.0,0
5,5,5,5,5,2021-12-29,PB,97,2,36,16984,19987,45619,0,236,370.0,9.0,217.0,106007.0,78861.0,218218.0,0.0,Fazilka,1,0,0,,112,306,0,1,3.0,0.0,1.0,,1587.0,3768.0,0,1180483,,,,20290,531,19753,,562067,264096,0,0,2022-01-03T00:03:46.019810+05:30,29859000,,,,604428,16644,587335,16794813,17043241,9164674,0,0,0.0,0
6,6,6,6,6,2021-12-29,PB,97,2,36,16984,19987,45619,0,236,370.0,9.0,217.0,106007.0,78861.0,218218.0,0.0,Ferozepur,1,0,1,,616,1390,0,38,1.0,0.0,11.0,,2195.0,5762.0,0,2026831,,,,14482,504,13977,,512145,216501,0,0,2022-01-03T00:03:46.019810+05:30,29859000,,,,604428,16644,587335,16794813,17043241,9164674,0,0,0.0,0
7,7,7,7,7,2021-12-29,PB,97,2,36,16984,19987,45619,0,236,370.0,9.0,217.0,106007.0,78861.0,218218.0,0.0,Gurdaspur,2,1,1,,1237,2548,0,4,9.0,1.0,3.0,,3945.0,9787.0,0,2299026,,,,22427,804,21614,,970826,641661,0,0,2022-01-03T00:03:46.019810+05:30,29859000,,,,604428,16644,587335,16794813,17043241,9164674,0,0,0.0,0
8,8,8,8,8,2021-12-29,PB,97,2,36,16984,19987,45619,0,236,370.0,9.0,217.0,106007.0,78861.0,218218.0,0.0,Hoshiarpur,2,0,4,,562,1572,0,28,11.0,0.0,20.0,,2403.0,8400.0,0,1582793,,,,31029,997,30009,,1041068,726058,0,0,2022-01-03T00:03:46.019810+05:30,29859000,,,,604428,16644,587335,16794813,17043241,9164674,0,0,0.0,0
9,9,9,9,9,2021-12-29,PB,97,2,36,16984,19987,45619,0,236,370.0,9.0,217.0,106007.0,78861.0,218218.0,0.0,Jalandhar,13,0,7,,1288,5074,0,11,51.0,0.0,26.0,,5010.0,22004.0,0,2181753,,,,63617,1501,62054,,1499596,961601,0,0,2022-01-03T00:03:46.019810+05:30,29859000,,,,604428,16644,587335,16794813,17043241,9164674,0,0,0.0,0
