,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaConfirmedForState,7DmaRecoveredForState,7DmaDeceasedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinatedForState,7DmaConfirmedForDistrict,7DmaRecoveredForDistrict,7DmaDeceasedForDistrict,7DmaVaccinatedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
10,Gujarat,829957,818422,10115,2021-12-29,TT,34808886,480592,34251292,2021-12-29 11:47:43.975272,675246143,2021-12-28 00:00:00,1167612,1431857800,841561625,590296175,88835123,46776104,42059019,https://www.icmr.gov.in/,9195,302,7347,5189929,1745598,6935527,27380,188891,216271,394,59,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Gujarat,67936000
11,Haryana,772844,762131,10063,2021-12-29,TT,34808886,480592,34251292,2021-12-29 11:47:43.975272,675246143,2021-12-28 00:00:00,1167612,1431857800,841561625,590296175,33416735,19703835,13712900,https://www.icmr.gov.in/,9195,302,7347,5189929,1745598,6935527,109987,238345,348332,126,34,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,228653,224410,3873,2021-12-29,TT,34808886,480592,34251292,2021-12-29 11:47:43.975272,675246143,2021-12-28 00:00:00,1167612,1431857800,841561625,590296175,11346639,5857774,5488865,https://www.icmr.gov.in/,9195,302,7347,5189929,1745598,6935527,1077,4116,5193,73,47,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,340924,335103,4525,2021-12-29,TT,34808886,480592,34251292,2021-12-29 11:47:43.975272,675246143,2021-12-28 00:00:00,1167612,1431857800,841561625,590296175,18290979,9676068,8614911,https://www.icmr.gov.in/,9195,302,7347,5189929,1745598,6935527,2851,99639,102490,91,127,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,350160,344410,5142,2021-12-29,TT,34808886,480592,34251292,2021-12-29 11:47:43.975272,675246143,2021-12-28 00:00:00,1167612,1431857800,841561625,590296175,29242122,18327421,10914701,https://www.icmr.gov.in/,9195,302,7347,5189929,1745598,6935527,70374,111280,181654,155,24,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3005232,2959429,38318,2021-12-29,TT,34808886,480592,34251292,2021-12-29 11:47:43.975272,675246143,2021-12-28 00:00:00,1167612,1431857800,841561625,590296175,85255341,47502883,37752458,https://www.icmr.gov.in/,9195,302,7347,5189929,1745598,6935527,47527,272149,319676,356,347,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Karnataka,65798000
16,Kerala,5239232,5171080,47066,2021-12-29,TT,34808886,480592,34251292,2021-12-29 11:47:43.975272,675246143,2021-12-28 00:00:00,1167612,1431857800,841561625,590296175,46890943,26103349,20787594,https://www.icmr.gov.in/,9195,302,7347,5189929,1745598,6935527,21533,169379,190912,2474,3052,244,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Kerala,35125000
17,Ladakh,22140,21707,219,2021-12-29,TT,34808886,480592,34251292,2021-12-29 11:47:43.975272,675246143,2021-12-28 00:00:00,1167612,1431857800,841561625,590296175,389161,213721,175440,https://www.icmr.gov.in/,9195,302,7347,5189929,1745598,6935527,68,115,183,35,14,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,10415,10360,51,2021-12-29,TT,34808886,480592,34251292,2021-12-29 11:47:43.975272,675246143,2021-12-28 00:00:00,1167612,1431857800,841561625,590296175,108253,55554,52699,https://www.icmr.gov.in/,9195,302,7347,5189929,1745598,6935527,1,194,195,0,0,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,6661486,6504831,141476,2021-12-29,TT,34808886,480592,34251292,2021-12-29 11:47:43.975272,675246143,2021-12-28 00:00:00,1167612,1431857800,841561625,590296175,132188357,79810853,52377504,https://www.icmr.gov.in/,9195,302,7347,5189929,1745598,6935527,122281,435815,558096,2172,1098,22,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Maharashtra,122153000
20,Manipur,125747,123565,2002,2021-12-29,TT,34808886,480592,34251292,2021-12-29 11:47:43.975272,675246143,2021-12-28 00:00:00,1167612,1431857800,841561625,590296175,2305262,1321728,983534,https://www.icmr.gov.in/,9195,302,7347,5189929,1745598,6935527,1069,2725,3794,15,13,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,84802,83259,1483,2021-12-29,TT,34808886,480592,34251292,2021-12-29 11:47:43.975272,675246143,2021-12-28 00:00:00,1167612,1431857800,841561625,590296175,2116326,1233017,883309,https://www.icmr.gov.in/,9195,302,7347,5189929,1745598,6935527,402,1058,1460,3,2,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,140955,138931,541,2021-12-29,TT,34808886,480592,34251292,2021-12-29 11:47:43.975272,675246143,2021-12-28 00:00:00,1167612,1431857800,841561625,590296175,1331361,746148,585213,https://www.icmr.gov.in/,9195,302,7347,5189929,1745598,6935527,531,587,1118,207,157,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,793768,782950,10533,2021-12-29,TT,34808886,480592,34251292,2021-12-29 11:47:43.975272,675246143,2021-12-28 00:00:00,1167612,1431857800,841561625,590296175,101805007,52058609,49746398,https://www.icmr.gov.in/,9195,302,7347,5189929,1745598,6935527,12552,186786,199338,42,19,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,32185,31408,702,2021-12-29,TT,34808886,480592,34251292,2021-12-29 11:47:43.975272,675246143,2021-12-28 00:00:00,1167612,1431857800,841561625,590296175,1332350,757636,574714,https://www.icmr.gov.in/,9195,302,7347,5189929,1745598,6935527,41,128,169,1,8,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1054160,1044278,8455,2021-12-29,TT,34808886,480592,34251292,2021-12-29 11:47:43.975272,675246143,2021-12-28 00:00:00,1167612,1431857800,841561625,590296175,49331983,29069322,20262661,https://www.icmr.gov.in/,9195,302,7347,5189929,1745598,6935527,64409,202068,266477,156,185,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Odisha,43671000
26,Puducherry,129434,127435,1880,2021-12-29,TT,34808886,480592,34251292,2021-12-29 11:47:43.975272,675246143,2021-12-28 00:00:00,1167612,1431857800,841561625,590296175,1394020,837786,556234,https://www.icmr.gov.in/,9195,302,7347,5189929,1745598,6935527,1812,2960,4772,9,16,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,604331,587299,16642,2021-12-29,TT,34808886,480592,34251292,2021-12-29 11:47:43.975272,675246143,2021-12-28 00:00:00,1167612,1431857800,841561625,590296175,26142309,17023254,9119055,https://www.icmr.gov.in/,9195,302,7347,5189929,1745598,6935527,15708,42889,58597,52,52,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Punjab,29859000
28,Rajasthan,955636,946235,8963,2021-12-29,TT,34808886,480592,34251292,2021-12-29 11:47:43.975272,675246143,2021-12-28 00:00:00,1167612,1431857800,841561625,590296175,80034377,46073194,33961183,https://www.icmr.gov.in/,9195,302,7347,5189929,1745598,6935527,137921,332628,470549,97,13,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Rajasthan,77264000
29,Sikkim,32483,32021,409,2021-12-29,TT,34808886,480592,34251292,2021-12-29 11:47:43.975272,675246143,2021-12-28 00:00:00,1167612,1431857800,841561625,590296175,1008419,524862,483557,https://www.icmr.gov.in/,9195,302,7347,5189929,1745598,6935527,39,375,414,2,4,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,2745261,2701974,36750,2021-12-29,TT,34808886,480592,34251292,2021-12-29 11:47:43.975272,675246143,2021-12-28 00:00:00,1167612,1431857800,841561625,590296175,82642481,49600073,33042408,https://www.icmr.gov.in/,9195,302,7347,5189929,1745598,6935527,84929,181251,266180,619,638,6,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,681072,673589,4024,2021-12-29,TT,34808886,480592,34251292,2021-12-29 11:47:43.975272,675246143,2021-12-28 00:00:00,1167612,1431857800,841561625,590296175,46097844,27757152,18340692,https://www.icmr.gov.in/,9195,302,7347,5189929,1745598,6935527,70724,325767,396491,228,185,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Telangana,37220000
32,Tripura,85041,84138,829,2021-12-29,TT,34808886,480592,34251292,2021-12-29 11:47:43.975272,675246143,2021-12-28 00:00:00,1167612,1431857800,841561625,590296175,4690151,2568511,2121640,https://www.icmr.gov.in/,9195,302,7347,5189929,1745598,6935527,560,3154,3714,13,2,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,1711049,1687742,22915,2021-12-29,TT,34808886,480592,34251292,2021-12-29 11:47:43.975272,675246143,2021-12-28 00:00:00,1167612,1431857800,841561625,590296175,197445253,126461944,70983309,https://www.icmr.gov.in/,9195,302,7347,5189929,1745598,6935527,536226,881816,1418042,79,11,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,344843,337200,7416,2021-12-29,TT,34808886,480592,34251292,2021-12-29 11:47:43.975272,675246143,2021-12-28 00:00:00,1167612,1431857800,841561625,590296175,14015251,7760687,6254564,https://www.icmr.gov.in/,9195,302,7347,5189929,1745598,6935527,7171,45056,52227,44,30,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,0,0,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,1631817,1604627,19733,2021-12-29,TT,34808886,480592,34251292,2021-12-29 11:47:43.975272,675246143,2021-12-28 00:00:00,1167612,1431857800,841561625,590296175,103337356,64547384,38789972,https://www.icmr.gov.in/,9195,302,7347,5189929,1745598,6935527,34855,465731,500586,752,721,7,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363449.142857143,1340169.5714285714,16386.14285714286,79186419,55849827,23336592,,,1332900000,West Bengal,96906000
