,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-12-29,HP,52,1,18,0,1090,3853,0,363,270.0,3.0,329.0,0,4861.0,19422.0,0.0,Bilaspur,0,0,5,,27,115,0,21,29.0,1.0,29.0,0.0,165.0,646.0,0,382056,2021-12-29 19:00:00+05:30,https://twitter.com/nhm_hp,,14679,90,14537,,327807,321708,0,1,2021-12-29 23:56:02.134484,7300000,2021-12-29 19:00:00+05:30,https://twitter.com/nhm_hp,,228705,3857,224427,,5858864,5492718,0,18,1.0,0.0
1,1,1,1,2021-12-29,HP,52,1,18,0,1090,3853,0,363,270.0,3.0,329.0,0,4861.0,19422.0,0.0,Chamba,0,1,0,,23,94,0,2,1.0,1.0,1.0,0.0,137.0,627.0,0,518844,2021-12-29 19:00:00+05:30,https://twitter.com/nhm_hp,,13740,161,13575,,374941,357388,0,2,2021-12-29 23:56:02.134505,7300000,2021-12-29 19:00:00+05:30,https://twitter.com/nhm_hp,,228705,3857,224427,,5858864,5492718,0,18,1.0,0.0
2,2,2,2,2021-12-29,HP,52,1,18,0,1090,3853,0,363,270.0,3.0,329.0,0,4861.0,19422.0,0.0,Hamirpur,1,0,3,,62,189,0,43,24.0,0.0,37.0,0.0,232.0,712.0,0,454293,2021-12-29 19:00:00+05:30,https://twitter.com/nhm_hp,,18085,307,17733,,383866,364659,0,1,2021-12-29 23:56:02.134507,7300000,2021-12-29 19:00:00+05:30,https://twitter.com/nhm_hp,,228705,3857,224427,,5858864,5492718,0,18,1.0,0.0
3,3,3,3,2021-12-29,HP,52,1,18,0,1090,3853,0,363,270.0,3.0,329.0,0,4861.0,19422.0,0.0,Kangra,19,0,1,,164,671,0,67,87.0,1.0,60.0,0.0,709.0,2772.0,0,1507223,2021-12-29 19:00:00+05:30,https://twitter.com/nhm_hp,,52300,1178,50995,,1206171,1153629,0,5,2021-12-29 23:56:02.134509,7300000,2021-12-29 19:00:00+05:30,https://twitter.com/nhm_hp,,228705,3857,224427,,5858864,5492718,0,18,1.0,0.0
4,4,4,4,2021-12-29,HP,52,1,18,0,1090,3853,0,363,270.0,3.0,329.0,0,4861.0,19422.0,0.0,Kinnaur,2,0,0,,0,0,0,1,2.0,0.0,1.0,0.0,45.0,214.0,0,84298,2021-12-29 19:00:00+05:30,https://twitter.com/nhm_hp,,3533,39,3490,,80139,69261,0,0,2021-12-29 23:56:02.134511,7300000,2021-12-29 19:00:00+05:30,https://twitter.com/nhm_hp,,228705,3857,224427,,5858864,5492718,0,18,1.0,0.0
5,5,5,5,2021-12-29,HP,52,1,18,0,1090,3853,0,363,270.0,3.0,329.0,0,4861.0,19422.0,0.0,Kullu,2,0,0,,69,305,0,3,5.0,0.0,4.0,0.0,323.0,1632.0,0,437474,2021-12-29 19:00:00+05:30,https://twitter.com/nhm_hp,,9754,158,9587,,363478,331061,0,3,2021-12-29 23:56:02.134514,7300000,2021-12-29 19:00:00+05:30,https://twitter.com/nhm_hp,,228705,3857,224427,,5858864,5492718,0,18,1.0,1.0
6,6,6,6,2021-12-29,HP,52,1,18,0,1090,3853,0,363,270.0,3.0,329.0,0,4861.0,19422.0,0.0,Lahaul and Spiti,0,0,0,,0,0,0,1,0.0,0.0,2.0,0.0,0.0,9.0,0,31528,2021-12-29 19:00:00+05:30,https://twitter.com/nhm_hp,,2962,18,2944,,32165,25610,0,0,2021-12-29 23:56:02.134516,7300000,2021-12-29 19:00:00+05:30,https://twitter.com/nhm_hp,,228705,3857,224427,,5858864,5492718,0,18,1.0,0.0
7,7,7,7,2021-12-29,HP,52,1,18,0,1090,3853,0,363,270.0,3.0,329.0,0,4861.0,19422.0,0.0,Mandi,5,0,4,,68,236,0,27,25.0,0.0,56.0,0.0,278.0,1184.0,0,999518,2021-12-29 19:00:00+05:30,https://twitter.com/nhm_hp,,32113,463,31620,,793376,746877,0,0,2021-12-29 23:56:02.134518,7300000,2021-12-29 19:00:00+05:30,https://twitter.com/nhm_hp,,228705,3857,224427,,5858864,5492718,0,18,1.0,0.0
8,8,8,8,2021-12-29,HP,52,1,18,0,1090,3853,0,363,270.0,3.0,329.0,0,4861.0,19422.0,0.0,Shimla,13,0,0,,227,682,0,53,34.0,0.0,48.0,0.0,937.0,3032.0,0,813384,2021-12-29 19:00:00+05:30,https://twitter.com/nhm_hp,,28132,655,27425,,700984,652274,0,4,2021-12-29 23:56:02.134521,7300000,2021-12-29 19:00:00+05:30,https://twitter.com/nhm_hp,,228705,3857,224427,,5858864,5492718,0,18,1.0,0.0
9,9,9,9,2021-12-29,HP,52,1,18,0,1090,3853,0,363,270.0,3.0,329.0,0,4861.0,19422.0,0.0,Sirmaur,0,0,0,,93,325,0,2,12.0,0.0,2.0,0.0,369.0,1465.0,0,530164,2021-12-29 19:00:00+05:30,https://twitter.com/nhm_hp,,15483,211,15260,,440089,416707,0,0,2021-12-29 23:56:02.134523,7300000,2021-12-29 19:00:00+05:30,https://twitter.com/nhm_hp,,228705,3857,224427,,5858864,5492718,0,18,1.0,0.0
10,10,10,10,2021-12-29,HP,52,1,18,0,1090,3853,0,363,270.0,3.0,329.0,0,4861.0,19422.0,0.0,Solan,10,0,0,,289,1066,0,85,36.0,0.0,47.0,0.0,1359.0,6162.0,0,576670,2021-12-29 19:00:00+05:30,https://twitter.com/nhm_hp,,23145,315,22782,,713389,620259,0,0,2021-12-29 23:56:02.134524,7300000,2021-12-29 19:00:00+05:30,https://twitter.com/nhm_hp,,228705,3857,224427,,5858864,5492718,0,18,1.0,0.0
11,11,11,11,2021-12-29,HP,52,1,18,0,1090,3853,0,363,270.0,3.0,329.0,0,4861.0,19422.0,0.0,Una,0,0,5,,68,170,0,58,15.0,0.0,42.0,0.0,307.0,967.0,0,521057,2021-12-29 19:00:00+05:30,https://twitter.com/nhm_hp,,14779,262,14479,,442459,433285,0,2,2021-12-29 23:56:02.134526,7300000,2021-12-29 19:00:00+05:30,https://twitter.com/nhm_hp,,228705,3857,224427,,5858864,5492718,0,18,1.0,0.0
