Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-12-29,JK,104,-4524,124,60665,2827,109214,0,867.0,-4514.0,889.0,389485.0,15681.0,586397.0,Anantnag,0,0,2,,158,23724,0,12.0,0.0,11.0,,869.0,110204.0,1070144,2021-12-29 17:00:00+05:30,https://twitter.com/diprjk,,16731,208,16506,,769778,754706,2021-12-29 23:56:42.036034,13203000,2021-12-29 17:00:00+05:30,https://twitter.com/diprjk,,341028,1,335227,19193723,9678895,8724125
2021-12-29,JK,104,-4524,124,60665,2827,109214,0,867.0,-4514.0,889.0,389485.0,15681.0,586397.0,Bandipora,2,0,0,,14,6482,0,34.0,2.0,39.0,,104.0,32488.0,385099,2021-12-29 17:00:00+05:30,https://twitter.com/diprjk,,10171,111,10008,,304991,271542,2021-12-29 23:56:42.036037,13203000,2021-12-29 17:00:00+05:30,https://twitter.com/diprjk,,341028,1,335227,19193723,9678895,8724125
2021-12-29,JK,104,-4524,124,60665,2827,109214,0,867.0,-4514.0,889.0,389485.0,15681.0,586397.0,Baramulla,12,0,19,,167,9524,0,115.0,0.0,122.0,,854.0,44731.0,1015503,2021-12-29 17:00:00+05:30,https://twitter.com/diprjk,,25960,290,25520,,783420,699386,2021-12-29 23:56:42.036025,13203000,2021-12-29 17:00:00+05:30,https://twitter.com/diprjk,,341028,1,335227,19193723,9678895,8724125
2021-12-29,JK,104,-4524,124,60665,2827,109214,0,867.0,-4514.0,889.0,389485.0,15681.0,586397.0,Budgam,4,0,9,,82,9493,0,47.0,2.0,52.0,,417.0,65823.0,735753,2021-12-29 17:00:00+05:30,https://twitter.com/diprjk,,24480,216,24217,,597417,580429,2021-12-29 23:56:42.036028,13203000,2021-12-29 17:00:00+05:30,https://twitter.com/diprjk,,341028,1,335227,19193723,9678895,8724125
2021-12-29,JK,104,-4524,124,60665,2827,109214,0,867.0,-4514.0,889.0,389485.0,15681.0,586397.0,Doda,8,0,5,,44,2410,0,31.0,0.0,26.0,,274.0,13698.0,409576,2021-12-29 17:00:00+05:30,https://twitter.com/diprjk,,8045,136,7872,,319427,299802,2021-12-29 23:56:42.036051,13203000,2021-12-29 17:00:00+05:30,https://twitter.com/diprjk,,341028,1,335227,19193723,9678895,8724125
2021-12-29,JK,104,-4524,124,60665,2827,109214,0,867.0,-4514.0,889.0,389485.0,15681.0,586397.0,Ganderbal,8,0,12,,21,7655,0,68.0,1.0,44.0,,143.0,10688.0,297003,2021-12-29 17:00:00+05:30,https://twitter.com/diprjk,,10997,82,10807,,228985,192856,2021-12-29 23:56:42.036039,13203000,2021-12-29 17:00:00+05:30,https://twitter.com/diprjk,,341028,1,335227,19193723,9678895,8724125
2021-12-29,JK,104,-4524,124,60665,2827,109214,0,867.0,-4514.0,889.0,389485.0,15681.0,586397.0,Jammu,22,0,11,,1074,9317,0,136.0,0.0,86.0,,5858.0,53423.0,1526406,2021-12-29 17:00:00+05:30,https://twitter.com/diprjk,,54161,1156,52750,,1210190,1014613,2021-12-29 23:56:42.036046,13203000,2021-12-29 17:00:00+05:30,https://twitter.com/diprjk,,341028,1,335227,19193723,9678895,8724125
2021-12-29,JK,104,-4524,124,60665,2827,109214,0,867.0,-4514.0,889.0,389485.0,15681.0,586397.0,Kathua,1,0,0,,241,2532,0,5.0,0.0,6.0,,1519.0,16893.0,615711,2021-12-29 17:00:00+05:30,https://twitter.com/diprjk,,9384,153,9225,,498433,437566,2021-12-29 23:56:42.036052,13203000,2021-12-29 17:00:00+05:30,https://twitter.com/diprjk,,341028,1,335227,19193723,9678895,8724125
2021-12-29,JK,104,-4524,124,60665,2827,109214,0,867.0,-4514.0,889.0,389485.0,15681.0,586397.0,Kishtwar,0,0,2,,16,1311,0,7.0,0.0,5.0,,145.0,6492.0,230696,2021-12-29 17:00:00+05:30,https://twitter.com/diprjk,,4854,44,4803,,168861,131944,2021-12-29 23:56:42.036054,13203000,2021-12-29 17:00:00+05:30,https://twitter.com/diprjk,,341028,1,335227,19193723,9678895,8724125
2021-12-29,JK,104,-4524,124,60665,2827,109214,0,867.0,-4514.0,889.0,389485.0,15681.0,586397.0,Kulgam,1,0,1,,81,3044,0,6.0,0.0,11.0,,280.0,19675.0,422786,2021-12-29 17:00:00+05:30,https://twitter.com/diprjk,,11548,117,11421,,404408,377236,2021-12-29 23:56:42.036041,13203000,2021-12-29 17:00:00+05:30,https://twitter.com/diprjk,,341028,1,335227,19193723,9678895,8724125
