,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10747,10618,129,2023-01-09,TT,44680094,530721,44147002,2023-01-09 12:00:03.067773,912192538,2023-01-08 00:00:00,85282,2201379387,1027229266,951275885,222874236,991263,347616,353284,290363,https://www.icmr.gov.in/,170,1,221,5996,1039,692,7727,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339077,2324336,14733,2023-01-09,TT,44680094,530721,44147002,2023-01-09 12:00:03.067773,912192538,2023-01-08 00:00:00,85282,2201379387,1027229266,951275885,222874236,110560759,44702243,47572314,18286202,https://www.icmr.gov.in/,170,1,221,5996,1039,692,7727,9,9,25,43,2,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66891,66594,296,2023-01-09,TT,44680094,530721,44147002,2023-01-09 12:00:03.067773,912192538,2023-01-08 00:00:00,85282,2201379387,1027229266,951275885,222874236,1911890,960329,820470,131091,https://www.icmr.gov.in/,170,1,221,5996,1039,692,7727,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746100,738065,8035,2023-01-09,TT,44680094,530721,44147002,2023-01-09 12:00:03.067773,912192538,2023-01-08 00:00:00,85282,2201379387,1027229266,951275885,222874236,50286607,24811509,22131838,3343260,https://www.icmr.gov.in/,170,1,221,5996,1039,692,7727,0,3,34,37,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851404,839095,12303,2023-01-09,TT,44680094,530721,44147002,2023-01-09 12:00:03.067773,912192538,2023-01-08 00:00:00,85282,2201379387,1027229266,951275885,222874236,157217557,73471178,67886697,15859682,https://www.icmr.gov.in/,170,1,221,5996,1039,692,7727,97,71,329,497,0,4,0,,,1332900000,Bihar,119520000
5,Chandigarh,99354,98170,1181,2023-01-09,TT,44680094,530721,44147002,2023-01-09 12:00:03.067773,912192538,2023-01-08 00:00:00,85282,2201379387,1027229266,951275885,222874236,2283106,1185130,985897,112079,https://www.icmr.gov.in/,170,1,221,5996,1039,692,7727,0,0,0,0,1,1,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177760,1163612,14146,2023-01-09,TT,44680094,530721,44147002,2023-01-09 12:00:03.067773,912192538,2023-01-08 00:00:00,85282,2201379387,1027229266,951275885,222874236,49166220,21267426,20343308,7555486,https://www.icmr.gov.in/,170,1,221,5996,1039,692,7727,4,13,10,27,0,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,2023-01-09,TT,44680094,530721,44147002,2023-01-09 12:00:03.067773,912192538,2023-01-08 00:00:00,85282,2201379387,1027229266,951275885,222874236,1579236,782273,636862,160101,https://www.icmr.gov.in/,170,1,221,5996,1039,692,7727,2,0,2,4,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2007281,1980736,26521,2023-01-09,TT,44680094,530721,44147002,2023-01-09 12:00:03.067773,912192538,2023-01-08 00:00:00,85282,2201379387,1027229266,951275885,222874236,37376589,18292667,15709935,3373987,https://www.icmr.gov.in/,170,1,221,5996,1039,692,7727,22,31,234,287,8,8,0,,,1332900000,Delhi,19814000
9,Goa,259094,255069,4013,2023-01-09,TT,44680094,530721,44147002,2023-01-09 12:00:03.067773,912192538,2023-01-08 00:00:00,85282,2201379387,1027229266,951275885,222874236,2873075,1439858,1295421,137796,https://www.icmr.gov.in/,170,1,221,5996,1039,692,7727,0,0,0,0,0,1,0,,,1332900000,Goa,1540000
