,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-05-17,TT,Andaman and Nicobar Islands,,,,10766,129,10637,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
1,2023-05-17,TT,Andhra Pradesh,,,,2340657,14733,2325904,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
2,2023-05-17,TT,Arunachal Pradesh,,,,67002,296,66681,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
3,2023-05-17,TT,Assam,,,,746138,8035,738084,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
4,2023-05-17,TT,Bihar,,,,854945,12313,842445,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
5,2023-05-17,TT,Chandigarh,,,,100661,1185,99445,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
6,2023-05-17,TT,Chhattisgarh,,,,1187377,14185,1172854,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
7,2023-05-17,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11592,4,11588,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
8,2023-05-17,TT,Delhi,,,,2040497,26652,2013538,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
9,2023-05-17,TT,Goa,,,,262922,4014,258718,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
10,2023-05-17,TT,Gujarat,,,,1291183,11078,1279977,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
11,2023-05-17,TT,Haryana,,,,1078715,10751,1067677,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
12,2023-05-17,TT,Himachal Pradesh,,,,322457,4238,317984,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
13,2023-05-17,TT,Jammu and Kashmir,,,,481917,4792,477027,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
14,2023-05-17,TT,Jharkhand,,,,443804,5334,438437,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
15,2023-05-17,TT,Karnataka,,,,4087890,40353,4047253,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
16,2023-05-17,TT,Kerala,,,,6904004,71902,6828626,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
17,2023-05-17,TT,Ladakh,,,,29576,231,29344,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
18,2023-05-17,TT,Lakshadweep,,,,11415,52,11363,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
19,2023-05-17,TT,Maharashtra,,,,8168496,148545,8019249,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
20,2023-05-17,TT,Manipur,,,,139973,2149,137806,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
21,2023-05-17,TT,Meghalaya,,,,96910,1626,95273,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
22,2023-05-17,TT,Mizoram,,,,239290,731,238472,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
23,2023-05-17,TT,Madhya Pradesh,,,,1056327,10786,1045528,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
24,2023-05-17,TT,Nagaland,,,,36016,782,35228,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
25,2023-05-17,TT,Odisha,,,,1347697,9215,1337095,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
26,2023-05-17,TT,Puducherry,,,,177453,1981,175428,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
27,2023-05-17,TT,Punjab,,,,792162,19336,772624,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
28,2023-05-17,TT,Rajasthan,,,,1326257,9730,1316117,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
29,2023-05-17,TT,Sikkim,,,,44757,500,44230,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
30,2023-05-17,TT,Tamil Nadu,,,,3610334,38076,3571938,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
31,2023-05-17,TT,Telangana,,,,844063,4111,839829,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
32,2023-05-17,TT,Tripura,,,,108193,940,107201,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
33,2023-05-17,TT,Uttar Pradesh,,,,2144861,23696,2120719,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
34,2023-05-17,TT,Uttarakhand,,,,452452,7766,444614,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
35,2023-05-17,TT,West Bengal,,,,2124393,21547,2101032,,,2023-05-17 15:55:34.900832,,,,44983152,531794,44439965,928915962,2206693952
