Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-10-11,OR,Angul,,,,48162,419,0,47741,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Balasore,,,,49899,365,0,49486,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Bargarh,,,,35602,353,0,35234,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Bhadrak,,,,29850,177,0,29664,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Balangir,,,,30169,131,0,30033,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Boudh,,,,15174,113,0,15049,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Cuttack,,,,117915,915,0,116946,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Deogarh,,,,8881,53,0,8820,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Dhenkanal,,,,22463,265,0,22197,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Gajapati,,,,13506,83,0,13422,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Ganjam,,,,36984,513,0,36457,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Jagatsinghpur,,,,32640,346,0,32278,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Jajpur,,,,51206,203,0,50977,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Jharsuguda,,,,29078,182,0,28894,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Kalahandi,,,,29871,222,0,29630,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Kandhamal,,,,14068,96,0,13969,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Kendrapara,,,,28374,276,0,28094,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Kendujhar,,,,24637,196,0,24430,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Khordha,,,,256355,1768,0,254512,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Koraput,,,,24067,84,0,23981,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Malkangiri,,,,12897,48,0,12844,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Mayurbhanj,,,,50809,309,0,50485,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Nabarangapur,,,,28287,93,0,28187,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Nayagarh,,,,29508,228,0,29272,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Nuapada,,,,27571,91,0,27467,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Puri,,,,50978,491,0,50455,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Rayagada,,,,25344,177,0,25163,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Sambalpur,,,,45050,248,0,44761,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Subarnapur,,,,17373,63,0,17310,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
2022-10-11,OR,Sundargarh,,,,98743,690,0,97975,,2022-10-11 23:55:40.275154,2022-10-11 23:55:40.276061,,,1335050,9199,1325318,0,33669068
