TT|2022-06-15 07:55:12.613323|GetSource|ERR|File Not Found
TT|2022-06-15 09:55:13.253286|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-15 09:55:25.775151|ExtractFromHTML|OK|COMPLETED
TT|2022-06-15 11:55:11.980372|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-15 11:55:25.626421|ExtractFromHTML|OK|COMPLETED
TT|2022-06-15 19:55:11.953064|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-15 19:55:31.127993|ExtractFromHTML|OK|COMPLETED
TT|2022-06-15 20:55:13.835936|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-15 20:55:31.581502|ExtractFromHTML|OK|COMPLETED
TT|2022-06-15 21:55:14.683367|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-15 21:55:30.113028|ExtractFromHTML|OK|COMPLETED
TT|2022-06-15 22:55:12.940419|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-15 22:55:29.853514|ExtractFromHTML|OK|COMPLETED
TT|2022-06-15 23:55:12.939640|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-15 23:55:29.182694|ExtractFromHTML|OK|COMPLETED
TT|2022-06-16 07:55:12.633832|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-16 09:55:12.403345|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-16 11:55:11.766808|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
