,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
0,2021-12-04,WB,621,11,624,40362,72323,290389,0,4485.0,84.0,4565.0,251636.0,865557.0,2362832.0,Alipurduar,3,0,4,,1823,7948,0,32.0,0.0,27.0,,15674.0,42007.0,1700000,,,,15730,102,15582,,1054530,541583,2021-12-04T23:56:05.726536+05:30,96906000,,,,1618637,19534,1591447,20474380,63671249,30863239
1,2021-12-04,WB,621,11,624,40362,72323,290389,0,4485.0,84.0,4565.0,251636.0,865557.0,2362832.0,Bankura,17,0,10,,386,4169,0,51.0,0.0,82.0,,16254.0,46130.0,3596292,,,,36842,276,36435,,1764030,731399,2021-12-04T23:56:05.726536+05:30,96906000,,,,1618637,19534,1591447,20474380,63671249,30863239
2,2021-12-04,WB,621,11,624,40362,72323,290389,0,4485.0,84.0,4565.0,251636.0,865557.0,2362832.0,Birbhum,11,0,14,,1557,8126,0,121.0,0.0,96.0,,11197.0,68740.0,3502387,,,,41698,289,41235,,1422029,810075,2021-12-04T23:56:05.726536+05:30,96906000,,,,1618637,19534,1591447,20474380,63671249,30863239
3,2021-12-04,WB,621,11,624,40362,72323,290389,0,4485.0,84.0,4565.0,251636.0,865557.0,2362832.0,Cooch Behar,15,0,10,,4475,20125,0,83.0,1.0,74.0,,41326.0,102112.0,2822780,,,,29684,98,29453,,1866352,672672,2021-12-04T23:56:05.726536+05:30,96906000,,,,1618637,19534,1591447,20474380,63671249,30863239
4,2021-12-04,WB,621,11,624,40362,72323,290389,0,4485.0,84.0,4565.0,251636.0,865557.0,2362832.0,Dakshin Dinajpur,10,0,15,,381,7965,0,89.0,1.0,108.0,,5626.0,58778.0,1670931,,,,18553,175,18198,,1120471,546926,2021-12-04T23:56:05.726536+05:30,96906000,,,,1618637,19534,1591447,20474380,63671249,30863239
5,2021-12-04,WB,621,11,624,40362,72323,290389,0,4485.0,84.0,4565.0,251636.0,865557.0,2362832.0,Darjeeling,26,0,21,,1481,6738,0,144.0,2.0,155.0,,13286.0,52636.0,1842034,,,,58016,549,57205,,1378271,914860,2021-12-04T23:56:05.726536+05:30,96906000,,,,1618637,19534,1591447,20474380,63671249,30863239
6,2021-12-04,WB,621,11,624,40362,72323,290389,0,4485.0,84.0,4565.0,251636.0,865557.0,2362832.0,Hooghly,50,0,50,,2050,14874,0,353.0,3.0,367.0,,29612.0,135663.0,5520389,,,,88346,1015,86721,,3763172,1898373,2021-12-04T23:56:05.726536+05:30,96906000,,,,1618637,19534,1591447,20474380,63671249,30863239
7,2021-12-04,WB,621,11,624,40362,72323,290389,0,4485.0,84.0,4565.0,251636.0,865557.0,2362832.0,Howrah,45,1,46,,2737,27598,0,301.0,4.0,349.0,,21039.0,152141.0,4841638,,,,100722,1537,98625,,3210992,1770290,2021-12-04T23:56:05.726536+05:30,96906000,,,,1618637,19534,1591447,20474380,63671249,30863239
8,2021-12-04,WB,621,11,624,40362,72323,290389,0,4485.0,84.0,4565.0,251636.0,865557.0,2362832.0,Jalpaiguri,14,1,14,,8954,5085,0,105.0,3.0,97.0,,51753.0,38787.0,3869675,,,,42471,590,41714,,1490618,610763,2021-12-04T23:56:05.726536+05:30,96906000,,,,1618637,19534,1591447,20474380,63671249,30863239
9,2021-12-04,WB,621,11,624,40362,72323,290389,0,4485.0,84.0,4565.0,251636.0,865557.0,2362832.0,Jhargram,1,0,4,,344,1568,0,20.0,0.0,28.0,,14130.0,20168.0,1136548,,,,12300,27,12231,,799493,336254,2021-12-04T23:56:05.726536+05:30,96906000,,,,1618637,19534,1591447,20474380,63671249,30863239
10,2021-12-04,WB,621,11,624,40362,72323,290389,0,4485.0,84.0,4565.0,251636.0,865557.0,2362832.0,Kalimpong,7,0,2,,63,546,0,19.0,0.0,14.0,,434.0,4204.0,251642,,,,7139,54,7055,,182869,157665,2021-12-04T23:56:05.726536+05:30,96906000,,,,1618637,19534,1591447,20474380,63671249,30863239
11,2021-12-04,WB,621,11,624,40362,72323,290389,0,4485.0,84.0,4565.0,251636.0,865557.0,2362832.0,Kolkata,185,4,171,,2993,13053,0,1221.0,22.0,1275.0,,22649.0,92389.0,4486679,,,,329597,5255,322228,,4891872,3588831,2021-12-04T23:56:05.726536+05:30,96906000,,,,1618637,19534,1591447,20474380,63671249,30863239
12,2021-12-04,WB,621,11,624,40362,72323,290389,0,4485.0,84.0,4565.0,251636.0,865557.0,2362832.0,Malda,13,0,9,,6241,12993,0,80.0,0.0,61.0,,40700.0,74248.0,3997970,,,,33751,188,33451,,2378917,837175,2021-12-04T23:56:05.726536+05:30,96906000,,,,1618637,19534,1591447,20474380,63671249,30863239
13,2021-12-04,WB,621,11,624,40362,72323,290389,0,4485.0,84.0,4565.0,251636.0,865557.0,2362832.0,Murshidabad,10,0,4,,3253,12448,0,42.0,0.0,32.0,,47497.0,159403.0,7102430,,,,34170,330,33779,,4704244,1616367,2021-12-04T23:56:05.726536+05:30,96906000,,,,1618637,19534,1591447,20474380,63671249,30863239
14,2021-12-04,WB,621,11,624,40362,72323,290389,0,4485.0,84.0,4565.0,251636.0,865557.0,2362832.0,Nadia,24,0,23,,10569,14328,0,162.0,5.0,166.0,,101850.0,143195.0,5168488,,,,74355,887,73189,,3521628,1385010,2021-12-04T23:56:05.726536+05:30,96906000,,,,1618637,19534,1591447,20474380,63671249,30863239
15,2021-12-04,WB,621,11,624,40362,72323,290389,0,4485.0,84.0,4565.0,251636.0,865557.0,2362832.0,North 24 Parganas,91,4,114,,1225,6732,0,833.0,31.0,824.0,,24684.0,42850.0,10082852,,,,333863,4946,327536,,1481488,658072,2021-12-04T23:56:05.726536+05:30,96906000,,,,1618637,19534,1591447,20474380,63671249,30863239
16,2021-12-04,WB,621,11,624,40362,72323,290389,0,4485.0,84.0,4565.0,251636.0,865557.0,2362832.0,Other State,0,0,0,,0,0,0,0.0,0.0,0.0,,0.0,0.0,0,,,,66,3,63,,0,0,2021-12-04T23:56:05.726536+05:30,96906000,,,,1618637,19534,1591447,20474380,63671249,30863239
17,2021-12-04,WB,621,11,624,40362,72323,290389,0,4485.0,84.0,4565.0,251636.0,865557.0,2362832.0,Paschim Bardhaman,14,0,20,,3238,15004,0,163.0,0.0,136.0,,20447.0,97642.0,2882031,,,,58512,360,57907,,1923712,1023422,2021-12-04T23:56:05.726536+05:30,96906000,,,,1618637,19534,1591447,20474380,63671249,30863239
18,2021-12-04,WB,621,11,624,40362,72323,290389,0,4485.0,84.0,4565.0,251636.0,865557.0,2362832.0,Paschim Medinipur,11,0,13,,1405,6117,0,93.0,1.0,90.0,,64692.0,118447.0,5094238,,,,54124,510,53462,,3346781,1255667,2021-12-04T23:56:05.726536+05:30,96906000,,,,1618637,19534,1591447,20474380,63671249,30863239
19,2021-12-04,WB,621,11,624,40362,72323,290389,0,4485.0,84.0,4565.0,251636.0,865557.0,2362832.0,Purba Bardhaman,9,0,14,,1370,12519,0,91.0,0.0,101.0,,93654.0,67015.0,4835532,,,,42614,206,42242,,3445039,1165550,2021-12-04T23:56:05.726536+05:30,96906000,,,,1618637,19534,1591447,20474380,63671249,30863239
20,2021-12-04,WB,621,11,624,40362,72323,290389,0,4485.0,84.0,4565.0,251636.0,865557.0,2362832.0,Purba Medinipur,6,0,9,,773,15582,0,59.0,1.0,62.0,,10142.0,200915.0,4417377,,,,63425,401,62921,,3645069,2153762,2021-12-04T23:56:05.726536+05:30,96906000,,,,1618637,19534,1591447,20474380,63671249,30863239
21,2021-12-04,WB,621,11,624,40362,72323,290389,0,4485.0,84.0,4565.0,251636.0,865557.0,2362832.0,Purulia,4,0,2,,3910,10159,0,18.0,0.0,11.0,,50733.0,88572.0,2927965,,,,19485,114,19347,,1906849,779959,2021-12-04T23:56:05.726536+05:30,96906000,,,,1618637,19534,1591447,20474380,63671249,30863239
22,2021-12-04,WB,621,11,624,40362,72323,290389,0,4485.0,84.0,4565.0,251636.0,865557.0,2362832.0,South 24 Parganas,50,1,51,,761,4489,0,376.0,10.0,378.0,,28429.0,87227.0,8153176,,,,103096,1382,101085,,2094923,1039055,2021-12-04T23:56:05.726536+05:30,96906000,,,,1618637,19534,1591447,20474380,63671249,30863239
23,2021-12-04,WB,621,11,624,40362,72323,290389,0,4485.0,84.0,4565.0,251636.0,865557.0,2362832.0,Uttar Dinajpur,5,0,4,,5128,12507,0,29.0,0.0,32.0,,49969.0,61033.0,3000849,,,,20078,240,19783,,1785193,666498,2021-12-04T23:56:05.726536+05:30,96906000,,,,1618637,19534,1591447,20474380,63671249,30863239
