,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2021-12-04,TT,Andaman and Nicobar Islands,,,,7688,129,7551,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
1,2021-12-04,TT,Andhra Pradesh,,,,2073390,14445,2056788,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
2,2021-12-04,TT,Arunachal Pradesh,,,,55286,280,54973,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
3,2021-12-04,TT,Assam,,,,617306,6113,608713,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
4,2021-12-04,TT,Bihar,,,,726230,9664,716534,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
5,2021-12-04,TT,Chandigarh,,,,65478,820,64594,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
6,2021-12-04,TT,Chhattisgarh,,,,1006898,13593,992984,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
7,2021-12-04,TT,Dadra and Nagar Haveli and Daman and Diu,,,,10683,4,10679,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
8,2021-12-04,TT,Delhi,,,,1441244,25098,1415814,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
9,2021-12-04,TT,Goa,,,,179088,3385,175323,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
10,2021-12-04,TT,Gujarat,,,,827615,10094,817203,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
11,2021-12-04,TT,Haryana,,,,771780,10054,761544,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
12,2021-12-04,TT,Himachal Pradesh,,,,227405,3852,222756,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
13,2021-12-04,TT,Jammu and Kashmir,,,,337444,4479,331257,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
14,2021-12-04,TT,Jharkhand,,,,349282,5141,344049,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
15,2021-12-04,TT,Karnataka,,,,2997246,38220,2952101,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
16,2021-12-04,TT,Kerala,,,,5156914,41124,5070497,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
17,2021-12-04,TT,Ladakh,,,,21669,215,21143,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
18,2021-12-04,TT,Lakshadweep,,,,10397,51,10330,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
19,2021-12-04,TT,Maharashtra,,,,6637289,141149,6485335,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
20,2021-12-04,TT,Manipur,,,,125297,1980,122951,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
21,2021-12-04,TT,Meghalaya,,,,84556,1475,82785,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
22,2021-12-04,TT,Mizoram,,,,136080,504,131956,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
23,2021-12-04,TT,Madhya Pradesh,,,,793214,10528,782552,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
24,2021-12-04,TT,Nagaland,,,,32130,699,31309,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
25,2021-12-04,TT,Odisha,,,,1049867,8418,1039204,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
26,2021-12-04,TT,Puducherry,,,,129028,1874,126855,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
27,2021-12-04,TT,Punjab,,,,603410,16607,586444,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
28,2021-12-04,TT,Rajasthan,,,,954848,8955,945679,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
29,2021-12-04,TT,Sikkim,,,,32343,403,31734,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
30,2021-12-04,TT,Tamil Nadu,,,,2729061,36513,2684450,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
31,2021-12-04,TT,Telangana,,,,676574,3997,668854,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
32,2021-12-04,TT,Tripura,,,,84844,825,83931,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
33,2021-12-04,TT,Uttar Pradesh,,,,1710425,22911,1687421,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
34,2021-12-04,TT,Uttarakhand,,,,344335,7408,336740,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
35,2021-12-04,TT,West Bengal,,,,1618016,19523,1590823,,,2021-12-04 23:55:17.733476,,,,34624360,470530,34053856,646026786,1257505514
