Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-12-04,KL,4557.0,315.0,5108.0,,22575,170343,0,32112.0,1760.0,35077.0,387034.0,127407.0,1032564.0,Alappuzha,355,56,406,,1691,21007,0,1279.0,179.0,1611.0,,6744.0,82877.0,2121943,,,,322990,2639,321667,,1540637,1187864,2021-12-05 11:55:04.937286,35125000,2021-12-05 11:55:04.938069,,,5161471,41439,5075605,39973785,25777945,18056421
2021-12-04,KL,4557.0,315.0,5108.0,,22575,170343,0,32112.0,1760.0,35077.0,387034.0,127407.0,1032564.0,Ernakulam,1376,69,1654,,1811,12661,0,5870.0,121.0,6352.0,,12053.0,86779.0,3279860,,,,631380,4961,615205,,3003109,2176559,2021-12-05 11:55:04.937286,35125000,2021-12-05 11:55:04.938069,,,5161471,41439,5075605,39973785,25777945,18056421
2021-12-04,KL,4557.0,315.0,5108.0,,22575,170343,0,32112.0,1760.0,35077.0,387034.0,127407.0,1032564.0,Idukki,287,2,347,,580,6072,0,1296.0,61.0,1847.0,,2743.0,36255.0,1107453,,,,155636,788,151267,,868724,622776,2021-12-05 11:55:04.937286,35125000,2021-12-05 11:55:04.938069,,,5161471,41439,5075605,39973785,25777945,18056421
2021-12-04,KL,4557.0,315.0,5108.0,,22575,170343,0,32112.0,1760.0,35077.0,387034.0,127407.0,1032564.0,Kannur,560,3,567,,601,4370,0,2185.0,199.0,2469.0,,9907.0,103402.0,2525637,,,,286895,3063,281900,,1922224,1351751,2021-12-05 11:55:04.937286,35125000,2021-12-05 11:55:04.938069,,,5161471,41439,5075605,39973785,25777945,18056421
2021-12-04,KL,4557.0,315.0,5108.0,,22575,170343,0,32112.0,1760.0,35077.0,387034.0,127407.0,1032564.0,Kasaragod,159,6,139,,1543,12266,0,674.0,37.0,578.0,,4184.0,32912.0,1302600,,,,142098,789,138423,,927317,676671,2021-12-05 11:55:04.937286,35125000,2021-12-05 11:55:04.938069,,,5161471,41439,5075605,39973785,25777945,18056421
2021-12-04,KL,4557.0,315.0,5108.0,,22575,170343,0,32112.0,1760.0,35077.0,387034.0,127407.0,1032564.0,Kollam,722,116,694,,1076,11058,0,2642.0,560.0,2844.0,,8442.0,90375.0,2629703,,,,406950,4025,402402,,1980738,1401478,2021-12-05 11:55:04.937286,35125000,2021-12-05 11:55:04.938069,,,5161471,41439,5075605,39973785,25777945,18056421
2021-12-04,KL,4557.0,315.0,5108.0,,22575,170343,0,32112.0,1760.0,35077.0,387034.0,127407.0,1032564.0,Kottayam,879,17,561,,1682,13363,0,2837.0,110.0,3048.0,,6589.0,55128.0,1979384,,,,337821,1942,332641,,1500872,1134352,2021-12-05 11:55:04.937286,35125000,2021-12-05 11:55:04.938069,,,5161471,41439,5075605,39973785,25777945,18056421
2021-12-04,KL,4557.0,315.0,5108.0,,22575,170343,0,32112.0,1760.0,35077.0,387034.0,127407.0,1032564.0,Kozhikode,1144,59,938,,4364,28729,0,4598.0,73.0,5006.0,,14670.0,93590.0,3089543,,,,549474,4140,542412,,2392881,1544869,2021-12-05 11:55:04.937286,35125000,2021-12-05 11:55:04.938069,,,5161471,41439,5075605,39973785,25777945,18056421
2021-12-04,KL,4557.0,315.0,5108.0,,22575,170343,0,32112.0,1760.0,35077.0,387034.0,127407.0,1032564.0,Malappuram,438,1,317,,2238,14000,0,1633.0,85.0,1655.0,,22667.0,136266.0,4110956,,,,575355,3022,572037,,2919042,1548675,2021-12-05 11:55:04.937286,35125000,2021-12-05 11:55:04.938069,,,5161471,41439,5075605,39973785,25777945,18056421
2021-12-04,KL,4557.0,315.0,5108.0,,22575,170343,0,32112.0,1760.0,35077.0,387034.0,127407.0,1032564.0,Palakkad,281,94,273,,3773,24544,0,1292.0,201.0,1644.0,,13633.0,87594.0,2810892,,,,381641,3372,374423,,2041546,1320335,2021-12-05 11:55:04.937286,35125000,2021-12-05 11:55:04.938069,,,5161471,41439,5075605,39973785,25777945,18056421
2021-12-04,KL,4557.0,315.0,5108.0,,22575,170343,0,32112.0,1760.0,35077.0,387034.0,127407.0,1032564.0,Pathanamthitta,454,5,611,,505,4021,0,1499.0,136.0,1375.0,,3704.0,34326.0,1195537,,,,202162,1586,196185,,1060450,826694,2021-12-05 11:55:04.937286,35125000,2021-12-05 11:55:04.938069,,,5161471,41439,5075605,39973785,25777945,18056421
2021-12-04,KL,4557.0,315.0,5108.0,,22575,170343,0,32112.0,1760.0,35077.0,387034.0,127407.0,1032564.0,Thiruvananthapuram,1604,60,1799,,936,6092,0,6180.0,232.0,6133.0,,10109.0,97596.0,3307284,,,,492561,5750,480538,,2611953,1970192,2021-12-05 11:55:04.937286,35125000,2021-12-05 11:55:04.938069,,,5161471,41439,5075605,39973785,25777945,18056421
2021-12-04,KL,4557.0,315.0,5108.0,,22575,170343,0,32112.0,1760.0,35077.0,387034.0,127407.0,1032564.0,Thrissur,1000,73,935,,1492,9951,0,3593.0,287.0,3994.0,,10361.0,82721.0,3110327,,,,543421,4722,536939,,2340203,1757926,2021-12-05 11:55:04.937286,35125000,2021-12-05 11:55:04.938069,,,5161471,41439,5075605,39973785,25777945,18056421
2021-12-04,KL,4557.0,315.0,5108.0,,22575,170343,0,32112.0,1760.0,35077.0,387034.0,127407.0,1032564.0,Wayanad,293,23,330,,283,2209,0,1275.0,33.0,1665.0,,1601.0,12743.0,816558,,,,133087,640,129566,,668249,536279,2021-12-05 11:55:04.937286,35125000,2021-12-05 11:55:04.938069,,,5161471,41439,5075605,39973785,25777945,18056421
