,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2021-12-04,ML,18,0,68,0,879,1616,0,207.0,160.0,4.0,218.0,,11069.0,21494.0,0.0,East Garo Hills,0,0,0,,55,92,0,16.0,5.0,0.0,11.0,,919.0,1510.0,0,317618,,,,1904,14,1885,,53117,32344,0,0,2021-12-05T11:52:41.753219+05:30,3224000,,,,84574,1475,82853,,1173179,824071,0,0,0.0,0
1,1,1,1,1,2021-12-04,ML,18,0,68,0,879,1616,0,207.0,160.0,4.0,218.0,,11069.0,21494.0,0.0,East Jaintia Hills,1,0,0,,2,58,0,1.0,2.0,0.0,1.0,,669.0,1901.0,0,122436,,,,2443,32,2408,,67547,46225,0,0,2021-12-05T11:52:41.753219+05:30,3224000,,,,84574,1475,82853,,1173179,824071,0,0,0.0,0
2,2,2,2,2,2021-12-04,ML,18,0,68,0,879,1616,0,207.0,160.0,4.0,218.0,,11069.0,21494.0,0.0,East Khasi Hills,15,0,59,,148,467,0,120.0,138.0,3.0,158.0,,1544.0,4873.0,0,824059,,,,41755,1001,40532,,327925,263173,0,0,2021-12-05T11:52:41.753219+05:30,3224000,,,,84574,1475,82853,,1173179,824071,0,0,0.0,0
3,3,3,3,3,2021-12-04,ML,18,0,68,0,879,1616,0,207.0,160.0,4.0,218.0,,11069.0,21494.0,0.0,North Garo Hills,0,0,0,,36,142,0,0.0,0.0,0.0,0.0,,547.0,1785.0,0,118325,,,,1685,8,1677,,66744,41691,0,0,2021-12-05T11:52:41.753219+05:30,3224000,,,,84574,1475,82853,,1173179,824071,0,0,0.0,0
4,4,4,4,4,2021-12-04,ML,18,0,68,0,879,1616,0,207.0,160.0,4.0,218.0,,11069.0,21494.0,0.0,Ri-Bhoi,0,0,0,,0,0,0,,4.0,0.0,6.0,,0.0,0.0,0,0,,,,9731,90,9635,,0,0,0,0,2021-12-05T11:52:41.753219+05:30,3224000,,,,84574,1475,82853,,1173179,824071,0,0,0.0,0
5,5,5,5,5,2021-12-04,ML,18,0,68,0,879,1616,0,207.0,160.0,4.0,218.0,,11069.0,21494.0,0.0,South Garo Hills,1,0,0,,47,23,0,0.0,1.0,0.0,0.0,,726.0,720.0,0,142574,,,,1218,12,1205,,48115,28410,0,0,2021-12-05T11:52:41.753219+05:30,3224000,,,,84574,1475,82853,,1173179,824071,0,0,0.0,0
6,6,6,6,6,2021-12-04,ML,18,0,68,0,879,1616,0,207.0,160.0,4.0,218.0,,11069.0,21494.0,0.0,South West Garo Hills,0,0,0,,22,25,0,0.0,0.0,0.0,0.0,,396.0,915.0,0,172495,,,,1873,18,1855,,81525,55022,0,0,2021-12-05T11:52:41.753219+05:30,3224000,,,,84574,1475,82853,,1173179,824071,0,0,0.0,0
7,7,7,7,7,2021-12-04,ML,18,0,68,0,879,1616,0,207.0,160.0,4.0,218.0,,11069.0,21494.0,0.0,South West Khasi Hills,0,0,0,,8,11,0,0.0,0.0,0.0,0.0,,201.0,600.0,0,110152,,,,2549,17,2532,,34643,22885,0,0,2021-12-05T11:52:41.753219+05:30,3224000,,,,84574,1475,82853,,1173179,824071,0,0,0.0,0
8,8,8,8,8,2021-12-04,ML,18,0,68,0,879,1616,0,207.0,160.0,4.0,218.0,,11069.0,21494.0,0.0,West Garo Hills,0,0,0,,240,332,0,-9023.0,4.0,0.0,15.0,,2482.0,4167.0,0,642923,,,,9079,73,9002,,223196,155005,0,0,2021-12-05T11:52:41.753219+05:30,3224000,,,,84574,1475,82853,,1173179,824071,0,0,0.0,0
9,9,9,9,9,2021-12-04,ML,18,0,68,0,879,1616,0,207.0,160.0,4.0,218.0,,11069.0,21494.0,0.0,West Jaintia Hills,1,0,4,,10,23,0,2260.0,3.0,1.0,9.0,,739.0,1450.0,0,270352,,,,6822,136,6684,,89490,63202,0,0,2021-12-05T11:52:41.753219+05:30,3224000,,,,84574,1475,82853,,1173179,824071,0,0,0.0,0
10,10,10,10,10,2021-12-04,ML,18,0,68,0,879,1616,0,207.0,160.0,4.0,218.0,,11069.0,21494.0,0.0,West Khasi Hills,0,0,5,,168,228,0,1332.0,3.0,0.0,18.0,,1534.0,1889.0,0,385601,,,,5515,74,5438,,81270,52421,0,0,2021-12-05T11:52:41.753219+05:30,3224000,,,,84574,1475,82853,,1173179,824071,0,0,0.0,0
