,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-11-15,DL,16,1,27,37495,42752,71805,258.0,297.0,4.0,298.0,358955.0,192654.0,357264.0,Central Delhi,,,,,3303,5993,,,,,,14052.0,28830.0,0,,,,,,,,1204222,690756,2021-11-16 05:37:23.489562,19814000,,,,1440440,25095,1415008,30122374,13364684,8006453,0,0,0,0,0
1,1,1,1,1,2021-11-15,DL,16,1,27,37495,42752,71805,,297.0,4.0,298.0,358955.0,192654.0,357264.0,East Delhi,,,,,2946,5647,,,,,,13362.0,27895.0,0,,,,,,,,1025810,675133,2021-11-16 05:37:23.489562,19814000,,,,1440440,25095,1415008,30122374,13364684,8006453,0,0,0,0,0
2,2,2,2,2,2021-11-15,DL,16,1,27,37495,42752,71805,,297.0,4.0,298.0,358955.0,192654.0,357264.0,New Delhi,,,,,1689,4663,,,,,,9427.0,25461.0,0,,,,,,,,912469,660304,2021-11-16 05:37:23.489562,19814000,,,,1440440,25095,1415008,30122374,13364684,8006453,0,0,0,0,0
3,3,3,3,3,2021-11-15,DL,16,1,27,37495,42752,71805,,297.0,4.0,298.0,358955.0,192654.0,357264.0,North Delhi,,,,,3714,7333,,,,,,16559.0,35011.0,0,,,,,,,,1266983,618502,2021-11-16 05:37:23.489562,19814000,,,,1440440,25095,1415008,30122374,13364684,8006453,0,0,0,0,0
4,4,4,4,4,2021-11-15,DL,16,1,27,37495,42752,71805,,297.0,4.0,298.0,358955.0,192654.0,357264.0,North East Delhi,,,,,5730,4821,,,,,,24988.0,23876.0,0,,,,,,,,945519,433626,2021-11-16 05:37:23.489562,19814000,,,,1440440,25095,1415008,30122374,13364684,8006453,0,0,0,0,0
5,5,5,5,5,2021-11-15,DL,16,1,27,37495,42752,71805,,297.0,4.0,298.0,358955.0,192654.0,357264.0,North West Delhi,,,,,5658,9090,,,,,,23575.0,42824.0,0,,,,,,,,1628530,916875,2021-11-16 05:37:23.489562,19814000,,,,1440440,25095,1415008,30122374,13364684,8006453,0,0,0,0,0
6,6,6,6,6,2021-11-15,DL,16,1,27,37495,42752,71805,,297.0,4.0,298.0,358955.0,192654.0,357264.0,Shahdara,,,,,2874,5122,,,,,,14580.0,24974.0,0,,,,,,,,915910,568219,2021-11-16 05:37:23.489562,19814000,,,,1440440,25095,1415008,30122374,13364684,8006453,0,0,0,0,0
7,7,7,7,7,2021-11-15,DL,16,1,27,37495,42752,71805,,297.0,4.0,298.0,358955.0,192654.0,357264.0,South Delhi,,,,,2089,4017,,,,,,10366.0,23781.0,0,,,,,,,,1236598,776586,2021-11-16 05:37:23.489562,19814000,,,,1440440,25095,1415008,30122374,13364684,8006453,0,0,0,0,0
8,8,8,8,8,2021-11-15,DL,16,1,27,37495,42752,71805,,297.0,4.0,298.0,358955.0,192654.0,357264.0,South East Delhi,,,,,3970,7397,,,,,,17767.0,35817.0,0,,,,,,,,1289885,830517,2021-11-16 05:37:23.489562,19814000,,,,1440440,25095,1415008,30122374,13364684,8006453,0,0,0,0,0
9,9,9,9,9,2021-11-15,DL,16,1,27,37495,42752,71805,,297.0,4.0,298.0,358955.0,192654.0,357264.0,South West Delhi,,,,,4283,8929,,,,,,21712.0,47968.0,0,,,,,,,,1533680,946264,2021-11-16 05:37:23.489562,19814000,,,,1440440,25095,1415008,30122374,13364684,8006453,0,0,0,0,0
10,10,10,10,10,2021-11-15,DL,16,1,27,37495,42752,71805,,297.0,4.0,298.0,358955.0,192654.0,357264.0,Unknown,16.0,1.0,27.0,,0,0,,297.0,4.0,298.0,,0.0,0.0,0,,,,1440440.0,25095.0,1415008.0,,0,0,2021-11-16 05:37:23.489562,19814000,,,,1440440,25095,1415008,30122374,13364684,8006453,0,0,0,0,0
11,11,11,11,11,2021-11-15,DL,16,1,27,37495,42752,71805,,297.0,4.0,298.0,358955.0,192654.0,357264.0,West Delhi,,,,,6496,8793,,,,,,26266.0,40827.0,0,,,,,,,,1405078,889671,2021-11-16 05:37:23.489562,19814000,,,,1440440,25095,1415008,30122374,13364684,8006453,0,0,0,0,0
