,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,0,2021-11-15,MZ,611,1,849,0,962,1368,4935.0,3525.0,13.0,4037.0,,5118.0,10953.0,Aizawl,,,,,77,573,,,,,,458.0,4039.0,404054,,,,,,,,316495,247762,2021-11-16 05:37:23.489562,1192000,,,,129386,463,123738,,719047,533993,0,0,0,0,0
1,1,1,1,1,1,2021-11-15,MZ,611,1,849,0,962,1368,4935.0,3525.0,13.0,4037.0,,5118.0,10953.0,Champhai,,,,,3,59,,,,,,218.0,922.0,125370,,,,,,,,74485,57206,2021-11-16 05:37:23.489562,1192000,,,,129386,463,123738,,719047,533993,0,0,0,0,0
2,2,2,2,2,2,2021-11-15,MZ,611,1,849,0,962,1368,4935.0,3525.0,13.0,4037.0,,5118.0,10953.0,Hnahthial,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-16 05:37:23.489562,1192000,,,,129386,463,123738,,719047,533993,0,0,0,0,0
3,3,3,3,3,3,2021-11-15,MZ,611,1,849,0,962,1368,4935.0,3525.0,13.0,4037.0,,5118.0,10953.0,Khawzawl,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-16 05:37:23.489562,1192000,,,,129386,463,123738,,719047,533993,0,0,0,0,0
4,4,4,4,4,4,2021-11-15,MZ,611,1,849,0,962,1368,4935.0,3525.0,13.0,4037.0,,5118.0,10953.0,Kolasib,,,,,17,67,,,,,,175.0,1378.0,83054,,,,,,,,50957,35461,2021-11-16 05:37:23.489562,1192000,,,,129386,463,123738,,719047,533993,0,0,0,0,0
5,5,5,5,5,5,2021-11-15,MZ,611,1,849,0,962,1368,4935.0,3525.0,13.0,4037.0,,5118.0,10953.0,Lawngtlai,,,,,739,225,,,,,,3262.0,1667.0,117444,,,,,,,,60235,28483,2021-11-16 05:37:23.489562,1192000,,,,129386,463,123738,,719047,533993,0,0,0,0,0
6,6,6,6,6,6,2021-11-15,MZ,611,1,849,0,962,1368,4935.0,3525.0,13.0,4037.0,,5118.0,10953.0,Lunglei,,,,,5,40,,,,,,496.0,444.0,154094,,,,,,,,95695,75777,2021-11-16 05:37:23.489562,1192000,,,,129386,463,123738,,719047,533993,0,0,0,0,0
7,7,7,7,7,7,2021-11-15,MZ,611,1,849,0,962,1368,4935.0,3525.0,13.0,4037.0,,5118.0,10953.0,Mamit,,,,,16,143,,,,,,183.0,608.0,85757,,,,,,,,44213,30339,2021-11-16 05:37:23.489562,1192000,,,,129386,463,123738,,719047,533993,0,0,0,0,0
8,8,8,8,8,8,2021-11-15,MZ,611,1,849,0,962,1368,4935.0,3525.0,13.0,4037.0,,5118.0,10953.0,Saiha,,,,,105,261,,,,,,310.0,1564.0,56366,,,,,,,,34993,22061,2021-11-16 05:37:23.489562,1192000,,,,129386,463,123738,,719047,533993,0,0,0,0,0
9,9,9,9,9,9,2021-11-15,MZ,611,1,849,0,962,1368,4935.0,3525.0,13.0,4037.0,,5118.0,10953.0,Saitual,,,,,0,0,,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-16 05:37:23.489562,1192000,,,,129386,463,123738,,719047,533993,0,0,0,0,0
10,10,10,10,10,10,2021-11-15,MZ,611,1,849,0,962,1368,4935.0,3525.0,13.0,4037.0,,5118.0,10953.0,Serchhip,,,,,0,0,,,,,,16.0,331.0,64875,,,,,,,,41974,36904,2021-11-16 05:37:23.489562,1192000,,,,129386,463,123738,,719047,533993,0,0,0,0,0
11,11,11,11,11,11,2021-11-15,MZ,611,1,849,0,962,1368,,3525.0,13.0,4037.0,,5118.0,10953.0,Unknown,611.0,1.0,849.0,,0,0,,3525.0,13.0,4037.0,,0.0,0.0,0,,,,129386.0,463.0,123738.0,,0,0,2021-11-16 05:37:23.489562,1192000,,,,129386,463,123738,,719047,533993,0,0,0,0,0
