Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-02-03,AP,Anantapur,,,,175990,1098,0,166440,,2022-02-03 23:55:31.286850,2022-02-03 23:55:31.287517,,,2293171,14641,2185042,0,32571365
2022-02-03,AP,Chittoor,,,,270679,1975,0,266116,,2022-02-03 23:55:31.286850,2022-02-03 23:55:31.287517,,,2293171,14641,2185042,0,32571365
2022-02-03,AP,East Godavari,,,,311589,1296,0,300359,,2022-02-03 23:55:31.286850,2022-02-03 23:55:31.287517,,,2293171,14641,2185042,0,32571365
2022-02-03,AP,Guntur,,,,200213,1269,0,186906,,2022-02-03 23:55:31.286850,2022-02-03 23:55:31.287517,,,2293171,14641,2185042,0,32571365
2022-02-03,AP,Y.S.R. Kadapa,,,,133621,652,0,125856,,2022-02-03 23:55:31.286850,2022-02-03 23:55:31.287517,,,2293171,14641,2185042,0,32571365
2022-02-03,AP,Krishna,,,,133373,1483,0,121553,,2022-02-03 23:55:31.286850,2022-02-03 23:55:31.287517,,,2293171,14641,2185042,0,32571365
2022-02-03,AP,Kurnool,,,,142925,863,0,135395,,2022-02-03 23:55:31.286850,2022-02-03 23:55:31.287517,,,2293171,14641,2185042,0,32571365
2022-02-03,AP,S.P.S. Nellore,,,,163038,1080,0,152268,,2022-02-03 23:55:31.286850,2022-02-03 23:55:31.287517,,,2293171,14641,2185042,0,32571365
2022-02-03,AP,Prakasam,,,,154291,1139,0,139171,,2022-02-03 23:55:31.286850,2022-02-03 23:55:31.287517,,,2293171,14641,2185042,0,32571365
2022-02-03,AP,Srikakulam,,,,133630,798,0,130051,,2022-02-03 23:55:31.286850,2022-02-03 23:55:31.287517,,,2293171,14641,2185042,0,32571365
2022-02-03,AP,Visakhapatnam,,,,189000,1179,0,183247,,2022-02-03 23:55:31.286850,2022-02-03 23:55:31.287517,,,2293171,14641,2185042,0,32571365
2022-02-03,AP,Vizianagaram,,,,91773,677,0,89804,,2022-02-03 23:55:31.286850,2022-02-03 23:55:31.287517,,,2293171,14641,2185042,0,32571365
2022-02-03,AP,West Godavari,,,,190154,1132,0,184981,,2022-02-03 23:55:31.286850,2022-02-03 23:55:31.287517,,,2293171,14641,2185042,0,32571365
2022-02-03,AP,Other States,,,,2461,0,0,2461,,2022-02-03 23:55:31.286850,2022-02-03 23:55:31.287517,,,2293171,14641,2185042,0,32571365
2022-02-03,AP,Other Countries,,,,434,0,0,434,,2022-02-03 23:55:31.286850,2022-02-03 23:55:31.287517,,,2293171,14641,2185042,0,32571365
