,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,9844,9425,129,2022-02-03,TT,41803318,498983,39770414,2022-02-03 12:27:13.269424,734192614,2022-02-02 00:00:00,1752628,1678456532,946683861,718905875,12866796,637444,327121,304712,5611,https://www.icmr.gov.in/,172433,1008,259107,454257,3859422,1499241,5812920,182,2268,179,2629,18,63,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2288566,2173313,14631,2022-02-03,TT,41803318,498983,39770414,2022-02-03 12:27:13.269424,734192614,2022-02-02 00:00:00,1752628,1678456532,946683861,718905875,12866796,81242547,42891744,37371080,979723,https://www.icmr.gov.in/,172433,1008,259107,454257,3859422,1499241,5812920,17213,236221,27001,280435,5983,11280,11,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,62893,60228,290,2022-02-03,TT,41803318,498983,39770414,2022-02-03 12:27:13.269424,734192614,2022-02-02 00:00:00,1752628,1678456532,946683861,718905875,12866796,1577422,876740,683247,17435,https://www.icmr.gov.in/,172433,1008,259107,454257,3859422,1499241,5812920,981,1641,501,3123,237,357,2,,,1332900000,Arunachal Pradesh,1504000
3,Assam,718920,695896,6499,2022-02-03,TT,41803318,498983,39770414,2022-02-03 12:27:13.269424,734192614,2022-02-02 00:00:00,1752628,1678456532,946683861,718905875,12866796,41519014,23189402,18155419,174193,https://www.icmr.gov.in/,172433,1008,259107,454257,3859422,1499241,5812920,7535,49709,4754,61998,1028,5293,18,,,1332900000,Assam,34293000
4,Bihar,825424,809445,12226,2022-02-03,TT,41803318,498983,39770414,2022-02-03 12:27:13.269424,734192614,2022-02-02 00:00:00,1752628,1678456532,946683861,718905875,12866796,113181345,64721542,47922021,537782,https://www.icmr.gov.in/,172433,1008,259107,454257,3859422,1499241,5812920,87950,195532,15371,298853,799,1768,2,,,1332900000,Bihar,119520000
5,Chandigarh,90008,86289,1129,2022-02-03,TT,41803318,498983,39770414,2022-02-03 12:27:13.269424,734192614,2022-02-02 00:00:00,1752628,1678456532,946683861,718905875,12866796,1981553,1113326,850880,17347,https://www.icmr.gov.in/,172433,1008,259107,454257,3859422,1499241,5812920,1028,1623,605,3256,364,614,4,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1131868,1096510,13883,2022-02-03,TT,41803318,498983,39770414,2022-02-03 12:27:13.269424,734192614,2022-02-02 00:00:00,1752628,1678456532,946683861,718905875,12866796,34172917,19353100,14557825,261992,https://www.icmr.gov.in/,172433,1008,259107,454257,3859422,1499241,5812920,19842,146791,9370,176003,2764,2437,14,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11359,11252,4,2022-02-03,TT,41803318,498983,39770414,2022-02-03 12:27:13.269424,734192614,2022-02-02 00:00:00,1752628,1678456532,946683861,718905875,12866796,1326931,750737,570458,5736,https://www.icmr.gov.in/,172433,1008,259107,454257,3859422,1499241,5812920,297,3349,130,3776,22,18,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1835979,1795190,25919,2022-02-03,TT,41803318,498983,39770414,2022-02-03 12:27:13.269424,734192614,2022-02-02 00:00:00,1752628,1678456532,946683861,718905875,12866796,29763071,17037213,12426046,299812,https://www.icmr.gov.in/,172433,1008,259107,454257,3859422,1499241,5812920,14781,38595,7396,60772,3028,4679,27,,,1332900000,Delhi,19814000
9,Goa,240471,229712,3708,2022-02-03,TT,41803318,498983,39770414,2022-02-03 12:27:13.269424,734192614,2022-02-02 00:00:00,1752628,1678456532,946683861,718905875,12866796,2582515,1383298,1178020,21197,https://www.icmr.gov.in/,172433,1008,259107,454257,3859422,1499241,5812920,1254,9736,469,11459,655,1465,9,,,1332900000,Goa,1540000
10,Gujarat,1177931,1098199,10545,2022-02-03,TT,41803318,498983,39770414,2022-02-03 12:27:13.269424,734192614,2022-02-02 00:00:00,1752628,1678456532,946683861,718905875,12866796,98669592,51337793,45873001,1458798,https://www.icmr.gov.in/,172433,1008,259107,454257,3859422,1499241,5812920,54142,176591,39939,270672,8934,15177,34,,,1332900000,Gujarat,67936000
11,Haryana,955693,924474,10337,2022-02-03,TT,41803318,498983,39770414,2022-02-03 12:27:13.269424,734192614,2022-02-02 00:00:00,1752628,1678456532,946683861,718905875,12866796,39453721,22536761,16761759,155201,https://www.icmr.gov.in/,172433,1008,259107,454257,3859422,1499241,5812920,26471,55167,5120,86758,3267,5117,17,,,1332900000,Haryana,28672000
12,Himachal Pradesh,273243,259814,4007,2022-02-03,TT,41803318,498983,39770414,2022-02-03 12:27:13.269424,734192614,2022-02-02 00:00:00,1752628,1678456532,946683861,718905875,12866796,11979463,6284949,5585923,108591,https://www.icmr.gov.in/,172433,1008,259107,454257,3859422,1499241,5812920,2825,19632,4356,26813,291,541,0,,,1332900000,Himachal Pradesh,7300000
