,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-02-03,LA,LEH,,,,21681,167,20809,,2022-02-04T10:49:22.961729+05:30,,,,26560,226,25187,636667,0,0
1,2022-02-03,LA,KARGIL,,,,4879,59,4378,,2022-02-04T10:49:22.961729+05:30,,,,26560,226,25187,636667,0,0
