"Sl. 
No","District","Total Positive 
Cases","Discharged","Active 
Cases","Death"
"1","Ariyalur","20237","19958","12","267"
"2","Chengalpattu","252246","249166","420","2660"
"3","Chennai","789730","778274","2387","9069"
"4","Coimbatore","340120","337117","385","2618"
"5","Cuddalore","75780","74823","61","896"
"6","Dharmapuri","36806","36508","15","283"
"7","Dindigul","38952","38211","76","665"
"8","Erode","136147","135228","185","734"
"9","Kallakurichi","36930","36704","11","215"
"10","Kancheepuram","97994","96659","32","1303"
"11","Kanyakumari","89826","88518","223","1085"
"12","Karur","30240","29844","24","372"
"13","Krishnagiri","62108","61580","156","372"
"14","Madurai","93040","91732","72","1236"
"15","Mayiladuthurai","27364","26973","61","330"
"16","Nagapattinam","25969","25582","12","375"
"17","Namakkal","69689","69113","42","534"
"18","Nilgiris","42828","42555","47","226"
"19","Perambalur","14902","14623","30","249"
"20","Pudukottai","35223","34768","29","426"
"21","Ramanathapuram","24996","24616","12","368"
"22","Ranipet","56358","55509","62","787"
"23","Salem","131443","129517","162","1764"
"24","Sivagangai","25085","24813","53","219"
"25","Tenkasi","33869","33361","18","490"
"26","Thanjavur","93476","92390","45","1041"
"27","Theni","51830","51274","23","533"
"28","Thirupathur","36082","35441","8","633"
"29","Thiruvallur","153165","151163","60","1942"
"30","Thiruvannamalai","68291","67591","15","685"
"31","Thiruvarur","48961","48479","9","473"
"32","Thoothukudi","67167","66661","58","448"
"33","Tirunelveli","65896","65353","98","445"
"34","Tiruppur","131998","130843","102","1053"
"35","Trichy","97953","96676","116","1161"
"36","Vellore","58081","56884","34","1163"
"37","Villupuram","56249","55850","32","367"
"38","Virudhunagar","59349","58689","105","555"
"39","Airport Surveillance 
(International)","1394","1388","5","1"
"40","Airport Surveillance 
(Domestic)","1166","1165","0","1"
"41","Railway Surveillance","428","428","0","0"
"Grand Total","","35,79,368","35,36,027","5,297","38,044"
