,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10741,10611,129,2022-11-16,TT,44666676,530535,44128580,2022-11-16 15:02:48.379627,903208956,2022-11-15 00:00:00,499403,2198214439,1026968712,950509833,220735894,990734,347590,353103,290041,https://www.icmr.gov.in/,501,2,856,63096,23080,5227,91403,2,6,15,23,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339036,2324261,14733,2022-11-16,TT,44666676,530535,44128580,2022-11-16 15:02:48.379627,903208956,2022-11-15 00:00:00,499403,2198214439,1026968712,950509833,220735894,110508346,44700470,47570629,18237247,https://www.icmr.gov.in/,501,2,856,63096,23080,5227,91403,52,40,3834,3926,3,7,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66885,66588,296,2022-11-16,TT,44666676,530535,44128580,2022-11-16 15:02:48.379627,903208956,2022-11-15 00:00:00,499403,2198214439,1026968712,950509833,220735894,1897779,959314,818753,119712,https://www.icmr.gov.in/,501,2,856,63096,23080,5227,91403,25,54,465,544,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746095,738042,8035,2022-11-16,TT,44666676,530535,44128580,2022-11-16 15:02:48.379627,903208956,2022-11-15 00:00:00,499403,2198214439,1026968712,950509833,220735894,50221102,24807081,22104752,3309269,https://www.icmr.gov.in/,501,2,856,63096,23080,5227,91403,313,1761,1605,3679,1,8,0,,,1332900000,Assam,34293000
4,Bihar,851309,838958,12302,2022-11-16,TT,44666676,530535,44128580,2022-11-16 15:02:48.379627,903208956,2022-11-15 00:00:00,499403,2198214439,1026968712,950509833,220735894,156993258,73435671,67811499,15746088,https://www.icmr.gov.in/,501,2,856,63096,23080,5227,91403,2172,6506,9639,18317,8,7,0,,,1332900000,Bihar,119520000
5,Chandigarh,99324,98137,1181,2022-11-16,TT,44666676,530535,44128580,2022-11-16 15:02:48.379627,903208956,2022-11-15 00:00:00,499403,2198214439,1026968712,950509833,220735894,2279960,1184760,984792,110408,https://www.icmr.gov.in/,501,2,856,63096,23080,5227,91403,9,33,23,65,0,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177684,1163500,14145,2022-11-16,TT,44666676,530535,44128580,2022-11-16 15:02:48.379627,903208956,2022-11-15 00:00:00,499403,2198214439,1026968712,950509833,220735894,48990052,21260892,20296455,7432705,https://www.icmr.gov.in/,501,2,856,63096,23080,5227,91403,124,733,2752,3609,6,9,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11585,4,2022-11-16,TT,44666676,530535,44128580,2022-11-16 15:02:48.379627,903208956,2022-11-15 00:00:00,499403,2198214439,1026968712,950509833,220735894,1577744,782210,636708,158826,https://www.icmr.gov.in/,501,2,856,63096,23080,5227,91403,7,4,58,69,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2006808,1980147,26515,2022-11-16,TT,44666676,530535,44128580,2022-11-16 15:02:48.379627,903208956,2022-11-15 00:00:00,499403,2198214439,1026968712,950509833,220735894,37333720,18288529,15702060,3343131,https://www.icmr.gov.in/,501,2,856,63096,23080,5227,91403,114,373,841,1328,14,15,1,,,1332900000,Delhi,19814000
9,Goa,258939,254875,4013,2022-11-16,TT,44666676,530535,44128580,2022-11-16 15:02:48.379627,903208956,2022-11-15 00:00:00,499403,2198214439,1026968712,950509833,220735894,2871903,1439754,1295193,136956,https://www.icmr.gov.in/,501,2,856,63096,23080,5227,91403,3,22,39,64,9,20,0,,,1332900000,Goa,1540000
