,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2022-01-06,PB,2379,5,121,24332,67555,100771,0,239,6508.0,18.0,385.0,120103.0,288008.0,443345.0,0.0,Amritsar,131,0,1,,7353,8076,0,8,321.0,0.0,8.0,,35562.0,40276.0,0,2490891,,,,47788,1599,45863,,1482371,797443,0,0,2022-01-25T02:02:39.365758+05:30,29859000,,,,611102,16662,587753,16930146,17361308,9669722,0,0,0.0,0
1,1,1,1,1,2022-01-06,PB,2379,5,121,24332,67555,100771,0,239,6508.0,18.0,385.0,120103.0,288008.0,443345.0,0.0,Barnala,10,1,0,,811,1869,0,2,22.0,4.0,3.0,,2953.0,7385.0,0,596294,,,,5982,248,5710,,359636,170760,0,0,2022-01-25T02:02:39.365758+05:30,29859000,,,,611102,16662,587753,16930146,17361308,9669722,0,0,0.0,0
2,2,2,2,2,2022-01-06,PB,2379,5,121,24332,67555,100771,0,239,6508.0,18.0,385.0,120103.0,288008.0,443345.0,0.0,Bathinda,45,0,0,,5851,5999,0,8,174.0,0.0,8.0,,26129.0,27119.0,0,1388859,,,,42016,1049,40775,,705881,348362,0,0,2022-01-25T02:02:39.365758+05:30,29859000,,,,611102,16662,587753,16930146,17361308,9669722,0,0,0.0,0
3,3,3,3,3,2022-01-06,PB,2379,5,121,24332,67555,100771,0,239,6508.0,18.0,385.0,120103.0,288008.0,443345.0,0.0,Faridkot,13,0,5,,1720,2677,0,3,20.0,1.0,5.0,,8079.0,13855.0,0,618008,,,,13982,321,13644,,360065,209974,0,0,2022-01-25T02:02:39.365758+05:30,29859000,,,,611102,16662,587753,16930146,17361308,9669722,0,0,0.0,0
4,4,4,4,4,2022-01-06,PB,2379,5,121,24332,67555,100771,0,239,6508.0,18.0,385.0,120103.0,288008.0,443345.0,0.0,Fatehgarh Sahib,78,0,2,,2226,3600,0,6,193.0,0.0,8.0,,9524.0,15199.0,0,599814,,,,9110,338,8580,,384047,220810,0,0,2022-01-25T02:02:39.365758+05:30,29859000,,,,611102,16662,587753,16930146,17361308,9669722,0,0,0.0,0
5,5,5,5,5,2022-01-06,PB,2379,5,121,24332,67555,100771,0,239,6508.0,18.0,385.0,120103.0,288008.0,443345.0,0.0,Fazilka,9,0,0,,1166,2236,0,4,22.0,0.0,2.0,,4644.0,8216.0,0,1180483,,,,20313,531,19757,,567484,273847,0,0,2022-01-25T02:02:39.365758+05:30,29859000,,,,611102,16662,587753,16930146,17361308,9669722,0,0,0.0,0
6,6,6,6,6,2022-01-06,PB,2379,5,121,24332,67555,100771,0,239,6508.0,18.0,385.0,120103.0,288008.0,443345.0,0.0,Ferozepur,18,0,0,,1370,2679,0,3,49.0,0.0,1.0,,4924.0,8706.0,0,2026831,,,,14531,504,13978,,518051,227638,0,0,2022-01-25T02:02:39.365758+05:30,29859000,,,,611102,16662,587753,16930146,17361308,9669722,0,0,0.0,0
7,7,7,7,7,2022-01-06,PB,2379,5,121,24332,67555,100771,0,239,6508.0,18.0,385.0,120103.0,288008.0,443345.0,0.0,Gurdaspur,71,1,1,,2546,3818,0,2,175.0,1.0,8.0,,11921.0,18365.0,0,2299026,,,,22608,805,21622,,984381,662900,0,0,2022-01-25T02:02:39.365758+05:30,29859000,,,,611102,16662,587753,16930146,17361308,9669722,0,0,0.0,0
8,8,8,8,8,2022-01-06,PB,2379,5,121,24332,67555,100771,0,239,6508.0,18.0,385.0,120103.0,288008.0,443345.0,0.0,Hoshiarpur,116,0,3,,2341,4808,0,25,192.0,1.0,21.0,,7566.0,14888.0,0,1582793,,,,31222,998,30034,,1049533,743500,0,0,2022-01-25T02:02:39.365758+05:30,29859000,,,,611102,16662,587753,16930146,17361308,9669722,0,0,0.0,0
9,9,9,9,9,2022-01-06,PB,2379,5,121,24332,67555,100771,0,239,6508.0,18.0,385.0,120103.0,288008.0,443345.0,0.0,Jalandhar,280,0,43,,3782,7237,0,38,659.0,1.0,84.0,,17293.0,36651.0,0,2181753,,,,64288,1502,62139,,1518526,1004029,0,0,2022-01-25T02:02:39.365758+05:30,29859000,,,,611102,16662,587753,16930146,17361308,9669722,0,0,0.0,0
10,10,10,10,10,2022-01-06,PB,2379,5,121,24332,67555,100771,0,239,6508.0,18.0,385.0,120103.0,288008.0,443345.0,0.0,Kapurthala,20,0,9,,1637,3895,0,18,76.0,0.0,16.0,,7995.0,16687.0,0,817668,,,,17995,556,17364,,506317,323613,0,0,2022-01-25T02:02:39.365758+05:30,29859000,,,,611102,16662,587753,16930146,17361308,9669722,0,0,0.0,0
11,11,11,11,11,2022-01-06,PB,2379,5,121,24332,67555,100771,0,239,6508.0,18.0,385.0,120103.0,288008.0,443345.0,0.0,Ludhiana,292,1,5,,7829,12011,0,28,749.0,3.0,35.0,,36817.0,60788.0,0,3487882,,,,88539,2120,85643,,2644518,1345869,0,0,2022-01-25T02:02:39.365758+05:30,29859000,,,,611102,16662,587753,16930146,17361308,9669722,0,0,0.0,0
12,12,12,12,12,2022-01-06,PB,2379,5,121,24332,67555,100771,0,239,6508.0,18.0,385.0,120103.0,288008.0,443345.0,0.0,Mansa,2,0,0,,3164,5732,0,1,7.0,0.0,1.0,,9746.0,16922.0,0,768808,,,,15619,381,15230,,411731,188489,0,0,2022-01-25T02:02:39.365758+05:30,29859000,,,,611102,16662,587753,16930146,17361308,9669722,0,0,0.0,0
13,13,13,13,13,2022-01-06,PB,2379,5,121,24332,67555,100771,0,239,6508.0,18.0,385.0,120103.0,288008.0,443345.0,0.0,Moga,22,0,3,,2188,4894,0,1,44.0,0.0,4.0,,10136.0,23273.0,0,992289,,,,8732,234,8454,,589821,338610,0,0,2022-01-25T02:02:39.365758+05:30,29859000,,,,611102,16662,587753,16930146,17361308,9669722,0,0,0.0,0
14,14,14,14,14,2022-01-06,PB,2379,5,121,24332,67555,100771,0,239,6508.0,18.0,385.0,120103.0,288008.0,443345.0,0.0,Pathankot,171,0,24,,3117,2541,0,31,609.0,0.0,83.0,,8504.0,12468.0,0,626154,,,,19766,434,18660,,450983,304781,0,0,2022-01-25T02:02:39.365758+05:30,29859000,,,,611102,16662,587753,16930146,17361308,9669722,0,0,0.0,0
15,15,15,15,15,2022-01-06,PB,2379,5,121,24332,67555,100771,0,239,6508.0,18.0,385.0,120103.0,288008.0,443345.0,0.0,Patiala,687,1,14,,6720,9499,0,17,2049.0,3.0,37.0,,26601.0,41757.0,0,2892282,,,,51160,1366,47691,,1126785,586351,0,0,2022-01-25T02:02:39.365758+05:30,29859000,,,,611102,16662,587753,16930146,17361308,9669722,0,0,0.0,0
16,16,16,16,16,2022-01-06,PB,2379,5,121,24332,67555,100771,0,239,6508.0,18.0,385.0,120103.0,288008.0,443345.0,0.0,Rupnagar,22,0,1,,1350,2329,0,3,58.0,0.0,8.0,,5634.0,10391.0,0,683349,,,,13073,428,12587,,407247,266100,0,0,2022-01-25T02:02:39.365758+05:30,29859000,,,,611102,16662,587753,16930146,17361308,9669722,0,0,0.0,0
17,17,17,17,17,2022-01-06,PB,2379,5,121,24332,67555,100771,0,239,6508.0,18.0,385.0,120103.0,288008.0,443345.0,0.0,S.A.S. Nagar,346,1,5,,5550,5289,0,33,934.0,2.0,36.0,,26481.0,28053.0,0,986147,,,,70069,1076,68033,,948777,560554,0,0,2022-01-25T02:02:39.365758+05:30,29859000,,,,611102,16662,587753,16930146,17361308,9669722,0,0,0.0,0
18,18,18,18,18,2022-01-06,PB,2379,5,121,24332,67555,100771,0,239,6508.0,18.0,385.0,120103.0,288008.0,443345.0,0.0,Sangrur,13,0,0,,2683,2584,0,3,54.0,1.0,7.0,,11525.0,9141.0,0,1654408,,,,15827,876,14902,,801166,339906,0,0,2022-01-25T02:02:39.365758+05:30,29859000,,,,611102,16662,587753,16930146,17361308,9669722,0,0,0.0,0
19,19,19,19,19,2022-01-06,PB,2379,5,121,24332,67555,100771,0,239,6508.0,18.0,385.0,120103.0,288008.0,443345.0,0.0,Shahid Bhagat Singh Nagar,15,0,5,,846,2492,0,3,29.0,0.0,8.0,,2465.0,7744.0,0,614362,,,,11521,390,11104,,406616,269764,0,0,2022-01-25T02:02:39.365758+05:30,29859000,,,,611102,16662,587753,16930146,17361308,9669722,0,0,0.0,0
20,20,20,20,20,2022-01-06,PB,2379,5,121,24332,67555,100771,0,239,6508.0,18.0,385.0,120103.0,288008.0,443345.0,0.0,Sri Muktsar Sahib,0,0,0,,2164,4051,0,1,12.0,1.0,1.0,,8152.0,13288.0,0,902702,,,,18820,525,18284,,498157,210173,0,0,2022-01-25T02:02:39.365758+05:30,29859000,,,,611102,16662,587753,16930146,17361308,9669722,0,0,0.0,0
21,21,21,21,21,2022-01-06,PB,2379,5,121,24332,67555,100771,0,239,6508.0,18.0,385.0,120103.0,288008.0,443345.0,0.0,Tarn Taran,18,0,0,,1141,2455,0,1,60.0,0.0,1.0,,5357.0,12173.0,0,1120070,,,,8141,381,7699,,639215,276249,0,0,2022-01-25T02:02:39.365758+05:30,29859000,,,,611102,16662,587753,16930146,17361308,9669722,0,0,0.0,0
