,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2022-01-06,KA,Bagalkote,,,,35195,333,34854,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
1,2022-01-06,KA,Ballari,,,,97944,1687,96061,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
2,2022-01-06,KA,Belagavi,,,,80320,948,79134,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
3,2022-01-06,KA,Bengaluru Rural,,,,62237,892,61249,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
4,2022-01-06,KA,Bengaluru Urban,,,,1276374,16414,1241046,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
5,2022-01-06,KA,Bidar,,,,24363,404,23944,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
6,2022-01-06,KA,Chamarajanagara,,,,33130,504,32604,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
7,2022-01-06,KA,Chikkaballapura,,,,44044,432,43571,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
8,2022-01-06,KA,Chikkamagaluru,,,,51499,398,51048,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
9,2022-01-06,KA,Chitradurga,,,,36797,212,36556,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
10,2022-01-06,KA,Dakshina Kannada,,,,116837,1696,114598,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
11,2022-01-06,KA,Davanagere,,,,51047,608,50418,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
12,2022-01-06,KA,Dharwad,,,,61663,1325,60165,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
13,2022-01-06,KA,Gadag,,,,26094,319,25755,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
14,2022-01-06,KA,Hassan,,,,112450,1263,111013,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
15,2022-01-06,KA,Haveri,,,,21961,643,21318,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
16,2022-01-06,KA,Kalaburagi,,,,62087,823,61153,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
17,2022-01-06,KA,Kodagu,,,,37856,338,37341,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
18,2022-01-06,KA,Kolar,,,,47225,643,46506,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
19,2022-01-06,KA,Koppal,,,,35211,528,34672,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
20,2022-01-06,KA,Mandya,,,,74128,657,73274,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
21,2022-01-06,KA,Mysuru,,,,180510,2428,177808,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
22,2022-01-06,KA,Raichur,,,,39997,333,39659,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
23,2022-01-06,KA,Ramanagara,,,,24238,323,23898,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
24,2022-01-06,KA,Shivamogga,,,,69791,1090,68581,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
25,2022-01-06,KA,Tumakuru,,,,121441,1144,120173,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
26,2022-01-06,KA,Udupi,,,,77515,491,76589,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
27,2022-01-06,KA,Uttara Kannada,,,,56718,778,55883,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
28,2022-01-06,KA,Vijayapura,,,,36344,495,35797,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
29,2022-01-06,KA,Yadgir,,,,27551,206,27342,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
30,2022-01-06,KA,Other State,,,,36,3,33,,2022-01-07T11:30:28.280614+05:30,,,,3022603,38358,2962043,57126655
