,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10741,10612,129,2022-11-18,TT,44667967,530553,44130380,2022-11-18 12:19:18.740972,903550540,2022-11-17 00:00:00,194240,2198435725,1026983188,950563277,220889260,990744,347590,353105,290049,https://www.icmr.gov.in/,656,7,790,61620,21678,5296,88594,0,1,8,9,0,1,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339039,2324273,14733,2022-11-18,TT,44667967,530553,44130380,2022-11-18 12:19:18.740972,903550540,2022-11-17 00:00:00,194240,2198435725,1026983188,950563277,220889260,110515331,44700624,47570739,18243968,https://www.icmr.gov.in/,656,7,790,61620,21678,5296,88594,151,103,6273,6527,2,4,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66885,66588,296,2022-11-18,TT,44667967,530553,44130380,2022-11-18 12:19:18.740972,903550540,2022-11-17 00:00:00,194240,2198435725,1026983188,950563277,220889260,1898549,959341,818827,120381,https://www.icmr.gov.in/,656,7,790,61620,21678,5296,88594,26,70,643,739,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746098,738053,8035,2022-11-18,TT,44667967,530553,44130380,2022-11-18 12:19:18.740972,903550540,2022-11-17 00:00:00,194240,2198435725,1026983188,950563277,220889260,50225952,24807598,22106662,3311692,https://www.icmr.gov.in/,656,7,790,61620,21678,5296,88594,508,1840,2375,4723,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851315,838984,12302,2022-11-18,TT,44667967,530553,44130380,2022-11-18 12:19:18.740972,903550540,2022-11-17 00:00:00,194240,2198435725,1026983188,950563277,220889260,157024670,73438879,67822045,15763746,https://www.icmr.gov.in/,656,7,790,61620,21678,5296,88594,2930,9719,16248,28897,5,6,0,,,1332900000,Bihar,119520000
5,Chandigarh,99325,98138,1181,2022-11-18,TT,44667967,530553,44130380,2022-11-18 12:19:18.740972,903550540,2022-11-17 00:00:00,194240,2198435725,1026983188,950563277,220889260,2280073,1184769,984853,110451,https://www.icmr.gov.in/,656,7,790,61620,21678,5296,88594,9,61,43,113,1,1,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177695,1163514,14145,2022-11-18,TT,44667967,530553,44130380,2022-11-18 12:19:18.740972,903550540,2022-11-17 00:00:00,194240,2198435725,1026983188,950563277,220889260,49000714,21261303,20298990,7440421,https://www.icmr.gov.in/,656,7,790,61620,21678,5296,88594,406,2388,7359,10153,5,6,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11586,4,2022-11-18,TT,44667967,530553,44130380,2022-11-18 12:19:18.740972,903550540,2022-11-17 00:00:00,194240,2198435725,1026983188,950563277,220889260,1578019,782222,636760,159037,https://www.icmr.gov.in/,656,7,790,61620,21678,5296,88594,10,50,211,271,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2006849,1980189,26516,2022-11-18,TT,44667967,530553,44130380,2022-11-18 12:19:18.740972,903550540,2022-11-17 00:00:00,194240,2198435725,1026983188,950563277,220889260,37335792,18288745,15702683,3344364,https://www.icmr.gov.in/,656,7,790,61620,21678,5296,88594,210,620,1228,2058,22,9,0,,,1332900000,Delhi,19814000
9,Goa,258960,254894,4013,2022-11-18,TT,44667967,530553,44130380,2022-11-18 12:19:18.740972,903550540,2022-11-17 00:00:00,194240,2198435725,1026983188,950563277,220889260,2871987,1439765,1295216,137006,https://www.icmr.gov.in/,656,7,790,61620,21678,5296,88594,10,23,50,83,10,9,0,,,1332900000,Goa,1540000
