,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10766,10637,129,2023-08-07,TT,44996034,531918,44462542,2023-12-23 20:32:33.655887,934018601,2023-08-06 00:00:00,11766,2206728522,1027415373,951982176,227330973,991264,347616,353285,290363,https://www.icmr.gov.in/,54,0,32,36,29,22,87,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340676,2325941,14733,2023-08-07,TT,44996034,531918,44462542,2023-12-23 20:32:33.655887,934018601,2023-08-06 00:00:00,11766,2206728522,1027415373,951982176,227330973,110957424,44704411,47578799,18674214,https://www.icmr.gov.in/,54,0,32,36,29,22,87,1,0,0,1,2,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,67049,66753,296,2023-08-07,TT,44996034,531918,44462542,2023-12-23 20:32:33.655887,934018601,2023-08-06 00:00:00,11766,2206728522,1027415373,951982176,227330973,1924584,961348,821819,141417,https://www.icmr.gov.in/,54,0,32,36,29,22,87,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746150,738115,8035,2023-08-07,TT,44996034,531918,44462542,2023-12-23 20:32:33.655887,934018601,2023-08-06 00:00:00,11766,2206728522,1027415373,951982176,227330973,50335778,24813013,22150254,3372511,https://www.icmr.gov.in/,54,0,32,36,29,22,87,0,0,0,0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,855262,842945,12314,2023-08-07,TT,44996034,531918,44462542,2023-12-23 20:32:33.655887,934018601,2023-08-06 00:00:00,11766,2206728522,1027415373,951982176,227330973,157291385,73485652,67912375,15893358,https://www.icmr.gov.in/,54,0,32,36,29,22,87,0,0,0,0,0,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,100693,99508,1185,2023-08-07,TT,44996034,531918,44462542,2023-12-23 20:32:33.655887,934018601,2023-08-06 00:00:00,11766,2206728522,1027415373,951982176,227330973,2291653,1185829,991113,114711,https://www.icmr.gov.in/,54,0,32,36,29,22,87,0,0,0,0,0,1,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1187691,1173501,14190,2023-08-07,TT,44996034,531918,44462542,2023-12-23 20:32:33.655887,934018601,2023-08-06 00:00:00,11766,2206728522,1027415373,951982176,227330973,49167939,21267795,20343760,7556384,https://www.icmr.gov.in/,54,0,32,36,29,22,87,0,0,0,0,0,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-08-07,TT,44996034,531918,44462542,2023-12-23 20:32:33.655887,934018601,2023-08-06 00:00:00,11766,2206728522,1027415373,951982176,227330973,1580060,782353,636962,160745,https://www.icmr.gov.in/,54,0,32,36,29,22,87,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2040827,2014157,26665,2023-08-07,TT,44996034,531918,44462542,2023-12-23 20:32:33.655887,934018601,2023-08-06 00:00:00,11766,2206728522,1027415373,951982176,227330973,37409156,18297779,15717473,3393904,https://www.icmr.gov.in/,54,0,32,36,29,22,87,0,3,0,3,1,1,0,,,1332900000,Delhi,19814000
9,Goa,263333,259317,4014,2023-08-07,TT,44996034,531918,44462542,2023-12-23 20:32:33.655887,934018601,2023-08-06 00:00:00,11766,2206728522,1027415373,951982176,227330973,2874477,1440045,1295735,138697,https://www.icmr.gov.in/,54,0,32,36,29,22,87,0,0,0,0,0,0,0,,,1332900000,Goa,1540000
10,Gujarat,1291367,1280285,11079,2023-08-07,TT,44996034,531918,44462542,2023-12-23 20:32:33.655887,934018601,2023-08-06 00:00:00,11766,2206728522,1027415373,951982176,227330973,128105279,54398385,54032570,19674324,https://www.icmr.gov.in/,54,0,32,36,29,22,87,3,5,2,10,0,1,0,,,1332900000,Gujarat,67936000
11,Haryana,1078885,1068107,10755,2023-08-07,TT,44996034,531918,44462542,2023-12-23 20:32:33.655887,934018601,2023-08-06 00:00:00,11766,2206728522,1027415373,951982176,227330973,45546702,23681801,19849257,2015644,https://www.icmr.gov.in/,54,0,32,36,29,22,87,1,1,0,2,0,0,0,,,1332900000,Haryana,28672000
