"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","140","148","67637","15","4749","72380","8"
"Bageshwar","93","105","37514","1","2135","39645","7"
"Chamoli","32","10","50607","2","3293","53898","3"
"Champawat","92","62","63971","2","1967","65935","8"
"Dehradun","708","584","398213","144","37068","435146","63"
"Haridwar","239","299","318247","16","13750","331967","13"
"Nainital","285","171","99244","56","12340","111514","23"
"Pauri Garhwal","174","161","103035","19","5434","108462","15"
"Pithoragarh","35","21","43770","3","2617","46375","3"
"Rudraprayag","68","100","29303","19","2874","32177","5"
"Tehri Garhwal","209","197","43471","6","2557","46021","19"
"US Nagar","584","219","146537","11","9101","155614","49"
"Uttarkashi","49","1","45724","0","1832","47554","4"
"Total","2708","2078","1447273","294","99717","1546688","220"
