,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-10-07,TN,Ariyalur,,,,20257,267,19977,,2022-10-13T14:29:36.265193+05:30,,,,3586218,38047,3543194,69518616,0,0
1,2022-10-07,TN,Chengalpattu,,,,252908,2660,249925,,2022-10-13T14:29:36.265193+05:30,,,,3586218,38047,3543194,69518616,0,0
2,2022-10-07,TN,Chennai,,,,791179,9070,779804,,2022-10-13T14:29:36.265193+05:30,,,,3586218,38047,3543194,69518616,0,0
3,2022-10-07,TN,Coimbatore,,,,340598,2618,337705,,2022-10-13T14:29:36.265193+05:30,,,,3586218,38047,3543194,69518616,0,0
4,2022-10-07,TN,Cuddalore,,,,75890,896,74905,,2022-10-13T14:29:36.265193+05:30,,,,3586218,38047,3543194,69518616,0,0
5,2022-10-07,TN,Dharmapuri,,,,36842,283,36541,,2022-10-13T14:29:36.265193+05:30,,,,3586218,38047,3543194,69518616,0,0
6,2022-10-07,TN,Dindigul,,,,39114,665,38369,,2022-10-13T14:29:36.265193+05:30,,,,3586218,38047,3543194,69518616,0,0
7,2022-10-07,TN,Erode,,,,136388,734,135491,,2022-10-13T14:29:36.265193+05:30,,,,3586218,38047,3543194,69518616,0,0
8,2022-10-07,TN,Kallakurichi,,,,36945,215,36722,,2022-10-13T14:29:36.265193+05:30,,,,3586218,38047,3543194,69518616,0,0
9,2022-10-07,TN,Kancheepuram,,,,98197,1303,96885,,2022-10-13T14:29:36.265193+05:30,,,,3586218,38047,3543194,69518616,0,0
10,2022-10-07,TN,Kanyakumari,,,,90194,1086,88923,,2022-10-13T14:29:36.265193+05:30,,,,3586218,38047,3543194,69518616,0,0
11,2022-10-07,TN,Karur,,,,30271,372,29877,,2022-10-13T14:29:36.265193+05:30,,,,3586218,38047,3543194,69518616,0,0
12,2022-10-07,TN,Krishnagiri,,,,62403,372,61859,,2022-10-13T14:29:36.265193+05:30,,,,3586218,38047,3543194,69518616,0,0
13,2022-10-07,TN,Madurai,,,,93191,1236,91863,,2022-10-13T14:29:36.265193+05:30,,,,3586218,38047,3543194,69518616,0,0
14,2022-10-07,TN,Mayiladuthurai,,,,27409,330,27031,,2022-10-13T14:29:36.265193+05:30,,,,3586218,38047,3543194,69518616,0,0
15,2022-10-07,TN,Nagapattinam,,,,26010,375,25620,,2022-10-13T14:29:36.265193+05:30,,,,3586218,38047,3543194,69518616,0,0
16,2022-10-07,TN,Namakkal,,,,69761,534,69195,,2022-10-13T14:29:36.265193+05:30,,,,3586218,38047,3543194,69518616,0,0
17,2022-10-07,TN,Nilgiris,,,,42900,226,42634,,2022-10-13T14:29:36.265193+05:30,,,,3586218,38047,3543194,69518616,0,0
