,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10741,10612,129,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,990816,347591,353127,290098,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339046,2324302,14733,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,110527413,44700814,47570999,18255600,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,30,39,1737,1806,2,3,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66887,66589,296,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,1900540,959472,819125,121943,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,36,81,416,533,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746099,738064,8035,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,50239784,24808399,22111150,3320235,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,38,670,1803,2511,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851329,839016,12302,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,157067273,73442350,67835132,15789791,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,596,2242,3331,6169,1,6,0,,,1332900000,Bihar,119520000
5,Chandigarh,99332,98143,1181,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,2280361,1184806,984985,110570,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,9,16,21,46,2,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177718,1163544,14145,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,49025633,21261999,20305055,7458579,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,242,2247,7013,9502,0,5,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11586,4,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,1578252,782229,636782,159241,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,0,3,30,33,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2006901,1980272,26516,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,37339603,18289104,15703630,3346869,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,57,109,299,465,7,9,0,,,1332900000,Delhi,19814000
9,Goa,258996,254935,4013,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,2872197,1439779,1295313,137105,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,0,9,20,29,7,9,0,,,1332900000,Goa,1540000
10,Gujarat,1277401,1266118,11042,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,127628433,54381811,53994834,19251788,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,143,321,6477,6941,8,21,0,,,1332900000,Gujarat,67936000
11,Haryana,1056484,1045720,10714,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,45434071,23670268,19821480,1942323,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,62,265,414,741,6,10,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,312550,308306,4211,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,15222023,6644298,6318160,2259565,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,103,421,2742,3266,2,2,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,479344,474543,4785,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,24718266,11370432,11764134,1583700,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,34,125,775,934,2,5,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,442565,437216,5331,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,43522669,23914052,17690476,1918141,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,763,2306,2037,5106,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,4070929,4029091,40302,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,120704847,55150373,55292765,10261709,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,197,1456,8567,10220,61,69,0,,,1332900000,Karnataka,65798000
16,Kerala,6825585,6752203,71485,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,57454451,29145194,25253745,3055512,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,67,177,513,757,126,111,4,,,1332900000,Kerala,35125000
17,Ladakh,29403,29167,231,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,562827,238233,203767,120827,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,0,9,58,67,0,1,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11415,11363,52,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,144695,61804,60471,22420,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,0,0,4,4,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,8135398,7986380,148404,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,177550393,91631611,76516087,9402695,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,501,2397,1772,4670,89,150,0,,,1332900000,Maharashtra,122153000
20,Manipur,139913,137754,2149,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,3262797,1648344,1336281,278172,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,53,192,128,373,1,2,0,,,1332900000,Manipur,3103000
21,Meghalaya,96775,95148,1624,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,2619204,1446167,1086643,86394,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,3,7,57,67,0,1,0,,,1332900000,Meghalaya,3224000
22,Mizoram,238945,238204,726,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,1788992,894110,748625,146257,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,1,75,200,276,3,3,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1054891,1044103,10776,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,133544357,60743521,59197909,13602927,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,48,154,1022,1224,2,3,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,35986,35204,782,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,1736691,923449,744021,69221,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,5,11,27,43,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1336405,1327068,9204,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,81438724,35249708,33000122,13188894,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,5,47,126,178,11,0,0,,,1332900000,Odisha,43671000
26,Puducherry,175484,173500,1975,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,2262907,994153,864926,403828,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,8,72,219,299,1,0,0,,,1332900000,Puducherry,1504000
27,Punjab,784125,764788,19289,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,46939364,24149906,20964716,1824742,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,133,312,357,802,1,12,0,,,1332900000,Punjab,29859000
28,Rajasthan,1315167,1305300,9653,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,115111191,57005954,50843210,7262027,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,1142,3072,6734,10948,14,6,1,,,1332900000,Rajasthan,77264000
29,Sikkim,44311,43809,499,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,1359849,591865,554632,213352,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,8,18,378,404,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,3593975,3555541,38049,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,127337259,61187503,57137794,9011962,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,1142,2798,3351,7291,32,66,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,841042,836825,4111,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,77136993,32434942,31523508,13178543,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,126,662,2553,3341,12,22,0,,,1332900000,Telangana,37220000
32,Tripura,108032,107088,940,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,5908594,2916156,2520391,472047,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,9,39,97,145,1,1,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,2128003,2104224,23631,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,390433694,176945492,168773562,44714640,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,350,1224,5314,6888,8,19,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,449277,441487,7751,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,20022822,9114105,8720015,2188702,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,50,155,1626,1831,4,3,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,2118438,2096788,21531,2022-11-24,TT,44670483,530601,44134001,2022-11-24 15:14:38.799648,904751609,2022-11-23 00:00:00,230054,2198853586,1027020406,950669105,221164075,155914534,73518651,66683676,15712207,https://www.icmr.gov.in/,408,5,568,58182,20479,5464,84125,76,348,1558,1982,5,29,0,,,1332900000,West Bengal,96906000
