,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2022-04-27,TT,Andaman and Nicobar Islands,,,,10035,129,9905,,,2022-04-27 11:55:29.752924,,,,43065496,523654,42525563,835974079,1881940971
1,2022-04-27,TT,Andhra Pradesh,,,,2319666,14730,2304918,,,2022-04-27 11:55:29.752924,,,,43065496,523654,42525563,835974079,1881940971
2,2022-04-27,TT,Arunachal Pradesh,,,,64495,296,64199,,,2022-04-27 11:55:29.752924,,,,43065496,523654,42525563,835974079,1881940971
3,2022-04-27,TT,Assam,,,,724210,7986,716214,,,2022-04-27 11:55:29.752924,,,,43065496,523654,42525563,835974079,1881940971
4,2022-04-27,TT,Bihar,,,,830533,12256,818255,,,2022-04-27 11:55:29.752924,,,,43065496,523654,42525563,835974079,1881940971
5,2022-04-27,TT,Chandigarh,,,,92022,1165,90802,,,2022-04-27 11:55:29.752924,,,,43065496,523654,42525563,835974079,1881940971
6,2022-04-27,TT,Chhattisgarh,,,,1152248,14034,1138187,,,2022-04-27 11:55:29.752924,,,,43065496,523654,42525563,835974079,1881940971
7,2022-04-27,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11441,4,11437,,,2022-04-27 11:55:29.752924,,,,43065496,523654,42525563,835974079,1881940971
8,2022-04-27,TT,Delhi,,,,1877091,26169,1846414,,,2022-04-27 11:55:29.752924,,,,43065496,523654,42525563,835974079,1881940971
9,2022-04-27,TT,Goa,,,,245395,3832,241536,,,2022-04-27 11:55:29.752924,,,,43065496,523654,42525563,835974079,1881940971
10,2022-04-27,TT,Gujarat,,,,1224276,10943,1213234,,,2022-04-27 11:55:29.752924,,,,43065496,523654,42525563,835974079,1881940971
11,2022-04-27,TT,Haryana,,,,990279,10618,977678,,,2022-04-27 11:55:29.752924,,,,43065496,523654,42525563,835974079,1881940971
12,2022-04-27,TT,Himachal Pradesh,,,,284778,4134,280572,,,2022-04-27 11:55:29.752924,,,,43065496,523654,42525563,835974079,1881940971
