,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-12-13,AN,0,0,1,0,123,1227,7,8.0,0.0,4.0,,744.0,11963.0,Nicobars,,,,,6,22,,,,,,19.0,143.0,36842,,,,,,,,25490,25432,2021-12-14 12:17:47.855612,397000,,,,7698,129,7562,,298215,278605,0,0,0,0,0
1,1,1,1,1,2021-12-13,AN,0,0,1,0,123,1227,7,8.0,0.0,4.0,,744.0,11963.0,North and Middle Andaman,,,,,12,118,,,,,,82.0,1383.0,105597,,,,,,,,79424,74104,2021-12-14 12:17:47.855612,397000,,,,7698,129,7562,,298215,278605,0,0,0,0,0
2,2,2,2,2,2021-12-13,AN,0,0,1,0,123,1227,7,8.0,0.0,4.0,,744.0,11963.0,South Andaman,,,,,105,1087,,,,,,643.0,10437.0,238142,,,,,,,,193301,179069,2021-12-14 12:17:47.855612,397000,,,,7698,129,7562,,298215,278605,0,0,0,0,0
3,3,3,3,3,2021-12-13,AN,0,0,1,0,123,1227,7,8.0,0.0,4.0,,744.0,11963.0,Unknown,0.0,0.0,1.0,,0,0,7.0,8.0,0.0,4.0,,0.0,0.0,0,,,,7698.0,129.0,7562.0,,0,0,2021-12-14 12:17:47.855612,397000,,,,7698,129,7562,,298215,278605,0,0,0,0,0
