,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
10,10,10,10,10,2021-12-13,PB,22,1,59,12176,21979,77231,0,256,252.0,9.0,229.0,179401.0,146576.0,472297.0,0.0,Kapurthala,-2,0,0,,531,2908,0,3,6.0,0.0,3.0,,3549.0,17745.0,0,817668,,,,17875,556,17313,,491729,275187,0,0,2022-01-03T00:03:02.851808+05:30,29859000,,,,603761,16620,586794,16473427,16828978,8464804,0,0,0.0,0
11,11,11,11,11,2021-12-13,PB,22,1,59,12176,21979,77231,0,256,252.0,9.0,229.0,179401.0,146576.0,472297.0,0.0,Ludhiana,4,0,2,,2572,9530,0,12,26.0,3.0,12.0,,17392.0,57087.0,0,3487882,,,,87707,2114,85556,,2580322,1195598,0,0,2022-01-03T00:03:02.851808+05:30,29859000,,,,603761,16620,586794,16473427,16828978,8464804,0,0,0.0,0
12,12,12,12,12,2021-12-13,PB,22,1,59,12176,21979,77231,0,256,252.0,9.0,229.0,179401.0,146576.0,472297.0,0.0,Mansa,0,0,0,,793,2557,0,1,0.0,0.0,1.0,,4346.0,14321.0,0,768808,,,,15611,381,15229,,395187,148111,0,0,2022-01-03T00:03:02.851808+05:30,29859000,,,,603761,16620,586794,16473427,16828978,8464804,0,0,0.0,0
13,13,13,13,13,2021-12-13,PB,22,1,59,12176,21979,77231,0,256,252.0,9.0,229.0,179401.0,146576.0,472297.0,0.0,Moga,0,0,0,,1217,5747,0,1,0.0,0.0,2.0,,5704.0,25160.0,0,992289,,,,8684,234,8450,,570218,272115,0,0,2022-01-03T00:03:02.851808+05:30,29859000,,,,603761,16620,586794,16473427,16828978,8464804,0,0,0.0,0
14,14,14,14,14,2021-12-13,PB,22,1,59,12176,21979,77231,0,256,252.0,9.0,229.0,179401.0,146576.0,472297.0,0.0,Pathankot,5,1,5,,366,2084,0,45,17.0,2.0,32.0,,2444.0,12624.0,0,626154,,,,18986,430,18535,,437746,268171,0,0,2022-01-03T00:03:02.851808+05:30,29859000,,,,603761,16620,586794,16473427,16828978,8464804,0,0,0.0,0
15,15,15,15,15,2021-12-13,PB,22,1,59,12176,21979,77231,0,256,252.0,9.0,229.0,179401.0,146576.0,472297.0,0.0,Patiala,3,0,1,,803,3611,0,22,16.0,0.0,9.0,,5083.0,21802.0,0,2892282,,,,48999,1362,47615,,1086207,498229,0,0,2022-01-03T00:03:02.851808+05:30,29859000,,,,603761,16620,586794,16473427,16828978,8464804,0,0,0.0,0
16,16,16,16,16,2021-12-13,PB,22,1,59,12176,21979,77231,0,256,252.0,9.0,229.0,179401.0,146576.0,472297.0,0.0,Rupnagar,3,0,1,,349,1876,0,3,12.0,0.0,7.0,,1991.0,10721.0,0,683349,,,,13000,425,12561,,397406,237540,0,0,2022-01-03T00:03:02.851808+05:30,29859000,,,,603761,16620,586794,16473427,16828978,8464804,0,0,0.0,0
17,17,17,17,17,2021-12-13,PB,22,1,59,12176,21979,77231,0,256,252.0,9.0,229.0,179401.0,146576.0,472297.0,0.0,S.A.S. Nagar,2,0,11,,1086,2867,0,36,42.0,1.0,28.0,,8065.0,21895.0,0,986147,,,,69033,1073,67897,,904184,491555,0,0,2022-01-03T00:03:02.851808+05:30,29859000,,,,603761,16620,586794,16473427,16828978,8464804,0,0,0.0,0
18,18,18,18,18,2021-12-13,PB,22,1,59,12176,21979,77231,0,256,252.0,9.0,229.0,179401.0,146576.0,472297.0,0.0,Sangrur,0,0,0,,843,2770,0,0,0.0,0.0,0.0,,6497.0,19069.0,0,1654408,,,,15768,875,14890,,779987,304714,0,0,2022-01-03T00:03:02.851808+05:30,29859000,,,,603761,16620,586794,16473427,16828978,8464804,0,0,0.0,0
19,19,19,19,19,2021-12-13,PB,22,1,59,12176,21979,77231,0,256,252.0,9.0,229.0,179401.0,146576.0,472297.0,0.0,Shahid Bhagat Singh Nagar,0,0,0,,347,3378,0,0,2.0,0.0,0.0,,1571.0,15177.0,0,614362,,,,11474,388,11084,,402313,245098,0,0,2022-01-03T00:03:02.851808+05:30,29859000,,,,603761,16620,586794,16473427,16828978,8464804,0,0,0.0,0
20,20,20,20,20,2021-12-13,PB,22,1,59,12176,21979,77231,0,256,252.0,9.0,229.0,179401.0,146576.0,472297.0,0.0,Sri Muktsar Sahib,0,0,1,,262,1104,0,14,3.0,0.0,2.0,,2303.0,9674.0,0,902702,,,,18806,524,18278,,485906,181096,0,0,2022-01-03T00:03:02.851808+05:30,29859000,,,,603761,16620,586794,16473427,16828978,8464804,0,0,0.0,0
21,21,21,21,21,2021-12-13,PB,22,1,59,12176,21979,77231,0,256,252.0,9.0,229.0,179401.0,146576.0,472297.0,0.0,Tarn Taran,2,0,1,,399,1733,0,9,5.0,0.0,7.0,,2796.0,11319.0,0,1120070,,,,8071,381,7683,,630156,249924,0,0,2022-01-03T00:03:02.851808+05:30,29859000,,,,603761,16620,586794,16473427,16828978,8464804,0,0,0.0,0
