,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-12-13,HP,68,0,88,0,1032,5063,0,588,377.0,7.0,560.0,0,7710.0,38848.0,0.0,Bilaspur,7,0,1,,34,160,0,19,21.0,0.0,14.0,0.0,164.0,1065.0,0,382056,2021-12-13 19:00:00+05:30,https://twitter.com/nhm_hp,,14602,86,14488,,327455,319428,0,1,2021-12-13 23:55:48,7300000,2021-12-13 19:00:00+05:30,https://twitter.com/nhm_hp,,228007,3843,223561,,5847371,5439211,0,17,0.0,0.0
1,1,1,1,2021-12-13,HP,68,0,88,0,1032,5063,0,588,377.0,7.0,560.0,0,7710.0,38848.0,0.0,Chamba,0,0,3,,27,202,0,12,2.0,0.0,8.0,0.0,374.0,2276.0,0,518844,2021-12-13 19:00:00+05:30,https://twitter.com/nhm_hp,,13736,160,13567,,374574,355524,0,2,2021-12-13 23:55:48,7300000,2021-12-13 19:00:00+05:30,https://twitter.com/nhm_hp,,228007,3843,223561,,5847371,5439211,0,17,0.0,0.0
2,2,2,2,2021-12-13,HP,68,0,88,0,1032,5063,0,588,377.0,7.0,560.0,0,7710.0,38848.0,0.0,Hamirpur,6,0,7,,33,137,0,75,39.0,2.0,74.0,0.0,210.0,626.0,0,454293,2021-12-13 19:00:00+05:30,https://twitter.com/nhm_hp,,18006,306,17639,,383375,362933,0,1,2021-12-13 23:55:48,7300000,2021-12-13 19:00:00+05:30,https://twitter.com/nhm_hp,,228007,3843,223561,,5847371,5439211,0,17,0.0,0.0
3,3,3,3,2021-12-13,HP,68,0,88,0,1032,5063,0,588,377.0,7.0,560.0,0,7710.0,38848.0,0.0,Kangra,13,0,19,,166,725,0,174,82.0,3.0,160.0,0.0,1053.0,4666.0,0,1507223,2021-12-13 19:00:00+05:30,https://twitter.com/nhm_hp,,52127,1175,50808,,1204459,1146357,0,5,2021-12-13 23:55:48,7300000,2021-12-13 19:00:00+05:30,https://twitter.com/nhm_hp,,228007,3843,223561,,5847371,5439211,0,17,0.0,0.0
4,4,4,4,2021-12-13,HP,68,0,88,0,1032,5063,0,588,377.0,7.0,560.0,0,7710.0,38848.0,0.0,Kinnaur,0,0,1,,0,0,0,2,0.0,0.0,1.0,0.0,50.0,237.0,0,84298,2021-12-13 19:00:00+05:30,https://twitter.com/nhm_hp,,3528,39,3488,,80029,68697,0,0,2021-12-13 23:55:48,7300000,2021-12-13 19:00:00+05:30,https://twitter.com/nhm_hp,,228007,3843,223561,,5847371,5439211,0,17,0.0,0.0
5,5,5,5,2021-12-13,HP,68,0,88,0,1032,5063,0,588,377.0,7.0,560.0,0,7710.0,38848.0,0.0,Kullu,0,0,0,,86,436,0,4,4.0,0.0,1.0,0.0,586.0,2482.0,0,437474,2021-12-13 19:00:00+05:30,https://twitter.com/nhm_hp,,9743,158,9577,,362669,325932,0,2,2021-12-13 23:55:48,7300000,2021-12-13 19:00:00+05:30,https://twitter.com/nhm_hp,,228007,3843,223561,,5847371,5439211,0,17,0.0,0.0
6,6,6,6,2021-12-13,HP,68,0,88,0,1032,5063,0,588,377.0,7.0,560.0,0,7710.0,38848.0,0.0,Lahaul and Spiti,0,0,0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.0,0,31528,2021-12-13 19:00:00+05:30,https://twitter.com/nhm_hp,,2960,18,2942,,32153,25503,0,0,2021-12-13 23:55:48,7300000,2021-12-13 19:00:00+05:30,https://twitter.com/nhm_hp,,228007,3843,223561,,5847371,5439211,0,17,0.0,0.0
7,7,7,7,2021-12-13,HP,68,0,88,0,1032,5063,0,588,377.0,7.0,560.0,0,7710.0,38848.0,0.0,Mandi,9,0,7,,86,406,0,47,34.0,1.0,77.0,0.0,450.0,2821.0,0,999518,2021-12-13 19:00:00+05:30,https://twitter.com/nhm_hp,,32027,462,31473,,792693,743381,0,0,2021-12-13 23:55:48,7300000,2021-12-13 19:00:00+05:30,https://twitter.com/nhm_hp,,228007,3843,223561,,5847371,5439211,0,17,0.0,0.0
8,8,8,8,2021-12-13,HP,68,0,88,0,1032,5063,0,588,377.0,7.0,560.0,0,7710.0,38848.0,0.0,Shimla,11,0,18,,242,1142,0,152,75.0,1.0,115.0,0.0,1539.0,6808.0,0,813384,2021-12-13 19:00:00+05:30,https://twitter.com/nhm_hp,,28042,652,27292,,698660,642839,0,4,2021-12-13 23:55:48,7300000,2021-12-13 19:00:00+05:30,https://twitter.com/nhm_hp,,228007,3843,223561,,5847371,5439211,0,17,0.0,0.0
9,9,9,9,2021-12-13,HP,68,0,88,0,1032,5063,0,588,377.0,7.0,560.0,0,7710.0,38848.0,0.0,Sirmaur,0,0,0,,74,326,0,1,5.0,0.0,0.0,0.0,736.0,2426.0,0,530164,2021-12-13 19:00:00+05:30,https://twitter.com/nhm_hp,,15470,211,15254,,439195,413277,0,0,2021-12-13 23:55:48,7300000,2021-12-13 19:00:00+05:30,https://twitter.com/nhm_hp,,228007,3843,223561,,5847371,5439211,0,17,0.0,0.0
