Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-09-12,GJ,Ahmedabad,2022-09-12 23:55:30.447857,,,402610,3659,0,398638,7026545,2022-09-12 23:55:30.446891,2022-09-12 23:55:30.448244,,,1272262,11018,1259953,0,44850966
2022-09-12,GJ,Amreli,2022-09-12 23:55:30.447857,,,13508,105,0,13402,894266,2022-09-12 23:55:30.446891,2022-09-12 23:55:30.448244,,,1272262,11018,1259953,0,44850966
2022-09-12,GJ,Anand,2022-09-12 23:55:30.447857,,,16007,55,0,15946,891733,2022-09-12 23:55:30.446891,2022-09-12 23:55:30.448244,,,1272262,11018,1259953,0,44850966
2022-09-12,GJ,Aravalli,2022-09-12 23:55:30.447857,,,5980,82,0,5896,600845,2022-09-12 23:55:30.446891,2022-09-12 23:55:30.448244,,,1272262,11018,1259953,0,44850966
2022-09-12,GJ,Banaskantha,2022-09-12 23:55:30.447857,,,19026,166,0,18833,1381030,2022-09-12 23:55:30.446891,2022-09-12 23:55:30.448244,,,1272262,11018,1259953,0,44850966
2022-09-12,GJ,Bharuch,2022-09-12 23:55:30.447857,,,17922,153,0,17713,812425,2022-09-12 23:55:30.446891,2022-09-12 23:55:30.448244,,,1272262,11018,1259953,0,44850966
2022-09-12,GJ,Bhavnagar,2022-09-12 23:55:30.447857,,,30408,370,0,30027,1651830,2022-09-12 23:55:30.446891,2022-09-12 23:55:30.448244,,,1272262,11018,1259953,0,44850966
2022-09-12,GJ,Botad,2022-09-12 23:55:30.447857,,,2382,48,0,2334,376092,2022-09-12 23:55:30.446891,2022-09-12 23:55:30.448244,,,1272262,11018,1259953,0,44850966
2022-09-12,GJ,Chhota Udaipur,2022-09-12 23:55:30.447857,,,3765,38,0,3726,396330,2022-09-12 23:55:30.446891,2022-09-12 23:55:30.448244,,,1272262,11018,1259953,0,44850966
2022-09-12,GJ,Dahod,2022-09-12 23:55:30.447857,,,11344,46,0,11295,1076124,2022-09-12 23:55:30.446891,2022-09-12 23:55:30.448244,,,1272262,11018,1259953,0,44850966
2022-09-12,GJ,Dang,2022-09-12 23:55:30.447857,,,1304,18,0,1286,120140,2022-09-12 23:55:30.446891,2022-09-12 23:55:30.448244,,,1272262,11018,1259953,0,44850966
2022-09-12,GJ,Devbhumi Dwarka,2022-09-12 23:55:30.447857,,,5423,89,0,5331,377938,2022-09-12 23:55:30.446891,2022-09-12 23:55:30.448244,,,1272262,11018,1259953,0,44850966
