,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
0,2021-11-14,RJ,16,0,5,18789,10460,37512,0,63.0,0.0,26.0,121941.0,239132.0,1067270.0,Ajmer,2,0,1,590,90,473,0,10.0,0.0,5.0,4667.0,8395.0,58182.0,2584913,,,,37779,410,37360,611681,1762761,1112638,2021-11-15T08:49:33.062156+05:30,77264000,,,,954519,8954,945483,14994015,42860458,21458348
1,2021-11-14,RJ,16,0,5,18789,10460,37512,0,63.0,0.0,26.0,121941.0,239132.0,1067270.0,Alwar,0,0,0,1526,534,1680,0,1.0,0.0,0.0,8859.0,10860.0,29519.0,3671999,,,,59695,307,59387,1216781,2252242,1067355,2021-11-15T08:49:33.062156+05:30,77264000,,,,954519,8954,945483,14994015,42860458,21458348
2,2021-11-14,RJ,16,0,5,18789,10460,37512,0,63.0,0.0,26.0,121941.0,239132.0,1067270.0,Banswara,0,0,0,484,878,712,0,0.0,0.0,0.0,2797.0,15670.0,29431.0,1798194,,,,10005,104,9901,221724,1050190,575295,2021-11-15T08:49:33.062156+05:30,77264000,,,,954519,8954,945483,14994015,42860458,21458348
3,2021-11-14,RJ,16,0,5,18789,10460,37512,0,63.0,0.0,26.0,121941.0,239132.0,1067270.0,Baran,0,0,0,303,255,874,0,0.0,0.0,1.0,2884.0,8192.0,32168.0,1223921,,,,11996,61,11935,154029,773852,338256,2021-11-15T08:49:33.062156+05:30,77264000,,,,954519,8954,945483,14994015,42860458,21458348
4,2021-11-14,RJ,16,0,5,18789,10460,37512,0,63.0,0.0,26.0,121941.0,239132.0,1067270.0,Barmer,0,0,0,223,171,642,0,4.0,0.0,1.0,1937.0,6709.0,21139.0,2604453,,,,15568,185,15378,325756,1469696,660199,2021-11-15T08:49:33.062156+05:30,77264000,,,,954519,8954,945483,14994015,42860458,21458348
5,2021-11-14,RJ,16,0,5,18789,10460,37512,0,63.0,0.0,26.0,121941.0,239132.0,1067270.0,Bharatpur,0,0,0,234,2505,4740,0,0.0,0.0,0.0,1357.0,21525.0,46236.0,2549121,,,,19601,260,19341,380629,1374406,642269,2021-11-15T08:49:33.062156+05:30,77264000,,,,954519,8954,945483,14994015,42860458,21458348
6,2021-11-14,RJ,16,0,5,18789,10460,37512,0,63.0,0.0,26.0,121941.0,239132.0,1067270.0,Bhilwara,0,0,0,816,97,699,0,1.0,0.0,0.0,5222.0,6178.0,35960.0,2410459,,,,29782,156,29625,383579,1532010,763012,2021-11-15T08:49:33.062156+05:30,77264000,,,,954519,8954,945483,14994015,42860458,21458348
7,2021-11-14,RJ,16,0,5,18789,10460,37512,0,63.0,0.0,26.0,121941.0,239132.0,1067270.0,Bikaner,0,0,0,342,46,231,0,0.0,0.0,3.0,3254.0,4571.0,19375.0,2367745,,,,40347,545,39795,588270,1466542,736734,2021-11-15T08:49:33.062156+05:30,77264000,,,,954519,8954,945483,14994015,42860458,21458348
8,2021-11-14,RJ,16,0,5,18789,10460,37512,0,63.0,0.0,26.0,121941.0,239132.0,1067270.0,Bundi,0,0,0,342,367,1314,0,0.0,0.0,0.0,1745.0,8734.0,27185.0,1113725,,,,7967,48,7919,171297,723328,399150,2021-11-15T08:49:33.062156+05:30,77264000,,,,954519,8954,945483,14994015,42860458,21458348
9,2021-11-14,RJ,16,0,5,18789,10460,37512,0,63.0,0.0,26.0,121941.0,239132.0,1067270.0,Chittorgarh,0,0,0,298,63,390,0,0.0,0.0,0.0,1970.0,7595.0,50116.0,1544392,,,,19809,139,19670,353215,988612,555139,2021-11-15T08:49:33.062156+05:30,77264000,,,,954519,8954,945483,14994015,42860458,21458348
10,2021-11-14,RJ,16,0,5,18789,10460,37512,0,63.0,0.0,26.0,121941.0,239132.0,1067270.0,Churu,0,0,0,473,31,200,0,0.0,0.0,0.0,2835.0,6461.0,38091.0,2041172,,,,16720,107,16613,311652,1309918,630155,2021-11-15T08:49:33.062156+05:30,77264000,,,,954519,8954,945483,14994015,42860458,21458348
11,2021-11-14,RJ,16,0,5,18789,10460,37512,0,63.0,0.0,26.0,121941.0,239132.0,1067270.0,Dausa,0,0,0,252,126,932,0,0.0,0.0,0.0,2293.0,7124.0,34561.0,1637226,,,,13351,62,13289,204799,949843,438152,2021-11-15T08:49:33.062156+05:30,77264000,,,,954519,8954,945483,14994015,42860458,21458348
12,2021-11-14,RJ,16,0,5,18789,10460,37512,0,63.0,0.0,26.0,121941.0,239132.0,1067270.0,Dholpur,0,0,0,234,53,116,0,0.0,0.0,0.0,1513.0,4484.0,13878.0,1207293,,,,11010,48,10962,221452,665608,297110,2021-11-15T08:49:33.062156+05:30,77264000,,,,954519,8954,945483,14994015,42860458,21458348
13,2021-11-14,RJ,16,0,5,18789,10460,37512,0,63.0,0.0,26.0,121941.0,239132.0,1067270.0,Dungarpur,0,0,0,890,74,159,0,0.0,0.0,0.0,4028.0,6574.0,16983.0,1388906,,,,18407,131,18276,242712,745198,371537,2021-11-15T08:49:33.062156+05:30,77264000,,,,954519,8954,945483,14994015,42860458,21458348
14,2021-11-14,RJ,16,0,5,18789,10460,37512,0,63.0,0.0,26.0,121941.0,239132.0,1067270.0,Ganganagar,0,0,0,309,126,726,0,0.0,0.0,1.0,2329.0,8970.0,38811.0,1969520,,,,19355,150,19204,327361,1290341,573977,2021-11-15T08:49:33.062156+05:30,77264000,,,,954519,8954,945483,14994015,42860458,21458348
15,2021-11-14,RJ,16,0,5,18789,10460,37512,0,63.0,0.0,26.0,121941.0,239132.0,1067270.0,Hanumangarh,0,0,0,708,15,117,0,0.0,0.0,0.0,3787.0,2719.0,22558.0,1779650,,,,16053,111,15942,365353,1234390,622625,2021-11-15T08:49:33.062156+05:30,77264000,,,,954519,8954,945483,14994015,42860458,21458348
16,2021-11-14,RJ,16,0,5,18789,10460,37512,0,63.0,0.0,26.0,121941.0,239132.0,1067270.0,Jaipur,12,0,2,2744,343,1189,0,44.0,0.0,13.0,18276.0,20895.0,71808.0,6663971,,,,187861,1970,185838,2495839,4609890,2277601,2021-11-15T08:49:33.062156+05:30,77264000,,,,954519,8954,945483,14994015,42860458,21458348
17,2021-11-14,RJ,16,0,5,18789,10460,37512,0,63.0,0.0,26.0,121941.0,239132.0,1067270.0,Jaisalmer,0,0,0,174,82,369,0,0.0,0.0,0.0,1154.0,1516.0,7384.0,672008,,,,13639,66,13573,202744,417824,202814,2021-11-15T08:49:33.062156+05:30,77264000,,,,954519,8954,945483,14994015,42860458,21458348
18,2021-11-14,RJ,16,0,5,18789,10460,37512,0,63.0,0.0,26.0,121941.0,239132.0,1067270.0,Jalore,0,0,0,304,96,613,0,0.0,0.0,0.0,2010.0,4257.0,14944.0,1830151,,,,10067,72,9995,369904,993203,413378,2021-11-15T08:49:33.062156+05:30,77264000,,,,954519,8954,945483,14994015,42860458,21458348
19,2021-11-14,RJ,16,0,5,18789,10460,37512,0,63.0,0.0,26.0,121941.0,239132.0,1067270.0,Jhalawar,0,0,0,892,288,2885,0,0.0,0.0,0.0,5264.0,2614.0,26094.0,1411327,,,,13612,187,13425,272988,925545,391559,2021-11-15T08:49:33.062156+05:30,77264000,,,,954519,8954,945483,14994015,42860458,21458348
20,2021-11-14,RJ,16,0,5,18789,10460,37512,0,63.0,0.0,26.0,121941.0,239132.0,1067270.0,Jhunjhunu,0,0,0,616,287,2764,0,0.0,0.0,0.0,3775.0,7501.0,77994.0,2139658,,,,14811,158,14653,362967,1459282,883199,2021-11-15T08:49:33.062156+05:30,77264000,,,,954519,8954,945483,14994015,42860458,21458348
21,2021-11-14,RJ,16,0,5,18789,10460,37512,0,63.0,0.0,26.0,121941.0,239132.0,1067270.0,Jodhpur,0,0,0,761,55,235,0,1.0,0.0,0.0,4994.0,7694.0,38164.0,3685681,,,,112415,1103,111309,1146405,2272842,1082054,2021-11-15T08:49:33.062156+05:30,77264000,,,,954519,8954,945483,14994015,42860458,21458348
