,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-11-14,HP,56,3,60,0,1561,31170,0,1537,878.0,36.0,965.0,0,21539.0,448408.0,0.0,Bilaspur,8,0,1,,69,2862,0,133,78.0,0.0,86.0,0.0,923.0,27162.0,0,382056,2021-11-14 19:00:00+05:30,https://twitter.com/nhm_hp,,14515,85,14334,,324597,271716,0,1,2021-11-15 03:19:14,7300000,2021-11-14 19:00:00+05:30,https://twitter.com/nhm_hp,,225768,3798,220860,,5745755,4102043,0,17,0.0,0.0
1,1,1,1,2021-11-14,HP,56,3,60,0,1561,31170,0,1537,878.0,36.0,965.0,0,21539.0,448408.0,0.0,Chamba,1,0,4,,217,3894,0,27,12.0,0.0,8.0,0.0,2026.0,34700.0,0,518844,2021-11-14 19:00:00+05:30,https://twitter.com/nhm_hp,,13707,160,13532,,367854,259057,0,2,2021-11-15 03:19:14,7300000,2021-11-14 19:00:00+05:30,https://twitter.com/nhm_hp,,225768,3798,220860,,5745755,4102043,0,17,0.0,0.0
2,2,2,2,2021-11-14,HP,56,3,60,0,1561,31170,0,1537,878.0,36.0,965.0,0,21539.0,448408.0,0.0,Hamirpur,14,1,11,,6,151,0,288,156.0,7.0,187.0,0.0,754.0,21499.0,0,454293,2021-11-14 19:00:00+05:30,https://twitter.com/nhm_hp,,17692,296,17188,,378548,302518,0,1,2021-11-15 03:19:14,7300000,2021-11-14 19:00:00+05:30,https://twitter.com/nhm_hp,,225768,3798,220860,,5745755,4102043,0,17,0.0,0.0
3,3,3,3,2021-11-14,HP,56,3,60,0,1561,31170,0,1537,878.0,36.0,965.0,0,21539.0,448408.0,0.0,Kangra,16,1,6,,87,1452,0,657,307.0,17.0,362.0,0.0,3777.0,78063.0,0,1507223,2021-11-14 19:00:00+05:30,https://twitter.com/nhm_hp,,51417,1156,49869,,1188512,841900,0,5,2021-11-15 03:19:14,7300000,2021-11-14 19:00:00+05:30,https://twitter.com/nhm_hp,,225768,3798,220860,,5745755,4102043,0,17,0.0,0.0
4,4,4,4,2021-11-14,HP,56,3,60,0,1561,31170,0,1537,878.0,36.0,965.0,0,21539.0,448408.0,0.0,Kinnaur,0,0,0,,0,0,0,2,4.0,1.0,7.0,0.0,43.0,514.0,0,84298,2021-11-14 19:00:00+05:30,https://twitter.com/nhm_hp,,3519,39,3475,,79751,64080,0,0,2021-11-15 03:19:14,7300000,2021-11-14 19:00:00+05:30,https://twitter.com/nhm_hp,,225768,3798,220860,,5745755,4102043,0,17,0.0,0.0
5,5,5,5,2021-11-14,HP,56,3,60,0,1561,31170,0,1537,878.0,36.0,965.0,0,21539.0,448408.0,0.0,Kullu,0,0,3,,104,1547,0,19,19.0,0.0,29.0,0.0,1410.0,22632.0,0,437474,2021-11-14 19:00:00+05:30,https://twitter.com/nhm_hp,,9724,158,9542,,353352,235914,0,2,2021-11-15 03:19:14,7300000,2021-11-14 19:00:00+05:30,https://twitter.com/nhm_hp,,225768,3798,220860,,5745755,4102043,0,17,0.0,0.0
6,6,6,6,2021-11-14,HP,56,3,60,0,1561,31170,0,1537,878.0,36.0,965.0,0,21539.0,448408.0,0.0,Lahaul and Spiti,0,0,0,,0,0,0,0,4.0,0.0,1.0,0.0,52.0,355.0,0,31528,2021-11-14 19:00:00+05:30,https://twitter.com/nhm_hp,,2958,18,2936,,31987,21629,0,0,2021-11-15 03:19:14,7300000,2021-11-14 19:00:00+05:30,https://twitter.com/nhm_hp,,225768,3798,220860,,5745755,4102043,0,17,0.0,0.0
7,7,7,7,2021-11-14,HP,56,3,60,0,1561,31170,0,1537,878.0,36.0,965.0,0,21539.0,448408.0,0.0,Mandi,7,0,10,,243,5272,0,140,85.0,4.0,94.0,0.0,2402.0,61078.0,0,999518,2021-11-14 19:00:00+05:30,https://twitter.com/nhm_hp,,31784,457,31229,,778636,568277,0,0,2021-11-15 03:19:14,7300000,2021-11-14 19:00:00+05:30,https://twitter.com/nhm_hp,,225768,3798,220860,,5745755,4102043,0,17,0.0,0.0
8,8,8,8,2021-11-14,HP,56,3,60,0,1561,31170,0,1537,878.0,36.0,965.0,0,21539.0,448408.0,0.0,Shimla,5,1,5,,153,2688,0,100,66.0,4.0,64.0,0.0,2722.0,47147.0,0,813384,2021-11-14 19:00:00+05:30,https://twitter.com/nhm_hp,,27670,646,26932,,682486,490630,0,4,2021-11-15 03:19:14,7300000,2021-11-14 19:00:00+05:30,https://twitter.com/nhm_hp,,225768,3798,220860,,5745755,4102043,0,17,0.0,0.0
9,9,9,9,2021-11-14,HP,56,3,60,0,1561,31170,0,1537,878.0,36.0,965.0,0,21539.0,448408.0,0.0,Sirmaur,0,0,0,,332,5430,0,1,2.0,0.0,2.0,0.0,3365.0,57946.0,0,530164,2021-11-14 19:00:00+05:30,https://twitter.com/nhm_hp,,15460,211,15246,,428405,289131,0,0,2021-11-15 03:19:14,7300000,2021-11-14 19:00:00+05:30,https://twitter.com/nhm_hp,,225768,3798,220860,,5745755,4102043,0,17,0.0,0.0
