Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-11-14,TG,105,0,106,0,10990,19492,0,155.0,1.0,157.0,,74485.0,98644.0,Adilabad,,,,,82,4,0,,,,,665.0,517.0,708952,,,,,,,,387303,98147,2021-11-15 08:11:25.808848,37220000,,,,673574,3973,665861,,23704112,11105175
2021-11-14,TG,105,0,106,0,10990,19492,0,155.0,1.0,157.0,,74485.0,98644.0,Bhadradri Kothagudem,,,,,1770,627,0,,,,,3199.0,3238.0,1304811,,,,,,,,638521,251103,2021-11-15 08:11:25.808848,37220000,,,,673574,3973,665861,,23704112,11105175
2021-11-14,TG,105,0,106,0,10990,19492,0,155.0,1.0,157.0,,74485.0,98644.0,Foreign Evacuees,,,,,0,0,0,,,,,0.0,0.0,0,,,,,,,,0,0,2021-11-15 08:11:25.808848,37220000,,,,673574,3973,665861,,23704112,11105175
2021-11-14,TG,105,0,106,0,10990,19492,0,155.0,1.0,157.0,,74485.0,98644.0,Hyderabad,,,,,134,374,0,,,,,5555.0,14940.0,3441992,,,,,,,,3223501,2062237,2021-11-15 08:11:25.808848,37220000,,,,673574,3973,665861,,23704112,11105175
2021-11-14,TG,105,0,106,0,10990,19492,0,155.0,1.0,157.0,,74485.0,98644.0,Jagtial,,,,,0,0,0,,,,,1078.0,1573.0,983414,,,,,,,,611492,210801,2021-11-15 08:11:25.808848,37220000,,,,673574,3973,665861,,23704112,11105175
2021-11-14,TG,105,0,106,0,10990,19492,0,155.0,1.0,157.0,,74485.0,98644.0,Jangaon,,,,,171,53,0,,,,,2809.0,1127.0,582457,,,,,,,,365832,141626,2021-11-15 08:11:25.808848,37220000,,,,673574,3973,665861,,23704112,11105175
2021-11-14,TG,105,0,106,0,10990,19492,0,155.0,1.0,157.0,,74485.0,98644.0,Jayashankar Bhupalapally,,,,,105,40,0,,,,,3320.0,922.0,712257,,,,,,,,291916,145769,2021-11-15 08:11:25.808848,37220000,,,,673574,3973,665861,,23704112,11105175
2021-11-14,TG,105,0,106,0,10990,19492,0,155.0,1.0,157.0,,74485.0,98644.0,Jogulamba Gadwal,,,,,33,11,0,,,,,409.0,145.0,664971,,,,,,,,319112,63908,2021-11-15 08:11:25.808848,37220000,,,,673574,3973,665861,,23704112,11105175
2021-11-14,TG,105,0,106,0,10990,19492,0,155.0,1.0,157.0,,74485.0,98644.0,Kamareddy,,,,,572,188,0,,,,,913.0,1784.0,972625,,,,,,,,573108,208424,2021-11-15 08:11:25.808848,37220000,,,,673574,3973,665861,,23704112,11105175
2021-11-14,TG,105,0,106,0,10990,19492,0,155.0,1.0,157.0,,74485.0,98644.0,Karimnagar,,,,,3390,4828,0,,,,,3602.0,6938.0,1016063,,,,,,,,692933,468630,2021-11-15 08:11:25.808848,37220000,,,,673574,3973,665861,,23704112,11105175
2021-11-14,TG,105,0,106,0,10990,19492,0,155.0,1.0,157.0,,74485.0,98644.0,Khammam,,,,,144,1019,0,,,,,4619.0,8021.0,1401639,,,,,,,,940552,453963,2021-11-15 08:11:25.808848,37220000,,,,673574,3973,665861,,23704112,11105175
2021-11-14,TG,105,0,106,0,10990,19492,0,155.0,1.0,157.0,,74485.0,98644.0,Komaram Bheem,,,,,87,1,0,,,,,648.0,216.0,515835,,,,,,,,289211,55544,2021-11-15 08:11:25.808848,37220000,,,,673574,3973,665861,,23704112,11105175
2021-11-14,TG,105,0,106,0,10990,19492,0,155.0,1.0,157.0,,74485.0,98644.0,Mahabubabad,,,,,101,792,0,,,,,907.0,3676.0,1318110,,,,,,,,498234,216076,2021-11-15 08:11:25.808848,37220000,,,,673574,3973,665861,,23704112,11105175
2021-11-14,TG,105,0,106,0,10990,19492,0,155.0,1.0,157.0,,74485.0,98644.0,Mahabubnagar,,,,,20,143,0,,,,,911.0,984.0,0,,,,,,,,506639,164923,2021-11-15 08:11:25.808848,37220000,,,,673574,3973,665861,,23704112,11105175
2021-11-14,TG,105,0,106,0,10990,19492,0,155.0,1.0,157.0,,74485.0,98644.0,Mancherial,,,,,2,2,0,,,,,1059.0,1209.0,807037,,,,,,,,501803,187759,2021-11-15 08:11:25.808848,37220000,,,,673574,3973,665861,,23704112,11105175
2021-11-14,TG,105,0,106,0,10990,19492,0,155.0,1.0,157.0,,74485.0,98644.0,Medak,,,,,359,135,0,,,,,2446.0,2411.0,767428,,,,,,,,495755,183518,2021-11-15 08:11:25.808848,37220000,,,,673574,3973,665861,,23704112,11105175
2021-11-14,TG,105,0,106,0,10990,19492,0,155.0,1.0,157.0,,74485.0,98644.0,Medchal Malkajgiri,,,,,365,946,0,,,,,3561.0,7439.0,2542203,,,,,,,,2209603,1424513,2021-11-15 08:11:25.808848,37220000,,,,673574,3973,665861,,23704112,11105175
2021-11-14,TG,105,0,106,0,10990,19492,0,155.0,1.0,157.0,,74485.0,98644.0,Mulugu,,,,,8,26,0,,,,,349.0,1093.0,294671,,,,,,,,191324,92356,2021-11-15 08:11:25.808848,37220000,,,,673574,3973,665861,,23704112,11105175
2021-11-14,TG,105,0,106,0,10990,19492,0,155.0,1.0,157.0,,74485.0,98644.0,Nagarkurnool,,,,,465,59,0,,,,,3872.0,897.0,893308,,,,,,,,519576,115680,2021-11-15 08:11:25.808848,37220000,,,,673574,3973,665861,,23704112,11105175
2021-11-14,TG,105,0,106,0,10990,19492,0,155.0,1.0,157.0,,74485.0,98644.0,Nalgonda,,,,,113,120,0,,,,,10576.0,5286.0,1631399,,,,,,,,1038356,323632,2021-11-15 08:11:25.808848,37220000,,,,673574,3973,665861,,23704112,11105175
2021-11-14,TG,105,0,106,0,10990,19492,0,155.0,1.0,157.0,,74485.0,98644.0,Narayanpet,,,,,51,8,0,,,,,677.0,334.0,566874,,,,,,,,303364,55897,2021-11-15 08:11:25.808848,37220000,,,,673574,3973,665861,,23704112,11105175
