Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2021-11-14,MH,Ahmednagar,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,340761,7086,11,332411,,2022-01-22 00:35:05.607892,2022-01-22 00:35:05.608737,,3647 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624300,140583,6467879,3647,63970588
2021-11-14,MH,Akola,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,58782,1426,4,57335,,2022-01-22 00:35:05.607892,2022-01-22 00:35:05.608737,,3647 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624300,140583,6467879,3647,63970588
2021-11-14,MH,Amravati,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,96243,1595,2,94618,,2022-01-22 00:35:05.607892,2022-01-22 00:35:05.608737,,3647 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624300,140583,6467879,3647,63970588
2021-11-14,MH,Aurangabad,,,14 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,155574,4252,14,150867,,2022-01-22 00:35:05.607892,2022-01-22 00:35:05.608737,,3647 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624300,140583,6467879,3647,63970588
2021-11-14,MH,Beed,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,103853,2816,7,101003,,2022-01-22 00:35:05.607892,2022-01-22 00:35:05.608737,,3647 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624300,140583,6467879,3647,63970588
2021-11-14,MH,Bhandara,,,10 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,60084,1123,10,58948,,2022-01-22 00:35:05.607892,2022-01-22 00:35:05.608737,,3647 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624300,140583,6467879,3647,63970588
2021-11-14,MH,Buldhana,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,85547,800,6,84735,,2022-01-22 00:35:05.607892,2022-01-22 00:35:05.608737,,3647 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624300,140583,6467879,3647,63970588
2021-11-14,MH,Chandrapur,,,4 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,88986,1563,4,87387,,2022-01-22 00:35:05.607892,2022-01-22 00:35:05.608737,,3647 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624300,140583,6467879,3647,63970588
2021-11-14,MH,Dhule,,,11 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,46179,654,11,45513,,2022-01-22 00:35:05.607892,2022-01-22 00:35:05.608737,,3647 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624300,140583,6467879,3647,63970588
2021-11-14,MH,Gadchiroli,,,33 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,30445,669,33,29740,,2022-01-22 00:35:05.607892,2022-01-22 00:35:05.608737,,3647 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624300,140583,6467879,3647,63970588
2021-11-14,MH,Gondia,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,40521,569,7,39944,,2022-01-22 00:35:05.607892,2022-01-22 00:35:05.608737,,3647 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624300,140583,6467879,3647,63970588
2021-11-14,MH,Hingoli,,,1 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,18478,506,1,17959,,2022-01-22 00:35:05.607892,2022-01-22 00:35:05.608737,,3647 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624300,140583,6467879,3647,63970588
2021-11-14,MH,Jalgaon,,,32 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,139960,2714,32,137208,,2022-01-22 00:35:05.607892,2022-01-22 00:35:05.608737,,3647 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624300,140583,6467879,3647,63970588
2021-11-14,MH,Jalna,,,1 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,60649,1210,1,59410,,2022-01-22 00:35:05.607892,2022-01-22 00:35:05.608737,,3647 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624300,140583,6467879,3647,63970588
2021-11-14,MH,Kolhapur,,,5 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,206758,5848,5,200776,,2022-01-22 00:35:05.607892,2022-01-22 00:35:05.608737,,3647 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624300,140583,6467879,3647,63970588
2021-11-14,MH,Latur,,,6 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,92190,2439,6,89668,,2022-01-22 00:35:05.607892,2022-01-22 00:35:05.608737,,3647 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624300,140583,6467879,3647,63970588
2021-11-14,MH,Mumbai,,,2527 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,760329,16292,2527,737930,,2022-01-22 00:35:05.607892,2022-01-22 00:35:05.608737,,3647 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624300,140583,6467879,3647,63970588
2021-11-14,MH,Nagpur,,,71 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,493673,9128,71,484406,,2022-01-22 00:35:05.607892,2022-01-22 00:35:05.608737,,3647 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624300,140583,6467879,3647,63970588
2021-11-14,MH,Nanded,,,7 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,90444,2658,7,87763,,2022-01-22 00:35:05.607892,2022-01-22 00:35:05.608737,,3647 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624300,140583,6467879,3647,63970588
2021-11-14,MH,Nandurbar,,,3 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,40011,948,3,39056,,2022-01-22 00:35:05.607892,2022-01-22 00:35:05.608737,,3647 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624300,140583,6467879,3647,63970588
2021-11-14,MH,Nashik,,,1 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,411336,8686,1,402238,,2022-01-22 00:35:05.607892,2022-01-22 00:35:05.608737,,3647 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624300,140583,6467879,3647,63970588
2021-11-14,MH,Osmanabad,,,116 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,67926,1976,116,65798,,2022-01-22 00:35:05.607892,2022-01-22 00:35:05.608737,,3647 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624300,140583,6467879,3647,63970588
2021-11-14,MH,Other State,,,2 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,144,111,2,31,,2022-01-22 00:35:05.607892,2022-01-22 00:35:05.608737,,3647 cases were recorded as Deaths due to Non Covid Reasons /Migrated / Others,6624300,140583,6467879,3647,63970588
