,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-11-14,NL,19,0,15,311,1027,1121,0,130,62.0,3.0,84.0,3494.0,4444.0,13922.0,0.0,Dimapur,2,0,5,,0,0,0,68,31.0,2.0,36.0,,1586.0,6238.0,0,379769,,,703 cases were recorded as Non Covid Deaths with Covid19 Positivity,14775,414,14264,,272078,188757,0,703,2022-01-22T01:51:46.041946+05:30,2150000,,,1066 cases were recorded as Non Covid Deaths with Covid19 Positivity,31997,676,31138,403057,717342,518403,0,1066,3.0,1.0
1,1,1,1,2021-11-14,NL,19,0,15,311,1027,1121,0,130,62.0,3.0,84.0,3494.0,4444.0,13922.0,0.0,Kiphire,0,0,0,,563,208,0,2,1.0,0.0,0.0,,1177.0,712.0,0,74033,,,1 cases were recorded as Non Covid Deaths with Covid19 Positivity,262,9,247,,14293,9123,0,1,2022-01-22T01:51:46.041946+05:30,2150000,,,1066 cases were recorded as Non Covid Deaths with Covid19 Positivity,31997,676,31138,403057,717342,518403,0,1066,3.0,0.0
2,2,2,2,2021-11-14,NL,19,0,15,311,1027,1121,0,130,62.0,3.0,84.0,3494.0,4444.0,13922.0,0.0,Kohima,0,0,4,,6,16,0,23,10.0,0.0,18.0,,422.0,1905.0,0,270063,,,204 cases were recorded as Non Covid Deaths with Covid19 Positivity,9482,123,9336,,106538,86479,0,204,2022-01-22T01:51:46.041946+05:30,2150000,,,1066 cases were recorded as Non Covid Deaths with Covid19 Positivity,31997,676,31138,403057,717342,518403,0,1066,3.0,0.0
3,3,3,3,2021-11-14,NL,19,0,15,311,1027,1121,0,130,62.0,3.0,84.0,3494.0,4444.0,13922.0,0.0,Longleng,0,0,0,,0,0,0,0,0.0,0.0,0.0,,7.0,201.0,0,50593,,,20 cases were recorded as Non Covid Deaths with Covid19 Positivity,307,0,305,,20594,15723,0,20,2022-01-22T01:51:46.041946+05:30,2150000,,,1066 cases were recorded as Non Covid Deaths with Covid19 Positivity,31997,676,31138,403057,717342,518403,0,1066,3.0,0.0
4,4,4,4,2021-11-14,NL,19,0,15,311,1027,1121,0,130,62.0,3.0,84.0,3494.0,4444.0,13922.0,0.0,Mokokchung,15,0,2,,76,119,0,23,17.0,1.0,10.0,,235.0,1064.0,0,193171,,,65 cases were recorded as Non Covid Deaths with Covid19 Positivity,2357,55,2267,,69667,57700,0,65,2022-01-22T01:51:46.041946+05:30,2150000,,,1066 cases were recorded as Non Covid Deaths with Covid19 Positivity,31997,676,31138,403057,717342,518403,0,1066,3.0,2.0
5,5,5,5,2021-11-14,NL,19,0,15,311,1027,1121,0,130,62.0,3.0,84.0,3494.0,4444.0,13922.0,0.0,Mon,0,0,0,,71,213,0,1,0.0,0.0,0.0,,217.0,1546.0,0,259604,,,19 cases were recorded as Non Covid Deaths with Covid19 Positivity,1159,12,1141,,70339,50545,0,19,2022-01-22T01:51:46.041946+05:30,2150000,,,1066 cases were recorded as Non Covid Deaths with Covid19 Positivity,31997,676,31138,403057,717342,518403,0,1066,3.0,0.0
6,6,6,6,2021-11-14,NL,19,0,15,311,1027,1121,0,130,62.0,3.0,84.0,3494.0,4444.0,13922.0,0.0,Peren,0,0,0,,11,29,0,1,0.0,0.0,2.0,,109.0,257.0,0,163294,,,15 cases were recorded as Non Covid Deaths with Covid19 Positivity,922,6,914,,20163,13084,0,15,2022-01-22T01:51:46.041946+05:30,2150000,,,1066 cases were recorded as Non Covid Deaths with Covid19 Positivity,31997,676,31138,403057,717342,518403,0,1066,3.0,0.0
7,7,7,7,2021-11-14,NL,19,0,15,311,1027,1121,0,130,62.0,3.0,84.0,3494.0,4444.0,13922.0,0.0,Phek,0,0,0,,90,169,0,4,0.0,0.0,5.0,,231.0,599.0,0,163294,,,9 cases were recorded as Non Covid Deaths with Covid19 Positivity,604,18,584,,31551,21660,0,9,2022-01-22T01:51:46.041946+05:30,2150000,,,1066 cases were recorded as Non Covid Deaths with Covid19 Positivity,31997,676,31138,403057,717342,518403,0,1066,3.0,0.0
8,8,8,8,2021-11-14,NL,19,0,15,311,1027,1121,0,130,62.0,3.0,84.0,3494.0,4444.0,13922.0,0.0,Tuensang,2,0,4,,141,124,0,2,2.0,0.0,4.0,,242.0,458.0,0,414801,,,3 cases were recorded as Non Covid Deaths with Covid19 Positivity,1100,13,1086,,38402,27387,0,3,2022-01-22T01:51:46.041946+05:30,2150000,,,1066 cases were recorded as Non Covid Deaths with Covid19 Positivity,31997,676,31138,403057,717342,518403,0,1066,3.0,0.0
9,9,9,9,2021-11-14,NL,19,0,15,311,1027,1121,0,130,62.0,3.0,84.0,3494.0,4444.0,13922.0,0.0,Wokha,0,0,0,,0,0,0,6,1.0,0.0,8.0,,45.0,395.0,0,166239,,,16 cases were recorded as Non Covid Deaths with Covid19 Positivity,405,11,389,,35243,24294,0,16,2022-01-22T01:51:46.041946+05:30,2150000,,,1066 cases were recorded as Non Covid Deaths with Covid19 Positivity,31997,676,31138,403057,717342,518403,0,1066,3.0,0.0
10,10,10,10,2021-11-14,NL,19,0,15,311,1027,1121,0,130,62.0,3.0,84.0,3494.0,4444.0,13922.0,0.0,Zunheboto,0,0,0,,69,243,0,0,0.0,0.0,1.0,,173.0,547.0,0,141014,,,11 cases were recorded as Non Covid Deaths with Covid19 Positivity,624,15,605,,38474,23651,0,11,2022-01-22T01:51:46.041946+05:30,2150000,,,1066 cases were recorded as Non Covid Deaths with Covid19 Positivity,31997,676,31138,403057,717342,518403,0,1066,3.0,0.0
