,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
0,2021-11-14,GJ,26,0,22,45482,15509,126690,0,215.0,0.0,214.0,335170.0,225397.0,2536811.0,Ahmedabad,11,0,4,7193,3147,27554,0,60.0,0.0,26.0,39711.0,27470.0,263159.0,7208200,2021-11-15 07:40:27.158473,,,238421,3411,234940,5372148,6000658,3779435,2021-11-15 07:40:27.157741,67936000,2021-11-15 07:40:27.158821,,,826788,10087,816471,31480451,45080210,29267772
1,2021-11-14,GJ,26,0,22,45482,15509,126690,0,215.0,0.0,214.0,335170.0,225397.0,2536811.0,Amreli,0,0,1,892,434,3848,0,1.0,0.0,1.0,5612.0,8241.0,65397.0,1513614,2021-11-15 07:40:27.158473,,,10811,102,10709,601921,937880,635981,2021-11-15 07:40:27.157741,67936000,2021-11-15 07:40:27.158821,,,826788,10087,816471,31480451,45080210,29267772
2,2021-11-14,GJ,26,0,22,45482,15509,126690,0,215.0,0.0,214.0,335170.0,225397.0,2536811.0,Anand,1,0,1,166,162,5899,0,3.0,0.0,3.0,8941.0,8526.0,150491.0,2090276,2021-11-15 07:40:27.158473,,,9641,49,9588,553355,1499999,1119847,2021-11-15 07:40:27.157741,67936000,2021-11-15 07:40:27.158821,,,826788,10087,816471,31480451,45080210,29267772
3,2021-11-14,GJ,26,0,22,45482,15509,126690,0,215.0,0.0,214.0,335170.0,225397.0,2536811.0,Aravalli,0,0,0,277,1,24,0,0.0,0.0,0.0,2758.0,918.0,36841.0,1051746,2021-11-15 07:40:27.158473,,,5186,78,5108,366263,719143,568227,2021-11-15 07:40:27.157741,67936000,2021-11-15 07:40:27.158821,,,826788,10087,816471,31480451,45080210,29267772
4,2021-11-14,GJ,26,0,22,45482,15509,126690,0,215.0,0.0,214.0,335170.0,225397.0,2536811.0,Banaskantha,0,0,0,987,195,8750,0,1.0,0.0,0.0,10394.0,6663.0,248337.0,3116045,2021-11-15 07:40:27.158473,,,13632,162,13469,862340,2152557,1466169,2021-11-15 07:40:27.157741,67936000,2021-11-15 07:40:27.158821,,,826788,10087,816471,31480451,45080210,29267772
5,2021-11-14,GJ,26,0,22,45482,15509,126690,0,215.0,0.0,214.0,335170.0,225397.0,2536811.0,Bharuch,0,0,0,928,389,3086,0,1.0,0.0,0.0,7576.0,7307.0,48055.0,1550822,2021-11-15 07:40:27.158473,,,11427,118,11308,525082,1231295,738963,2021-11-15 07:40:27.157741,67936000,2021-11-15 07:40:27.158821,,,826788,10087,816471,31480451,45080210,29267772
6,2021-11-14,GJ,26,0,22,45482,15509,126690,0,215.0,0.0,214.0,335170.0,225397.0,2536811.0,Bhavnagar,0,0,0,76,238,1595,0,2.0,0.0,1.0,7841.0,16976.0,69203.0,2877961,2021-11-15 07:40:27.158473,,,21450,301,21146,1206660,1702191,1080487,2021-11-15 07:40:27.157741,67936000,2021-11-15 07:40:27.158821,,,826788,10087,816471,31480451,45080210,29267772
7,2021-11-14,GJ,26,0,22,45482,15509,126690,0,215.0,0.0,214.0,335170.0,225397.0,2536811.0,Botad,0,0,0,283,146,3026,0,0.0,0.0,0.0,1855.0,1507.0,21320.0,656005,2021-11-15 07:40:27.158473,,,2218,42,2176,256876,380134,256644,2021-11-15 07:40:27.157741,67936000,2021-11-15 07:40:27.158821,,,826788,10087,816471,31480451,45080210,29267772
8,2021-11-14,GJ,26,0,22,45482,15509,126690,0,215.0,0.0,214.0,335170.0,225397.0,2536811.0,Chhota Udaipur,0,0,0,201,19,730,0,0.0,0.0,0.0,6153.0,476.0,43310.0,1071831,2021-11-15 07:40:27.158473,,,3395,38,3357,276523,636302,478300,2021-11-15 07:40:27.157741,67936000,2021-11-15 07:40:27.158821,,,826788,10087,816471,31480451,45080210,29267772
9,2021-11-14,GJ,26,0,22,45482,15509,126690,0,215.0,0.0,214.0,335170.0,225397.0,2536811.0,Dahod,0,0,0,1523,16,735,0,0.0,0.0,0.0,9339.0,715.0,150419.0,2126558,2021-11-15 07:40:27.158473,,,9955,38,9917,721854,1500016,837133,2021-11-15 07:40:27.157741,67936000,2021-11-15 07:40:27.158821,,,826788,10087,816471,31480451,45080210,29267772
