Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-15,AP,Anantapur,157722,1093,156576,787085.0,2420938,1328678,3749616,2059708,14295,2038960,28924891.0,29905983,16466244,46372227
2021-10-15,AP,Chittoor,245620,1936,242624,780322.0,2566777,1516043,4082820,2059708,14295,2038960,28924891.0,29905983,16466244,46372227
2021-10-15,AP,East Godavari,292836,1288,290093,944746.0,3382073,1495611,4877684,2059708,14295,2038960,28924891.0,29905983,16466244,46372227
2021-10-15,AP,Foreign Evacuees,434,0,434,,,,,2059708,14295,2038960,28924891.0,29905983,16466244,46372227
2021-10-15,AP,Guntur,177259,1226,175385,833823.0,2868590,1522615,4391205,2059708,14295,2038960,28924891.0,29905983,16466244,46372227
2021-10-15,AP,Krishna,118441,1406,116277,782232.0,2733880,1487463,4221343,2059708,14295,2038960,28924891.0,29905983,16466244,46372227
2021-10-15,AP,Kurnool,124082,852,123191,867361.0,2314377,1132193,3446570,2059708,14295,2038960,28924891.0,29905983,16466244,46372227
2021-10-15,AP,Other State,2461,0,2461,,,,,2059708,14295,2038960,28924891.0,29905983,16466244,46372227
2021-10-15,AP,Prakasam,138151,1115,136246,697340.0,1994872,1287754,3282626,2059708,14295,2038960,28924891.0,29905983,16466244,46372227
2021-10-15,AP,S.P.S. Nellore,145950,1050,144031,682964.0,1882523,1166536,3049059,2059708,14295,2038960,28924891.0,29905983,16466244,46372227
2021-10-15,AP,Srikakulam,122850,785,121976,670899.0,1573890,801150,2375040,2059708,14295,2038960,28924891.0,29905983,16466244,46372227
2021-10-15,AP,Visakhapatnam,157235,1123,155903,744983.0,2848401,1486646,4335047,2059708,14295,2038960,28924891.0,29905983,16466244,46372227
2021-10-15,AP,Vizianagaram,82861,670,82144,531433.0,1299411,733638,2033049,2059708,14295,2038960,28924891.0,29905983,16466244,46372227
2021-10-15,AP,West Godavari,178476,1109,177085,793098.0,2369782,1369810,3739592,2059708,14295,2038960,28924891.0,29905983,16466244,46372227
2021-10-15,AP,Y.S.R. Kadapa,115330,642,114534,671761.0,1650469,1138107,2788576,2059708,14295,2038960,28924891.0,29905983,16466244,46372227
