Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-15,NL,Dimapur,14545,416,13334,47020.0,262434,146673,409107,31547,674,29625,385309.0,699381,432941,1132322
2021-10-15,NL,Kiphire,256,9,245,1002.0,12825,7145,19970,31547,674,29625,385309.0,699381,432941,1132322
2021-10-15,NL,Kohima,9406,123,9037,33986.0,104631,75403,180034,31547,674,29625,385309.0,699381,432941,1132322
2021-10-15,NL,Longleng,299,2,279,1193.0,20530,15017,35547,31547,674,29625,385309.0,699381,432941,1132322
2021-10-15,NL,Mokokchung,2298,52,2163,3976.0,68841,49864,118705,31547,674,29625,385309.0,699381,432941,1132322
2021-10-15,NL,Mon,1157,13,1124,12278.0,69526,43504,113030,31547,674,29625,385309.0,699381,432941,1132322
2021-10-15,NL,Peren,918,5,895,5717.0,19543,11369,30912,31547,674,29625,385309.0,699381,432941,1132322
2021-10-15,NL,Phek,592,18,558,2779.0,30952,19079,50031,31547,674,29625,385309.0,699381,432941,1132322
2021-10-15,NL,Tuensang,1067,11,1042,4887.0,37684,22801,60485,31547,674,29625,385309.0,699381,432941,1132322
2021-10-15,NL,Wokha,388,11,355,1390.0,34820,21523,56343,31547,674,29625,385309.0,699381,432941,1132322
2021-10-15,NL,Zunheboto,621,14,593,2131.0,37595,20563,58158,31547,674,29625,385309.0,699381,432941,1132322
