"District Name","New 
Cases","New 
Recoveries","New 
Deaths","Total 
Cases","Total 
Deaths","Total 
Active 
Cases","Number of 
Persons 
Hospitalized"
"East Garo Hills","2","0","0","2056","18","4","0"
"East Jaintia Hills","1","0","0","2629","38","1","0"
"East Khasi Hills","12","10","0","47386","1075","105","37"
"Eastern West Khasi Hills","0","0","0","142","8","0","0"
"North Garo Hills","0","1","0","1890","9","6","0"
"Ri-Bhoi","5","0","0","10429","99","50","5"
"South Garo Hills","3","1","0","1350","13","6","0"
"South West Garo Hills","0","1","0","2111","20","13","0"
"South West Khasi Hills","0","0","0","2701","20","0","0"
"West Garo Hills","36","6","0","11010","80","200","4"
"West Jaintia Hills","0","1","0","7209","139","10","2"
"West Khasi Hills","2","0","2","5659","78","2","0"
"Total","61","20","2","94572","1597","397","48"
