,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10088,9927,129,2022-06-19,TT,43296692,524855,42699363,2022-06-19 11:58:37.207604,857841663,2022-06-18 00:00:00,446387,1960401604,1014691278,905699003,40011323,711348,343579,341016,26753,https://www.icmr.gov.in/,12899,15,8518,441421,854364,153331,1449116,42,107,198,347,9,1,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2320353,2305372,14731,2022-06-19,TT,43296692,524855,42699363,2022-06-19 11:58:37.207604,857841663,2022-06-18 00:00:00,446387,1960401604,1014691278,905699003,40011323,96491742,44629785,47491108,4370849,https://www.icmr.gov.in/,12899,15,8518,441421,854364,153331,1449116,359,3106,63567,67032,43,19,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64512,64213,296,2022-06-19,TT,43296692,524855,42699363,2022-06-19 11:58:37.207604,857841663,2022-06-18 00:00:00,446387,1960401604,1014691278,905699003,40011323,1729145,920928,772352,35865,https://www.icmr.gov.in/,12899,15,8518,441421,854364,153331,1449116,591,473,178,1242,1,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724339,716256,7988,2022-06-19,TT,43296692,524855,42699363,2022-06-19 11:58:37.207604,857841663,2022-06-18 00:00:00,446387,1960401604,1014691278,905699003,40011323,46277128,24503958,21175598,597572,https://www.icmr.gov.in/,12899,15,8518,441421,854364,153331,1449116,9980,23781,8087,41848,25,0,0,,,1332900000,Assam,34293000
4,Bihar,831215,818675,12256,2022-06-19,TT,43296692,524855,42699363,2022-06-19 11:58:37.207604,857841663,2022-06-18 00:00:00,446387,1960401604,1014691278,905699003,40011323,134504762,71013238,60955602,2535922,https://www.icmr.gov.in/,12899,15,8518,441421,854364,153331,1449116,9057,32235,31544,72836,69,20,0,,,1332900000,Bihar,119520000
5,Chandigarh,92984,91524,1165,2022-06-19,TT,43296692,524855,42699363,2022-06-19 11:58:37.207604,857841663,2022-06-18 00:00:00,446387,1960401604,1014691278,905699003,40011323,2191272,1177243,962690,51339,https://www.icmr.gov.in/,12899,15,8518,441421,854364,153331,1449116,133,489,318,940,64,37,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1153022,1138581,14035,2022-06-19,TT,43296692,524855,42699363,2022-06-19 11:58:37.207604,857841663,2022-06-18 00:00:00,446387,1960401604,1014691278,905699003,40011323,39849929,20708982,18520989,619958,https://www.icmr.gov.in/,12899,15,8518,441421,854364,153331,1449116,3630,15589,6295,25514,94,27,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,2022-06-19,TT,43296692,524855,42699363,2022-06-19 11:58:37.207604,857841663,2022-06-18 00:00:00,446387,1960401604,1014691278,905699003,40011323,1437366,777192,623354,36820,https://www.icmr.gov.in/,12899,15,8518,441421,854364,153331,1449116,64,138,5068,5270,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1920559,1889211,26229,2022-06-19,TT,43296692,524855,42699363,2022-06-19 11:58:37.207604,857841663,2022-06-18 00:00:00,446387,1960401604,1014691278,905699003,40011323,34707623,18101995,15222096,1383532,https://www.icmr.gov.in/,12899,15,8518,441421,854364,153331,1449116,2758,7901,28392,39051,1534,1255,3,,,1332900000,Delhi,19814000
9,Goa,247073,242507,3833,2022-06-19,TT,43296692,524855,42699363,2022-06-19 11:58:37.207604,857841663,2022-06-18 00:00:00,446387,1960401604,1014691278,905699003,40011323,2778883,1434378,1282573,61932,https://www.icmr.gov.in/,12899,15,8518,441421,854364,153331,1449116,51,117,950,1118,139,77,0,,,1332900000,Goa,1540000
10,Gujarat,1227399,1215192,10946,2022-06-19,TT,43296692,524855,42699363,2022-06-19 11:58:37.207604,857841663,2022-06-18 00:00:00,446387,1960401604,1014691278,905699003,40011323,110860839,54030063,53050335,3780441,https://www.icmr.gov.in/,12899,15,8518,441421,854364,153331,1449116,4015,17625,25644,47284,234,159,0,,,1332900000,Gujarat,67936000
11,Haryana,1009113,995547,10621,2022-06-19,TT,43296692,524855,42699363,2022-06-19 11:58:37.207604,857841663,2022-06-18 00:00:00,446387,1960401604,1014691278,905699003,40011323,43807338,23559149,19380064,868125,https://www.icmr.gov.in/,12899,15,8518,441421,854364,153331,1449116,1159,6798,13241,21198,712,400,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,285408,281108,4137,2022-06-19,TT,43296692,524855,42699363,2022-06-19 11:58:37.207604,857841663,2022-06-18 00:00:00,446387,1960401604,1014691278,905699003,40011323,13211983,6599474,6219029,393480,https://www.icmr.gov.in/,12899,15,8518,441421,854364,153331,1449116,501,2752,4110,7363,30,13,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,454469,449576,4752,2022-06-19,TT,43296692,524855,42699363,2022-06-19 11:58:37.207604,857841663,2022-06-18 00:00:00,446387,1960401604,1014691278,905699003,40011323,23179299,11317639,11405022,456638,https://www.icmr.gov.in/,12899,15,8518,441421,854364,153331,1449116,581,3778,2099,6458,27,10,0,,,1332900000,Jammu and Kashmir,13203000
