,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
1,2022-06-19,PB,Ludhiana,,,,110128,2285,107719,,2022-06-27T14:40:21.199786+05:30,,,,761303,17759,742978,19757390,0,0
2,2022-06-19,PB,S.A.S. Nagar,,,,96370,1150,95013,,2022-06-27T14:40:21.199786+05:30,,,,761303,17759,742978,19757390,0,0
3,2022-06-19,PB,Jalandhar,,,,78459,1579,76856,,2022-06-27T14:40:21.199786+05:30,,,,761303,17759,742978,19757390,0,0
4,2022-06-19,PB,Patiala,,,,62308,1457,60816,,2022-06-27T14:40:21.199786+05:30,,,,761303,17759,742978,19757390,0,0
5,2022-06-19,PB,Amritsar,,,,59504,1682,57807,,2022-06-27T14:40:21.199786+05:30,,,,761303,17759,742978,19757390,0,0
6,2022-06-19,PB,Bathinda,,,,50958,1088,49841,,2022-06-27T14:40:21.199786+05:30,,,,761303,17759,742978,19757390,0,0
7,2022-06-19,PB,Hoshiarpur,,,,40923,1096,39808,,2022-06-27T14:40:21.199786+05:30,,,,761303,17759,742978,19757390,0,0
8,2022-06-19,PB,Gurdaspur,,,,26969,865,26099,,2022-06-27T14:40:21.199786+05:30,,,,761303,17759,742978,19757390,0,0
9,2022-06-19,PB,Pathankot,,,,24605,495,24089,,2022-06-27T14:40:21.199786+05:30,,,,761303,17759,742978,19757390,0,0
10,2022-06-19,PB,Fazilka,,,,23438,545,22886,,2022-06-27T14:40:21.199786+05:30,,,,761303,17759,742978,19757390,0,0
11,2022-06-19,PB,Sri Muktsar Sahib,,,,22571,539,22028,,2022-06-27T14:40:21.199786+05:30,,,,761303,17759,742978,19757390,0,0
12,2022-06-19,PB,Kapurthala,,,,22086,583,21495,,2022-06-27T14:40:21.199786+05:30,,,,761303,17759,742978,19757390,0,0
13,2022-06-19,PB,Rupnagar,,,,17985,455,17522,,2022-06-27T14:40:21.199786+05:30,,,,761303,17759,742978,19757390,0,0
14,2022-06-19,PB,Ferozepur,,,,17925,537,17383,,2022-06-27T14:40:21.199786+05:30,,,,761303,17759,742978,19757390,0,0
15,2022-06-19,PB,Mansa,,,,17238,393,16841,,2022-06-27T14:40:21.199786+05:30,,,,761303,17759,742978,19757390,0,0
16,2022-06-19,PB,Faridkot,,,,16827,338,16478,,2022-06-27T14:40:21.199786+05:30,,,,761303,17759,742978,19757390,0,0
17,2022-06-19,PB,Sangrur,,,,14313,735,13576,,2022-06-27T14:40:21.199786+05:30,,,,761303,17759,742978,19757390,0,0
18,2022-06-19,PB,Shahid Bhagat Singh Nagar,,,,13429,409,13017,,2022-06-27T14:40:21.199786+05:30,,,,761303,17759,742978,19757390,0,0
19,2022-06-19,PB,Fatehgarh Sahib,,,,11874,354,11501,,2022-06-27T14:40:21.199786+05:30,,,,761303,17759,742978,19757390,0,0
20,2022-06-19,PB,Moga,,,,11001,255,10740,,2022-06-27T14:40:21.199786+05:30,,,,761303,17759,742978,19757390,0,0
21,2022-06-19,PB,Tarn Taran,,,,10912,394,10510,,2022-06-27T14:40:21.199786+05:30,,,,761303,17759,742978,19757390,0,0
22,2022-06-19,PB,Barnala,,,,7505,349,7155,,2022-06-27T14:40:21.199786+05:30,,,,761303,17759,742978,19757390,0,0
23,2022-06-19,PB,Malerkotla,,,,3975,176,3798,,2022-06-27T14:40:21.199786+05:30,,,,761303,17759,742978,19757390,0,0
