,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10751,10622,129,2023-03-13,TT,44690936,530782,44156345,2023-03-13 12:00:03.138700,919716776,2023-03-12 00:00:00,44846,2206428763,1027382266,951906083,227140414,991263,347616,353284,290363,https://www.icmr.gov.in/,444,1,252,653,287,85,1025,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339098,2324361,14733,2023-03-13,TT,44690936,530782,44156345,2023-03-13 12:00:03.138700,919716776,2023-03-12 00:00:00,44846,2206428763,1027382266,951906083,227140414,110956437,44704079,47578595,18673763,https://www.icmr.gov.in/,444,1,252,653,287,85,1025,1,3,4,8,2,1,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66891,66595,296,2023-03-13,TT,44690936,530782,44156345,2023-03-13 12:00:03.138700,919716776,2023-03-12 00:00:00,44846,2206428763,1027382266,951906083,227140414,1924549,961348,821819,141382,https://www.icmr.gov.in/,444,1,252,653,287,85,1025,0,1,0,1,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746100,738065,8035,2023-03-13,TT,44690936,530782,44156345,2023-03-13 12:00:03.138700,919716776,2023-03-12 00:00:00,44846,2206428763,1027382266,951906083,227140414,50332130,24812874,22148176,3371080,https://www.icmr.gov.in/,444,1,252,653,287,85,1025,0,117,16,133,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851428,839122,12303,2023-03-13,TT,44690936,530782,44156345,2023-03-13 12:00:03.138700,919716776,2023-03-12 00:00:00,44846,2206428763,1027382266,951906083,227140414,157266812,73481564,67903822,15881426,https://www.icmr.gov.in/,444,1,252,653,287,85,1025,-1,22,81,102,1,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,99372,98187,1182,2023-03-13,TT,44690936,530782,44156345,2023-03-13 12:00:03.138700,919716776,2023-03-12 00:00:00,44846,2206428763,1027382266,951906083,227140414,2288195,1185509,988656,114030,https://www.icmr.gov.in/,444,1,252,653,287,85,1025,0,0,0,0,0,1,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177804,1163652,14146,2023-03-13,TT,44690936,530782,44156345,2023-03-13 12:00:03.138700,919716776,2023-03-12 00:00:00,44846,2206428763,1027382266,951906083,227140414,49167475,21267650,20343649,7556176,https://www.icmr.gov.in/,444,1,252,653,287,85,1025,0,2,0,2,0,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,2023-03-13,TT,44690936,530782,44156345,2023-03-13 12:00:03.138700,919716776,2023-03-12 00:00:00,44846,2206428763,1027382266,951906083,227140414,1579691,782330,636937,160424,https://www.icmr.gov.in/,444,1,252,653,287,85,1025,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2007679,1981117,26523,2023-03-13,TT,44690936,530782,44156345,2023-03-13 12:00:03.138700,919716776,2023-03-12 00:00:00,44846,2206428763,1027382266,951906083,227140414,37402920,18295972,15715733,3391215,https://www.icmr.gov.in/,444,1,252,653,287,85,1025,8,8,10,26,16,29,0,,,1332900000,Delhi,19814000
9,Goa,259180,255143,4013,2023-03-13,TT,44690936,530782,44156345,2023-03-13 12:00:03.138700,919716776,2023-03-12 00:00:00,44846,2206428763,1027382266,951906083,227140414,2874306,1440025,1295707,138574,https://www.icmr.gov.in/,444,1,252,653,287,85,1025,0,0,0,0,0,2,0,,,1332900000,Goa,1540000
