TT|2022-04-10 07:55:10.247189|GetSource|ERR|File Not Found
TT|2022-04-10 09:55:09.529739|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-10 09:55:23.938774|ExtractFromHTML|OK|COMPLETED
TT|2022-04-10 10:44:26.323253|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-10 10:47:31.205890|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-10 11:46:13.191570|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-10 11:46:26.489144|ExtractFromHTML|OK|COMPLETED
TT|2022-04-10 11:49:14.641723|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-10 11:49:29.901594|ExtractFromHTML|OK|COMPLETED
TT|2022-04-10 11:55:10.067027|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-10 11:55:23.195514|ExtractFromHTML|OK|COMPLETED
TT|2022-04-10 19:55:09.383830|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-10 19:55:26.419971|ExtractFromHTML|OK|COMPLETED
TT|2022-04-10 20:55:10.222508|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-10 20:55:27.691627|ExtractFromHTML|OK|COMPLETED
TT|2022-04-10 21:55:10.246777|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-10 21:55:27.333441|ExtractFromHTML|OK|COMPLETED
TT|2022-04-10 22:55:10.259805|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-10 22:55:28.928711|ExtractFromHTML|OK|COMPLETED
TT|2022-04-10 23:55:09.486090|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-10 23:55:29.087488|ExtractFromHTML|OK|COMPLETED
TT|2022-04-11 07:55:10.142535|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-11 09:55:10.070881|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
