Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-19,NL,Dimapur,14579,417,13361,47020.0,263749,153215,416964,31641,676,29693,387814.0,701850,448498,1150348
2021-10-19,NL,Kiphire,256,9,245,1002.0,12862,7514,20376,31641,676,29693,387814.0,701850,448498,1150348
2021-10-19,NL,Kohima,9422,123,9058,33986.0,104837,76673,181510,31641,676,29693,387814.0,701850,448498,1150348
2021-10-19,NL,Longleng,307,2,279,1193.0,20543,15231,35774,31641,676,29693,387814.0,701850,448498,1150348
2021-10-19,NL,Mokokchung,2307,52,2169,3976.0,68923,50844,119767,31641,676,29693,387814.0,701850,448498,1150348
2021-10-19,NL,Mon,1158,14,1124,12278.0,69701,44987,114688,31641,676,29693,387814.0,701850,448498,1150348
2021-10-19,NL,Peren,918,5,895,5717.0,19678,11659,31337,31641,676,29693,387814.0,701850,448498,1150348
2021-10-19,NL,Phek,593,18,564,2779.0,31047,19742,50789,31641,676,29693,387814.0,701850,448498,1150348
2021-10-19,NL,Tuensang,1091,11,1048,4887.0,37907,25612,63519,31641,676,29693,387814.0,701850,448498,1150348
2021-10-19,NL,Wokha,389,11,357,1390.0,34901,21921,56822,31641,676,29693,387814.0,701850,448498,1150348
2021-10-19,NL,Zunheboto,621,14,593,2131.0,37702,21100,58802,31641,676,29693,387814.0,701850,448498,1150348
