"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons#"
"","1","Bagalakote","0","41190","0","40818","3","0","369","0"
"","2","Ballari","4","117286","1","115461","36","1","1787","2"
"","3","Belagavi","3","101765","0","100738","19","0","1006","2"
"","4","Bengaluru Rural","2","80341","0","79424","7","0","910","0"
"","5","Bengaluru urban","56","1873134","12","1853509","2635","0","16989","1"
"","6","Bidar","2","30044","3","29617","3","0","420","4"
"","7","Chamarajanagara","1","44350","1","43810","1","0","528","11"
"","8","Chikkaballapura","0","56145","4","55673","9","0","462","1"
"","9","Chikkamagaluru","0","58070","0","57663","0","0","407","0"
"","10","Chitradurga","0","46564","0","46321","2","0","241","0"
"","11","Dakshina 
Kannada","8","137114","4","135227","26","0","1851","10"
"","12","Davanagere","0","58154","0","57520","6","0","628","0"
"","13","Dharwada","7","86223","4","84794","14","0","1408","7"
"","14","Gadag","0","30689","0","30350","0","0","339","0"
"","15","Hassana","1","145713","0","144388","15","0","1308","2"
"","16","Haveri","1","27177","0","26496","7","0","674","0"
"","17","Kalaburagi","2","77572","0","76662","21","0","889","0"
"","18","Kodagu","0","50815","0","50439","21","1","354","1"
"","19","Kolara","2","64132","0","63460","5","0","667","0"
"","20","Koppala","0","41569","0","41023","2","0","544","0"
"","21  Mandya","","1","102393","0","101674","7","0","712","0"
"","22  Mysuru","","6","233703","0","231076","56","0","2571","0"
"","23","Raichuru","2","46296","0","45919","8","0","369","0"
"","24","Ramanagara","0","31278","21","30912","18","0","348","0"
"","25","Shivamogga","2","84591","0","83426","20","0","1144","1"
"","26","Tumakuru","1","160865","0","159631","11","0","1223","0"
"","27","Udupi","3","96394","5","95824","20","0","550","0"
"","28","Uttara Kannada","3","71980","3","71157","5","0","818","0"
"","29","Vijayapura","1","41207","0","40680","5","0","522","0"
"","30","Yadagiri","0","30023","0","29812","0","0","211","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","108","4066813","58","4023537","2982","2","40252","42"
"*
   
   
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 16-10 -2022 
Page 5 of 7","","","","","","","","","",""
