,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,9986,9761,129,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,655083,328296,318882,7905,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,51,339,45,435,1,8,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2314502,2288989,14705,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,83845021,43010971,39581234,1252816,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,6741,165856,19573,192170,675,2414,3,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64159,63444,294,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,1611588,884278,705736,21574,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,517,2504,197,3218,49,94,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,723814,714340,6619,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,42745816,23325719,19191698,228399,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,5420,34133,2354,41907,55,443,4,,,1332900000,Assam,34293000
4,Bihar,829332,816102,12253,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,117224429,65784538,50760534,679357,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,66997,182422,8332,257751,123,263,0,,,1332900000,Bihar,119520000
5,Chandigarh,91454,89863,1156,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,2018124,1120830,874798,22496,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,187,1122,86,1395,57,121,2,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1147880,1129061,14016,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,35884238,19547274,15997361,339603,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,14144,103882,5583,123609,433,1153,4,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11435,11406,4,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,1353817,753661,592823,7333,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,147,515,81,743,3,1,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1853428,1824145,26086,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,30772201,17214464,13178171,379566,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,8549,50237,2976,61762,766,901,5,,,1332900000,Delhi,19814000
9,Goa,244405,239015,3782,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,2634253,1390025,1215172,29056,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,393,1526,233,2152,118,259,5,,,1332900000,Goa,1540000
10,Gujarat,1218212,1197983,10851,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,101532382,51810249,47840168,1881965,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,23806,115160,23220,162186,884,2688,13,,,1332900000,Gujarat,67936000
11,Haryana,975898,960434,10504,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,40583056,22767798,17601385,213873,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,5849,18708,1802,26359,703,1225,5,,,1332900000,Haryana,28672000
12,Himachal Pradesh,281173,274514,4086,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,12336929,6311577,5874902,150450,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,22,109,25,156,157,617,2,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,451560,443132,4745,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,21236848,10693566,10286944,256338,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,6490,17945,2658,27093,230,827,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,433682,427301,5315,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,36107830,22029123,13874897,203810,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,26304,61630,2531,90465,132,380,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3931536,3868501,39715,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,99087890,52021944,45982049,1083897,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,21392,251011,27448,299851,1894,5416,24,,,1332900000,Karnataka,65798000
16,Kerala,6440371,6262770,63019,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,52033835,28033110,23150322,850403,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,2067,11302,2707,16076,12223,21906,338,,,1332900000,Kerala,35125000
17,Ladakh,27641,26946,228,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,437888,226733,185610,25545,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,47,359,292,698,47,102,1,,,1332900000,Ladakh,293000
18,Lakshadweep,11346,11228,52,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,117925,59470,56260,2195,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,3,81,2,86,1,15,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,7850494,7675578,143492,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,153028208,87024424,64620501,1383283,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,32749,208175,19193,260117,2748,5806,41,,,1332900000,Maharashtra,122153000
20,Manipur,136136,131904,2088,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,2648794,1491673,1104226,52895,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,2460,3232,1019,6711,104,136,2,,,1332900000,Manipur,3103000
21,Meghalaya,93131,91016,1565,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,2329382,1353269,951158,24955,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,728,1886,327,2941,60,119,0,,,1332900000,Meghalaya,3224000
22,Mizoram,202206,190222,640,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,1479200,819810,636162,23228,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,790,2106,281,3177,1571,1694,2,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1030261,1006565,10703,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,112660797,57850569,53965166,845062,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,8224,36264,2272,46760,1388,3088,3,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,35306,34186,753,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,1511193,863004,629430,18759,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,1004,2907,255,4166,32,47,0,,,1332900000,Nagaland,2150000
25,Odisha,1279898,1263106,8945,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,59799153,32562416,26486268,750469,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,22569,103829,6624,133022,852,1639,19,,,1332900000,Odisha,43671000
26,Puducherry,165416,162721,1959,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,1559790,927126,621049,11615,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,222,580,136,938,53,217,0,,,1332900000,Puducherry,1504000
27,Punjab,756456,736115,17635,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,38182591,22172781,15648307,361503,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,66584,67294,3567,137445,326,541,12,,,1332900000,Punjab,29859000
28,Rajasthan,1269974,1244384,9494,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,97354887,53460083,42719605,1175199,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,56357,116377,15651,188385,1702,3569,13,,,1332900000,Rajasthan,77264000
29,Sikkim,38987,38298,440,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,1097996,562258,508747,26991,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,145,1323,474,1942,10,73,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,3440531,3375281,37956,2022-02-17,TT,42754315,510413,41910984,2022-02-17 13:03:33.686008,755532460,2022-02-16 00:00:00,1247481,1741753789,960654091,763843966,17255732,97136705,55455775,41153733,527197,https://www.icmr.gov.in/,30757,541,67538,217834,2802997,669821,3690652,27942,70471,4934,103347,1310,5374,10,,,1332900000,Tamil Nadu,75695000
