,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10721,10576,129,2022-10-14,TT,44623997,528857,44068557,2022-10-14 12:58:43.174702,898115488,2022-10-13 00:00:00,237952,2192116830,1026618634,949290923,216207273,989573,347476,352840,289257,https://www.icmr.gov.in/,2678,10,2594,403886,106513,26338,536737,5,11,55,71,2,4,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2338604,2323730,14733,2022-10-14,TT,44623997,528857,44068557,2022-10-14 12:58:43.174702,898115488,2022-10-13 00:00:00,237952,2192116830,1026618634,949290923,216207273,110102448,44698208,47565847,17838393,https://www.icmr.gov.in/,2678,10,2594,403886,106513,26338,536737,147,325,46533,47005,19,22,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66865,66560,296,2022-10-14,TT,44623997,528857,44068557,2022-10-14 12:58:43.174702,898115488,2022-10-13 00:00:00,237952,2192116830,1026618634,949290923,216207273,1883198,958393,816937,107868,https://www.icmr.gov.in/,2678,10,2594,403886,106513,26338,536737,56,128,560,744,0,4,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,745842,735102,8035,2022-10-14,TT,44623997,528857,44068557,2022-10-14 12:58:43.174702,898115488,2022-10-13 00:00:00,237952,2192116830,1026618634,949290923,216207273,50084362,24786965,22045713,3251684,https://www.icmr.gov.in/,2678,10,2594,403886,106513,26338,536737,2757,5573,4538,12868,28,26,0,,,1332900000,Assam,34293000
4,Bihar,850807,838344,12302,2022-10-14,TT,44623997,528857,44068557,2022-10-14 12:58:43.174702,898115488,2022-10-13 00:00:00,237952,2192116830,1026618634,949290923,216207273,156143278,73374963,67564845,15203470,https://www.icmr.gov.in/,2678,10,2594,403886,106513,26338,536737,8477,47670,91764,147911,41,26,0,,,1332900000,Bihar,119520000
5,Chandigarh,99257,98044,1181,2022-10-14,TT,44623997,528857,44068557,2022-10-14 12:58:43.174702,898115488,2022-10-13 00:00:00,237952,2192116830,1026618634,949290923,216207273,2278575,1184570,984156,109849,https://www.icmr.gov.in/,2678,10,2594,403886,106513,26338,536737,7,11,13,31,4,4,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1176977,1162398,14137,2022-10-14,TT,44623997,528857,44068557,2022-10-14 12:58:43.174702,898115488,2022-10-13 00:00:00,237952,2192116830,1026618634,949290923,216207273,48852847,21252059,20251888,7348900,https://www.icmr.gov.in/,2678,10,2594,403886,106513,26338,536737,1469,4421,7335,13225,69,36,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11588,11583,4,2022-10-14,TT,44623997,528857,44068557,2022-10-14 12:58:43.174702,898115488,2022-10-13 00:00:00,237952,2192116830,1026618634,949290923,216207273,1571390,781694,632979,156717,https://www.icmr.gov.in/,2678,10,2594,403886,106513,26338,536737,26,39,145,210,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2004540,1977606,26506,2022-10-14,TT,44623997,528857,44068557,2022-10-14 12:58:43.174702,898115488,2022-10-13 00:00:00,237952,2192116830,1026618634,949290923,216207273,37299658,18285942,15694453,3319263,https://www.icmr.gov.in/,2678,10,2594,403886,106513,26338,536737,153,473,1609,2235,149,154,0,,,1332900000,Delhi,19814000
9,Goa,258426,254304,3967,2022-10-14,TT,44623997,528857,44068557,2022-10-14 12:58:43.174702,898115488,2022-10-13 00:00:00,237952,2192116830,1026618634,949290923,216207273,2868752,1439470,1294212,135070,https://www.icmr.gov.in/,2678,10,2594,403886,106513,26338,536737,10,44,86,140,31,20,1,,,1332900000,Goa,1540000
10,Gujarat,1275879,1264054,11037,2022-10-14,TT,44623997,528857,44068557,2022-10-14 12:58:43.174702,898115488,2022-10-13 00:00:00,237952,2192116830,1026618634,949290923,216207273,127274896,54372130,53946469,18956297,https://www.icmr.gov.in/,2678,10,2594,403886,106513,26338,536737,403,8007,35521,43931,94,68,0,,,1332900000,Gujarat,67936000
11,Haryana,1055438,1044507,10708,2022-10-14,TT,44623997,528857,44068557,2022-10-14 12:58:43.174702,898115488,2022-10-13 00:00:00,237952,2192116830,1026618634,949290923,216207273,45403818,23667372,19813216,1923230,https://www.icmr.gov.in/,2678,10,2594,403886,106513,26338,536737,32,131,630,793,52,48,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,312362,308083,4210,2022-10-14,TT,44623997,528857,44068557,2022-10-14 12:58:43.174702,898115488,2022-10-13 00:00:00,237952,2192116830,1026618634,949290923,216207273,15119353,6634161,6301567,2183625,https://www.icmr.gov.in/,2678,10,2594,403886,106513,26338,536737,15,41,480,536,15,13,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,479235,474409,4785,2022-10-14,TT,44623997,528857,44068557,2022-10-14 12:58:43.174702,898115488,2022-10-13 00:00:00,237952,2192116830,1026618634,949290923,216207273,24640839,11366527,11761542,1512770,https://www.icmr.gov.in/,2678,10,2594,403886,106513,26338,536737,314,95,5078,5487,6,12,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,442452,437057,5330,2022-10-14,TT,44623997,528857,44068557,2022-10-14 12:58:43.174702,898115488,2022-10-13 00:00:00,237952,2192116830,1026618634,949290923,216207273,43141515,23871672,17549623,1720220,https://www.icmr.gov.in/,2678,10,2594,403886,106513,26338,536737,3013,9365,14401,26779,6,9,0,,,1332900000,Jharkhand,37403000
15,Karnataka,4066357,4023167,40291,2022-10-14,TT,44623997,528857,44068557,2022-10-14 12:58:43.174702,898115488,2022-10-13 00:00:00,237952,2192116830,1026618634,949290923,216207273,120316982,55133719,55188314,9994949,https://www.icmr.gov.in/,2678,10,2594,403886,106513,26338,536737,491,3905,12695,17091,181,127,3,,,1332900000,Karnataka,65798000
16,Kerala,6815656,6739602,71281,2022-10-14,TT,44623997,528857,44068557,2022-10-14 12:58:43.174702,898115488,2022-10-13 00:00:00,237952,2192116830,1026618634,949290923,216207273,57380913,29137503,25227154,3016256,https://www.icmr.gov.in/,2678,10,2594,403886,106513,26338,536737,521,1583,1843,3947,599,739,3,,,1332900000,Kerala,35125000
17,Ladakh,29369,29125,231,2022-10-14,TT,44623997,528857,44068557,2022-10-14 12:58:43.174702,898115488,2022-10-13 00:00:00,237952,2192116830,1026618634,949290923,216207273,560010,238194,203442,118374,https://www.icmr.gov.in/,2678,10,2594,403886,106513,26338,536737,2,15,173,190,2,6,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11415,11363,52,2022-10-14,TT,44623997,528857,44068557,2022-10-14 12:58:43.174702,898115488,2022-10-13 00:00:00,237952,2192116830,1026618634,949290923,216207273,141986,61796,60381,19809,https://www.icmr.gov.in/,2678,10,2594,403886,106513,26338,536737,0,0,96,96,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,8126320,7975348,148367,2022-10-14,TT,44623997,528857,44068557,2022-10-14 12:58:43.174702,898115488,2022-10-13 00:00:00,237952,2192116830,1026618634,949290923,216207273,177291294,91604696,76442726,9243872,https://www.icmr.gov.in/,2678,10,2594,403886,106513,26338,536737,1923,5835,10935,18693,475,324,1,,,1332900000,Maharashtra,122153000
20,Manipur,139835,137673,2149,2022-10-14,TT,44623997,528857,44068557,2022-10-14 12:58:43.174702,898115488,2022-10-13 00:00:00,237952,2192116830,1026618634,949290923,216207273,3245687,1645499,1329659,270529,https://www.icmr.gov.in/,2678,10,2594,403886,106513,26338,536737,130,227,294,651,2,1,0,,,1332900000,Manipur,3103000
21,Meghalaya,96731,95081,1622,2022-10-14,TT,44623997,528857,44068557,2022-10-14 12:58:43.174702,898115488,2022-10-13 00:00:00,237952,2192116830,1026618634,949290923,216207273,2612292,1444769,1084569,82954,https://www.icmr.gov.in/,2678,10,2594,403886,106513,26338,536737,157,339,277,773,4,2,0,,,1332900000,Meghalaya,3224000
22,Mizoram,238637,237847,723,2022-10-14,TT,44623997,528857,44068557,2022-10-14 12:58:43.174702,898115488,2022-10-13 00:00:00,237952,2192116830,1026618634,949290923,216207273,1784009,893838,746475,143696,https://www.icmr.gov.in/,2678,10,2594,403886,106513,26338,536737,55,452,939,1446,4,13,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1054503,1043633,10774,2022-10-14,TT,44623997,528857,44068557,2022-10-14 12:58:43.174702,898115488,2022-10-13 00:00:00,237952,2192116830,1026618634,949290923,216207273,133237235,60730806,59140134,13366295,https://www.icmr.gov.in/,2678,10,2594,403886,106513,26338,536737,159,349,4845,5353,16,15,1,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,35967,35180,781,2022-10-14,TT,44623997,528857,44068557,2022-10-14 12:58:43.174702,898115488,2022-10-13 00:00:00,237952,2192116830,1026618634,949290923,216207273,1731432,922819,742463,66150,https://www.icmr.gov.in/,2678,10,2594,403886,106513,26338,536737,74,116,142,332,1,0,0,,,1332900000,Nagaland,2150000
