,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-08-31,TT,Andaman and Nicobar Islands,,,,10766,129,10637,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
1,2023-08-31,TT,Andhra Pradesh,,,,2340676,14733,2325943,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
2,2023-08-31,TT,Arunachal Pradesh,,,,67049,296,66753,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
3,2023-08-31,TT,Assam,,,,746150,8035,738115,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
4,2023-08-31,TT,Bihar,,,,855266,12314,842951,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
5,2023-08-31,TT,Chandigarh,,,,100693,1185,99508,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
6,2023-08-31,TT,Chhattisgarh,,,,1187694,14190,1173504,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
7,2023-08-31,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11592,4,11588,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
8,2023-08-31,TT,Delhi,,,,2040881,26666,2014209,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
9,2023-08-31,TT,Goa,,,,263340,4014,259324,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
10,2023-08-31,TT,Gujarat,,,,1291375,11079,1280294,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
11,2023-08-31,TT,Haryana,,,,1078894,10755,1068112,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
12,2023-08-31,TT,Himachal Pradesh,,,,322897,4241,318652,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
13,2023-08-31,TT,Jammu and Kashmir,,,,482023,4792,477231,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
14,2023-08-31,TT,Jharkhand,,,,443825,5334,438491,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
15,2023-08-31,TT,Karnataka,,,,4088751,40358,4048385,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
16,2023-08-31,TT,Kerala,,,,6907214,71949,6834254,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
17,2023-08-31,TT,Ladakh,,,,29602,231,29369,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
18,2023-08-31,TT,Lakshadweep,,,,11415,52,11363,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
19,2023-08-31,TT,Maharashtra,,,,8170712,148557,8021960,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
20,2023-08-31,TT,Manipur,,,,140034,2149,137885,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
21,2023-08-31,TT,Meghalaya,,,,96980,1628,95345,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
22,2023-08-31,TT,Mizoram,,,,239559,734,238825,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
23,2023-08-31,TT,Madhya Pradesh,,,,1056351,10786,1045565,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
24,2023-08-31,TT,Nagaland,,,,36033,782,35251,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
25,2023-08-31,TT,Odisha,,,,1348402,9215,1339128,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
26,2023-08-31,TT,Puducherry,,,,177546,1981,175564,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
27,2023-08-31,TT,Punjab,,,,793640,19338,773072,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
28,2023-08-31,TT,Rajasthan,,,,1326463,9736,1316726,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
29,2023-08-31,TT,Sikkim,,,,44919,500,44414,,,2023-08-31 17:57:26.114182,,,,44997167,531930,44463717,934710748,2206767600
