Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-08-24,HR,623.0,2,888,15948,828,3494,11743,6613.0,4907.0,11.0,5664.0,96068.0,4844.0,21147.0,68603.0,Ambala,16,0,11,,23,85,517,289,144.0,0.0,172.0,,199.0,694.0,2241.0,1136784,,,,42629.0,542,41943,,1065292,1043093,90555,0,2022-08-24T23:55:37.936345+05:30,28672000,,,,1049557.0,10671,1035946,18818573,23640355,19738228,1700368,0,0.0,0.0
2022-08-24,HR,623.0,2,888,15948,828,3494,11743,6613.0,4907.0,11.0,5664.0,96068.0,4844.0,21147.0,68603.0,Bhiwani,0,0,2,,10,97,463,98,44.0,0.0,79.0,,62.0,885.0,3258.0,1629109,,,,27047.0,666,26336,,925502,874598,72001,0,2022-08-24T23:55:37.936345+05:30,28672000,,,,1049557.0,10671,1035946,18818573,23640355,19738228,1700368,0,0.0,0.0
2022-08-24,HR,623.0,2,888,15948,828,3494,11743,6613.0,4907.0,11.0,5664.0,96068.0,4844.0,21147.0,68603.0,Dadri,0,0,56,,0,0,0,123,131.0,1.0,129.0,,0.0,0.0,0.0,0,,,,7909.0,146,7701,,0,0,0,0,2022-08-24T23:55:37.936345+05:30,28672000,,,,1049557.0,10671,1035946,18818573,23640355,19738228,1700368,0,0.0,0.0
2022-08-24,HR,623.0,2,888,15948,828,3494,11743,6613.0,4907.0,11.0,5664.0,96068.0,4844.0,21147.0,68603.0,Faridabad,66,0,92,,52,148,653,724,471.0,0.0,665.0,,448.0,1189.0,6302.0,1798954,,,,135150.0,741,134033,,2172641,1816771,171546,0,2022-08-24T23:55:37.936345+05:30,28672000,,,,1049557.0,10671,1035946,18818573,23640355,19738228,1700368,0,0.0,0.0
2022-08-24,HR,623.0,2,888,15948,828,3494,11743,6613.0,4907.0,11.0,5664.0,96068.0,4844.0,21147.0,68603.0,Fatehabad,5,0,9,,16,119,306,50,15.0,0.0,19.0,,70.0,374.0,989.0,941522,,,,20258.0,499,19744,,707909,487053,14744,0,2022-08-24T23:55:37.936345+05:30,28672000,,,,1049557.0,10671,1035946,18818573,23640355,19738228,1700368,0,0.0,0.0
2022-08-24,HR,623.0,2,888,15948,828,3494,11743,6613.0,4907.0,11.0,5664.0,96068.0,4844.0,21147.0,68603.0,Gurugram,353,1,477,,202,538,2359,2850,2682.0,2.0,2842.0,,879.0,2316.0,18613.0,1514085,,,,297668.0,1017,295324,,2753344,2462093,439230,0,2022-08-24T23:55:37.936345+05:30,28672000,,,,1049557.0,10671,1035946,18818573,23640355,19738228,1700368,0,0.0,0.0
2022-08-24,HR,623.0,2,888,15948,828,3494,11743,6613.0,4907.0,11.0,5664.0,96068.0,4844.0,21147.0,68603.0,Hisar,28,0,27,,19,223,441,249,149.0,0.0,188.0,,161.0,749.0,1471.0,1742815,,,,63602.0,1178,62337,,1339991,1026574,48643,0,2022-08-24T23:55:37.936345+05:30,28672000,,,,1049557.0,10671,1035946,18818573,23640355,19738228,1700368,0,0.0,0.0
2022-08-24,HR,623.0,2,888,15948,828,3494,11743,6613.0,4907.0,11.0,5664.0,96068.0,4844.0,21147.0,68603.0,Jhajjar,6,0,18,,81,176,485,94,95.0,1.0,133.0,,279.0,701.0,2356.0,956907,,,,24007.0,353,23612,,875289,702260,48310,0,2022-08-24T23:55:37.936345+05:30,28672000,,,,1049557.0,10671,1035946,18818573,23640355,19738228,1700368,0,0.0,0.0
2022-08-24,HR,623.0,2,888,15948,828,3494,11743,6613.0,4907.0,11.0,5664.0,96068.0,4844.0,21147.0,68603.0,Jind,15,0,29,,35,130,279,198,92.0,0.0,121.0,,240.0,932.0,1612.0,1332042,,,,25314.0,542,24717,,971158,765365,32930,0,2022-08-24T23:55:37.936345+05:30,28672000,,,,1049557.0,10671,1035946,18818573,23640355,19738228,1700368,0,0.0,0.0
2022-08-24,HR,623.0,2,888,15948,828,3494,11743,6613.0,4907.0,11.0,5664.0,96068.0,4844.0,21147.0,68603.0,Kaithal,10,0,12,,26,130,1587,184,80.0,0.0,104.0,,324.0,877.0,6319.0,1072861,,,,15132.0,373,14679,,917177,856252,95157,0,2022-08-24T23:55:37.936345+05:30,28672000,,,,1049557.0,10671,1035946,18818573,23640355,19738228,1700368,0,0.0,0.0
2022-08-24,HR,623.0,2,888,15948,828,3494,11743,6613.0,4907.0,11.0,5664.0,96068.0,4844.0,21147.0,68603.0,Karnal,11,0,10,,51,155,216,202,65.0,1.0,111.0,,271.0,911.0,2833.0,1506323,,,,49786.0,600,49123,,1327498,1065735,57626,0,2022-08-24T23:55:37.936345+05:30,28672000,,,,1049557.0,10671,1035946,18818573,23640355,19738228,1700368,0,0.0,0.0
2022-08-24,HR,623.0,2,888,15948,828,3494,11743,6613.0,4907.0,11.0,5664.0,96068.0,4844.0,21147.0,68603.0,Kurukshetra,5,0,9,,15,166,553,151,60.0,2.0,61.0,,134.0,765.0,2232.0,964231,,,,27730.0,404,27275,,816778,747751,50603,0,2022-08-24T23:55:37.936345+05:30,28672000,,,,1049557.0,10671,1035946,18818573,23640355,19738228,1700368,0,0.0,0.0
