,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10579,10405,129,2022-08-24,TT,44368195,527452,43744301,2022-08-24 12:41:08.111940,883523886,2022-08-23 00:00:00,407096,2105887128,1023855963,940383228,141647937,908322,346360,350474,211488,https://www.icmr.gov.in/,10649,36,10677,2181718,281790,99714,2563222,64,156,4906,5126,11,10,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2336130,2320358,14733,2022-08-24,TT,44368195,527452,43744301,2022-08-24 12:41:08.111940,883523886,2022-08-23 00:00:00,407096,2105887128,1023855963,940383228,141647937,104516143,44676944,47540131,12299068,https://www.icmr.gov.in/,10649,36,10677,2181718,281790,99714,2563222,1073,809,353732,355614,164,131,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66585,66182,296,2022-08-24,TT,44368195,527452,43744301,2022-08-24 12:41:08.111940,883523886,2022-08-23 00:00:00,407096,2105887128,1023855963,940383228,141647937,1843147,953818,805354,83975,https://www.icmr.gov.in/,10649,36,10677,2181718,281790,99714,2563222,209,665,1002,1876,14,28,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,743677,732688,8029,2022-08-24,TT,44368195,527452,43744301,2022-08-24 12:41:08.111940,883523886,2022-08-23 00:00:00,407096,2105887128,1023855963,940383228,141647937,49550948,24714469,21929867,2906612,https://www.icmr.gov.in/,10649,36,10677,2181718,281790,99714,2563222,6331,8852,23616,38799,0,0,0,,,1332900000,Assam,34293000
4,Bihar,847088,834001,12292,2022-08-24,TT,44368195,527452,43744301,2022-08-24 12:41:08.111940,883523886,2022-08-23 00:00:00,407096,2105887128,1023855963,940383228,141647937,149117556,72800428,65643088,10674040,https://www.icmr.gov.in/,10649,36,10677,2181718,281790,99714,2563222,19857,54820,111296,185973,182,149,0,,,1332900000,Bihar,119520000
5,Chandigarh,98485,96897,1178,2022-08-24,TT,44368195,527452,43744301,2022-08-24 12:41:08.111940,883523886,2022-08-23 00:00:00,407096,2105887128,1023855963,940383228,141647937,2257491,1183548,980822,93121,https://www.icmr.gov.in/,10649,36,10677,2181718,281790,99714,2563222,176,373,600,1149,39,38,1,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1172708,1157030,14101,2022-08-24,TT,44368195,527452,43744301,2022-08-24 12:41:08.111940,883523886,2022-08-23 00:00:00,407096,2105887128,1023855963,940383228,141647937,46199559,21148974,19893698,5156887,https://www.icmr.gov.in/,10649,36,10677,2181718,281790,99714,2563222,4360,15955,62953,83268,234,241,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11571,11563,4,2022-08-24,TT,44368195,527452,43744301,2022-08-24 12:41:08.111940,883523886,2022-08-23 00:00:00,407096,2105887128,1023855963,940383228,141647937,1544100,780487,630352,133261,https://www.icmr.gov.in/,10649,36,10677,2181718,281790,99714,2563222,103,183,2140,2426,2,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1995407,1964315,26436,2022-08-24,TT,44368195,527452,43744301,2022-08-24 12:41:08.111940,883523886,2022-08-23 00:00:00,407096,2105887128,1023855963,940383228,141647937,36310691,18224484,15515498,2570709,https://www.icmr.gov.in/,10649,36,10677,2181718,281790,99714,2563222,2415,5808,25239,33462,959,939,9,,,1332900000,Delhi,19814000
9,Goa,255249,250211,3857,2022-08-24,TT,44368195,527452,43744301,2022-08-24 12:41:08.111940,883523886,2022-08-23 00:00:00,407096,2105887128,1023855963,940383228,141647937,2851844,1438230,1291113,122501,https://www.icmr.gov.in/,10649,36,10677,2181718,281790,99714,2563222,59,95,1014,1168,177,102,0,,,1332900000,Goa,1540000
