Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-07,CT,Balod,27273,396,26877,2749.0,490632,220395,711027,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Baloda Bazar,43079,471,42594,3816.0,522807,163394,686201,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Balrampur,20299,118,20181,21481.0,239920,73631,313551,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Bametara,19958,236,19719,3113.0,320953,100119,421072,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Bastar,21030,188,20835,4522.0,369740,144969,514709,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Bijapur,8311,55,8256,1239.0,93086,40284,133370,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Bilaspur,65635,1207,64401,9823.0,887230,392496,1279726,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Dakshin Bastar Dantewada,10827,25,10793,1168.0,138660,69116,207776,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Dhamtari,27230,545,26684,1501.0,455004,186942,641946,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Durg,96777,1797,94961,5020.0,873840,458914,1332754,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Gariaband,19698,194,19502,2096.0,246756,77606,324362,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Gaurela Pendra Marwahi,12010,146,11864,273.0,146163,59212,205375,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Janjgir Champa,57585,835,56727,4016.0,774512,254622,1029134,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Jashpur,27068,212,26848,2542.0,386519,147676,534195,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Kabeerdham,22770,267,22503,2829.0,344284,128161,472445,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Kondagaon,13133,99,13026,1607.0,270135,71896,342031,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Korba,54779,580,54181,10034.0,569228,229211,798439,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Koriya,26973,176,26793,2689.0,310133,105916,416049,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Mahasamund,31363,365,30997,2183.0,670419,289398,959817,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Mungeli,23916,167,23742,2922.0,240421,85754,326175,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Narayanpur,4018,14,4004,804.0,44773,16040,60813,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Other State,790,131,654,,,,,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Raigarh,62554,978,61568,5084.0,961146,692533,1653679,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Raipur,157950,3139,154789,12704.0,1424014,773629,2197643,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Rajnandgaon,56066,515,55544,124947.0,932144,418943,1351087,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Sukma,8052,20,8020,1723.0,116342,64633,180975,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Surajpur,29028,224,28798,1830.0,347586,116899,464485,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Surguja,33668,245,33423,103578.0,389440,205810,595250,1005464,13568,991681,13259754.0,12913629,5724705,18638334
2021-10-07,CT,Uttar Bastar Kanker,23624,223,23397,2051.0,347742,136506,484248,1005464,13568,991681,13259754.0,12913629,5724705,18638334
