,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10623,10483,129,2022-09-09,TT,44482149,528121,43906972,2022-09-09 14:05:44.119972,888710787,2022-09-08 00:00:00,316504,2145636645,1025194082,944514745,175927818,962428,347095,352070,263263,https://www.icmr.gov.in/,6093,31,6768,2305061,311283,85330,2701674,3,2,720,725,3,2,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2337466,2322258,14733,2022-09-09,TT,44482149,528121,43906972,2022-09-09 14:05:44.119972,888710787,2022-09-08 00:00:00,316504,2145636645,1025194082,944514745,175927818,107129676,44685357,47549528,14894791,https://www.icmr.gov.in/,6093,31,6768,2305061,311283,85330,2701674,482,1166,170307,171955,60,46,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66757,66408,296,2022-09-09,TT,44482149,528121,43906972,2022-09-09 14:05:44.119972,888710787,2022-09-08 00:00:00,316504,2145636645,1025194082,944514745,175927818,1862955,956495,810611,95849,https://www.icmr.gov.in/,6093,31,6768,2305061,311283,85330,2701674,91,382,540,1013,9,5,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,744877,734033,8033,2022-09-09,TT,44482149,528121,43906972,2022-09-09 14:05:44.119972,888710787,2022-09-08 00:00:00,316504,2145636645,1025194082,944514745,175927818,49819314,24745550,21978970,3094794,https://www.icmr.gov.in/,6093,31,6768,2305061,311283,85330,2701674,3318,5076,11761,20155,73,64,0,,,1332900000,Assam,34293000
4,Bihar,849190,836273,12297,2022-09-09,TT,44482149,528121,43906972,2022-09-09 14:05:44.119972,888710787,2022-09-08 00:00:00,316504,2145636645,1025194082,944514745,175927818,152836924,73105167,66679369,13052388,https://www.icmr.gov.in/,6093,31,6768,2305061,311283,85330,2701674,35214,152559,385997,573770,86,134,0,,,1332900000,Bihar,119520000
5,Chandigarh,98997,97675,1181,2022-09-09,TT,44482149,528121,43906972,2022-09-09 14:05:44.119972,888710787,2022-09-08 00:00:00,316504,2145636645,1025194082,944514745,175927818,2269205,1184058,982579,102568,https://www.icmr.gov.in/,6093,31,6768,2305061,311283,85330,2701674,13,99,499,611,9,38,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1174579,1159713,14116,2022-09-09,TT,44482149,528121,43906972,2022-09-09 14:05:44.119972,888710787,2022-09-08 00:00:00,316504,2145636645,1025194082,944514745,175927818,47182102,21189145,20046110,5946847,https://www.icmr.gov.in/,6093,31,6768,2305061,311283,85330,2701674,3815,13610,71629,89054,103,118,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11582,11573,4,2022-09-09,TT,44482149,528121,43906972,2022-09-09 14:05:44.119972,888710787,2022-09-08 00:00:00,316504,2145636645,1025194082,944514745,175927818,1561769,781019,631487,149263,https://www.icmr.gov.in/,6093,31,6768,2305061,311283,85330,2701674,21,53,549,623,0,1,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2001309,1973962,26487,2022-09-09,TT,44482149,528121,43906972,2022-09-09 14:05:44.119972,888710787,2022-09-08 00:00:00,316504,2145636645,1025194082,944514745,175927818,36781176,18254506,15589738,2936932,https://www.icmr.gov.in/,6093,31,6768,2305061,311283,85330,2701674,1335,3638,19082,24055,182,255,3,,,1332900000,Delhi,19814000
9,Goa,256858,252284,3964,2022-09-09,TT,44482149,528121,43906972,2022-09-09 14:05:44.119972,888710787,2022-09-08 00:00:00,316504,2145636645,1025194082,944514745,175927818,2859077,1438681,1292160,128236,https://www.icmr.gov.in/,6093,31,6768,2305061,311283,85330,2701674,24,84,332,440,111,42,0,,,1332900000,Goa,1540000
10,Gujarat,1271783,1259401,11018,2022-09-09,TT,44482149,528121,43906972,2022-09-09 14:05:44.119972,888710787,2022-09-08 00:00:00,316504,2145636645,1025194082,944514745,175927818,124638651,54353069,53859776,16425806,https://www.icmr.gov.in/,6093,31,6768,2305061,311283,85330,2701674,1806,8154,122386,132346,196,184,1,,,1332900000,Gujarat,67936000
11,Haryana,1053432,1042012,10690,2022-09-09,TT,44482149,528121,43906972,2022-09-09 14:05:44.119972,888710787,2022-09-08 00:00:00,316504,2145636645,1025194082,944514745,175927818,45247843,23653487,19777526,1816830,https://www.icmr.gov.in/,6093,31,6768,2305061,311283,85330,2701674,536,2073,6678,9287,139,194,0,,,1332900000,Haryana,28672000
