"Districts","No. of Positive 
Cases Since 
01.01.2022","No. of Positive Cases 
Treated/ Cured Since 
01.01.2022","Active Cases in the 
District","Deaths Since 
01.01.2022","Migrated Positive 
Cases Since 
01.01.2022"
"Almora","4355","3931","56","4","370"
"Bageshwar","2054","1954","22","0","82"
"Chamoli","3078","2787","191","3","99"
"Champawat","1812","1317","477","1","20"
"Dehradun","31811","30181","1250","154","361"
"Haridwar","12618","12127","281","22","218"
"Nainital","11075","10937","142","29","37"
"Pauri Garhwal","5104","3669","457","16","969"
"Pithoragarh","2462","2200","139","4","131"
"Rudraprayag","2633","2467","43","2","121"
"Tehri Garhwal","2285","1919","56","5","312"
"U.S. Nagar","8679","8331","108","5","259"
"Uttarkashi","1562","1382","22","4","156"
"Total","89528","83202","3244","249","3135"
