"Districts","No. of Positive 
Cases Since 
01.01.2022","No. of Positive Cases 
Treated/ Cured Since 
01.01.2022","Active Cases in the 
District","Deaths Since 
01.01.2022","Migrated Positive 
Cases Since 
01.01.2022"
"Almora","4496","4103","11","4","378"
"Bageshwar","2087","2000","1","0","86"
"Chamoli","3195","3078","8","3","106"
"Champawat","1902","1858","23","1","20"
"Dehradun","32792","32193","63","173","363"
"Haridwar","12982","12665","59","24","234"
"Nainital","11295","11201","28","29","37"
"Pauri Garhwal","5259","4236","37","18","968"
"Pithoragarh","2556","2396","22","4","134"
"Rudraprayag","2698","2567","3","2","126"
"Tehri Garhwal","2349","2017","3","5","324"
"U.S. Nagar","8778","8478","28","5","267"
"Uttarkashi","1636","1461","2","5","168"
"Total","92025","88253","288","273","3211"
