Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-02-20,AP,Anantapur,,,,177070,1105,0,175832,,2022-02-21 13:14:48.816,2022-02-21 13:14:48.816796,,,2316285,14713,2294818,0,32977640
2022-02-20,AP,Chittoor,,,,272178,1993,0,269953,,2022-02-21 13:14:48.816,2022-02-21 13:14:48.816796,,,2316285,14713,2294818,0,32977640
2022-02-20,AP,East Godavari,,,,316027,1298,0,311609,,2022-02-21 13:14:48.816,2022-02-21 13:14:48.816796,,,2316285,14713,2294818,0,32977640
2022-02-20,AP,Guntur,,,,202844,1276,0,201075,,2022-02-21 13:14:48.816,2022-02-21 13:14:48.816796,,,2316285,14713,2294818,0,32977640
2022-02-20,AP,Y.S.R. Kadapa,,,,134782,652,0,134015,,2022-02-21 13:14:48.816,2022-02-21 13:14:48.816796,,,2316285,14713,2294818,0,32977640
2022-02-20,AP,Krishna,,,,136591,1491,0,134115,,2022-02-21 13:14:48.816,2022-02-21 13:14:48.816796,,,2316285,14713,2294818,0,32977640
2022-02-20,AP,Kurnool,,,,144213,867,0,143282,,2022-02-21 13:14:48.816,2022-02-21 13:14:48.816796,,,2316285,14713,2294818,0,32977640
2022-02-20,AP,S.P.S. Nellore,,,,164231,1089,0,162973,,2022-02-21 13:14:48.816,2022-02-21 13:14:48.816796,,,2316285,14713,2294818,0,32977640
2022-02-20,AP,Prakasam,,,,155737,1146,0,154265,,2022-02-21 13:14:48.816,2022-02-21 13:14:48.816796,,,2316285,14713,2294818,0,32977640
2022-02-20,AP,Srikakulam,,,,133912,798,0,133067,,2022-02-21 13:14:48.816,2022-02-21 13:14:48.816796,,,2316285,14713,2294818,0,32977640
2022-02-20,AP,Visakhapatnam,,,,190655,1183,0,189372,,2022-02-21 13:14:48.816,2022-02-21 13:14:48.816796,,,2316285,14713,2294818,0,32977640
2022-02-20,AP,Vizianagaram,,,,92208,679,0,91447,,2022-02-21 13:14:48.816,2022-02-21 13:14:48.816796,,,2316285,14713,2294818,0,32977640
2022-02-20,AP,West Godavari,,,,192942,1136,0,190918,,2022-02-21 13:14:48.816,2022-02-21 13:14:48.816796,,,2316285,14713,2294818,0,32977640
2022-02-20,AP,Other States,,,,2461,0,0,2461,,2022-02-21 13:14:48.816,2022-02-21 13:14:48.816796,,,2316285,14713,2294818,0,32977640
2022-02-20,AP,Other Countries,,,,434,0,0,434,,2022-02-21 13:14:48.816,2022-02-21 13:14:48.816796,,,2316285,14713,2294818,0,32977640
