,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-02-20,NL,Dimapur,,,1073 cases were recorded as Non Covid Deaths with Covid19 Positivity,17206,469,15521,,2022-02-20T23:57:48.686454+05:30,,,1480 cases were recorded as Non Covid Deaths with Covid19 Positivity,35357,749,32864,456805,1073,1480
1,2022-02-20,NL,Kiphire,,,1 cases were recorded as Non Covid Deaths with Covid19 Positivity,272,9,261,,2022-02-20T23:57:48.686454+05:30,,,1480 cases were recorded as Non Covid Deaths with Covid19 Positivity,35357,749,32864,456805,1,1480
2,2022-02-20,NL,Kohima,,,234 cases were recorded as Non Covid Deaths with Covid19 Positivity,10030,130,9598,,2022-02-20T23:57:48.686454+05:30,,,1480 cases were recorded as Non Covid Deaths with Covid19 Positivity,35357,749,32864,456805,234,1480
3,2022-02-20,NL,Longleng,,,18 cases were recorded as Non Covid Deaths with Covid19 Positivity,312,2,292,,2022-02-20T23:57:48.686454+05:30,,,1480 cases were recorded as Non Covid Deaths with Covid19 Positivity,35357,749,32864,456805,18,1480
4,2022-02-20,NL,Mokokchung,,,71 cases were recorded as Non Covid Deaths with Covid19 Positivity,2475,59,2336,,2022-02-20T23:57:48.686454+05:30,,,1480 cases were recorded as Non Covid Deaths with Covid19 Positivity,35357,749,32864,456805,71,1480
5,2022-02-20,NL,Mon,,,22 cases were recorded as Non Covid Deaths with Covid19 Positivity,1175,14,1137,,2022-02-20T23:57:48.686454+05:30,,,1480 cases were recorded as Non Covid Deaths with Covid19 Positivity,35357,749,32864,456805,22,1480
6,2022-02-20,NL,Peren,,,19 cases were recorded as Non Covid Deaths with Covid19 Positivity,983,6,950,,2022-02-20T23:57:48.686454+05:30,,,1480 cases were recorded as Non Covid Deaths with Covid19 Positivity,35357,749,32864,456805,19,1480
7,2022-02-20,NL,Phek,,,9 cases were recorded as Non Covid Deaths with Covid19 Positivity,632,19,592,,2022-02-20T23:57:48.686454+05:30,,,1480 cases were recorded as Non Covid Deaths with Covid19 Positivity,35357,749,32864,456805,9,1480
8,2022-02-20,NL,Tuensang,,,3 cases were recorded as Non Covid Deaths with Covid19 Positivity,1191,14,1168,,2022-02-20T23:57:48.686454+05:30,,,1480 cases were recorded as Non Covid Deaths with Covid19 Positivity,35357,749,32864,456805,3,1480
9,2022-02-20,NL,Wokha,,,18 cases were recorded as Non Covid Deaths with Covid19 Positivity,451,11,410,,2022-02-20T23:57:48.686454+05:30,,,1480 cases were recorded as Non Covid Deaths with Covid19 Positivity,35357,749,32864,456805,18,1480
10,2022-02-20,NL,Zunheboto,,,12 cases were recorded as Non Covid Deaths with Covid19 Positivity,630,16,599,,2022-02-20T23:57:48.686454+05:30,,,1480 cases were recorded as Non Covid Deaths with Covid19 Positivity,35357,749,32864,456805,12,1480
