,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10001,9833,129,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,656427,328392,319646,8389,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,22,211,89,322,1,23,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2315950,2293882,14710,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,84313615,43028940,39982119,1302556,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,5051,119314,16017,140382,425,1486,2,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64270,63652,296,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,1620830,885861,712548,22421,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,398,1990,158,2546,26,55,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,723936,715147,6629,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,42952924,23348573,19365364,238987,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,6159,43854,3340,53353,29,179,3,,,1332900000,Assam,34293000
4,Bihar,829619,816661,12255,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,117966753,65966362,51295595,704796,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,62385,191051,8598,262034,71,151,0,,,1332900000,Bihar,119520000
5,Chandigarh,91545,90136,1160,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,2024270,1121909,879070,23291,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,353,1659,300,2312,25,87,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1149197,1131637,14021,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,36206706,19585256,16269523,351927,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,9841,55663,2839,68343,504,821,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11437,11425,4,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,1356230,754099,594544,7587,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,121,509,115,745,0,8,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1855409,1826695,26097,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,30987409,17241553,13352715,393141,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,10036,65793,5169,80998,635,791,2,,,1332900000,Delhi,19814000
9,Goa,244673,240207,3789,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,2638344,1390736,1218164,29444,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,175,748,94,1017,70,199,1,,,1332900000,Goa,1540000
10,Gujarat,1220185,1203508,10887,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,102042550,51883802,48211759,1946989,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,20555,105362,17502,143419,486,1419,13,,,1332900000,Gujarat,67936000
11,Haryana,977870,963666,10522,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,40786865,22804019,17760730,222116,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,9732,42433,2318,54483,559,867,5,,,1332900000,Haryana,28672000
12,Himachal Pradesh,281971,275886,4093,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,12367787,6315079,5892298,160410,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,929,4258,2179,7366,253,305,3,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,452155,445115,4746,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,21340891,10714337,10359212,267342,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,5861,18700,3101,27662,166,469,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,433930,427869,5315,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,36377684,22102663,14064810,210211,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,24889,58253,1762,84904,82,173,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3935585,3882340,39777,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,99630944,52063981,46440881,1126082,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,12581,129594,13311,155486,1137,3870,20,,,1332900000,Karnataka,65798000
16,Kerala,6463563,6323697,64053,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,52240751,28052747,23309653,878351,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,7858,67353,5653,80864,6757,17086,524,,,1332900000,Kerala,35125000
17,Ladakh,27801,27175,228,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,440042,226875,186400,26767,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,53,219,351,623,55,62,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11371,11255,52,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,118406,59490,56640,2276,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,6,35,10,51,9,12,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,7856994,7691064,143576,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,153707647,87108287,65168901,1430459,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,15133,95478,9865,120476,1635,4394,29,,,1332900000,Maharashtra,122153000
20,Manipur,136384,133605,2096,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,2667405,1498353,1113622,55430,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,1986,3187,814,5987,62,62,4,,,1332900000,Manipur,3103000
21,Meghalaya,93259,91294,1568,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,2337818,1355771,956424,25623,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,582,1154,118,1854,31,105,2,,,1332900000,Meghalaya,3224000
22,Mizoram,205802,195089,642,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,1485354,821318,640411,23625,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,141,315,47,503,1326,1173,1,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1033490,1014413,10713,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,113014229,57888244,54264678,861307,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,12870,136348,5172,154390,1013,2353,2,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,35355,34307,753,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,1518979,865065,634378,19536,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,441,818,118,1377,15,36,0,,,1332900000,Nagaland,2150000
25,Odisha,1281989,1267109,8994,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,60209374,32630464,26808964,769946,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,19977,103088,6127,129192,534,1266,18,,,1332900000,Odisha,43671000
26,Puducherry,165564,163110,1959,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,1569602,928460,629198,11944,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,641,3567,102,4310,30,121,0,,,1332900000,Puducherry,1504000
27,Punjab,757090,737822,17662,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,38581078,22331498,15871279,378301,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,36613,57824,4403,98840,191,449,11,,,1332900000,Punjab,29859000
28,Rajasthan,1273788,1253305,9516,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,97836944,53583895,43042548,1210501,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,44901,114141,11923,170965,1075,2299,9,,,1332900000,Rajasthan,77264000
29,Sikkim,39022,38417,441,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,1101184,562464,510476,28244,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,44,199,175,418,12,36,1,,,1332900000,Sikkim,664000
30,Tamil Nadu,3443980,3387839,37977,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,97519576,55541939,41433912,543725,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,21993,58732,2666,83391,1051,3561,7,,,1332900000,Tamil Nadu,75695000
31,Telangana,786422,776667,4109,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,57629798,30797802,26399105,432891,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,17902,106013,5367,129282,401,865,1,,,1332900000,Telangana,37220000
32,Tripura,100838,99842,919,2022-02-20,TT,42822473,511903,42086383,2022-02-20 13:57:07.125431,759315246,2022-02-19 00:00:00,1187766,1752929699,962533518,772535578,17860603,5090941,2763168,2265722,62051,https://www.icmr.gov.in/,19968,673,48847,170359,2558196,542903,3271458,460,2925,660,4045,5,22,0,,,1332900000,Tripura,3992000
