"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons 
#"
"","1","Bagalakote","1","40699","1","40326","5","0","368","0"
"","2","Ballari","4","115636","3","113825","45","0","1764","2"
"","3","Belagavi","11","100218","3","99178","34","0","1004","2"
"","4","Bengaluru Rural","0","79379","0","78440","32","0","907","0"
"","5","Bengaluru urban","831","1812896","681","1789536","6389","0","16970","1"
"","6","Bidar","5","29838","4","29405","9","0","420","4"
"","7","Chamarajanagara","0","43619","0","43083","1","0","524","11"
"","8","Chikkaballapura","0","55633","0","55171","1","0","460","1"
"","9","Chikkamagaluru","3","57284","0","56869","8","0","407","0"
"","10","Chitradurga","0","46389","0","46149","1","0","239","0"
"","11","Dakshina 
Kannada","13","135963","12","134024","87","0","1842","10"
"","12","Davanagere","1","57559","0","56930","6","0","623","0"
"","13","Dharwada","4","84236","13","82805","40","0","1384","7"
"","14","Gadag","2","30589","0","30250","3","0","336","0"
"","15","Hassana","2","143922","3","142593","20","0","1307","2"
"","16","Haveri","0","26859","0","26184","6","0","669","0"
"","17","Kalaburagi","0","76657","0","75757","18","0","882","0"
"","18","Kodagu","0","49264","0","48911","0","0","352","1"
"","19","Kolara","11","63092","8","62409","18","0","665","0"
"","20","Koppala","1","41286","0","40747","1","0","538","0"
"","21  Mandya","","4","101509","0","100788","10","0","711","0"
"","22  Mysuru","","30","229875","5","227240","75","0","2560","0"
"","23","Raichuru","0","45466","1","45098","4","0","364","0"
"","24","Ramanagara","0","29833","0","29482","4","0","347","0"
"","25","Shivamogga","3","83394","0","82235","29","0","1129","1"
"","26","Tumakuru","4","159916","0","158682","16","0","1218","0"
"","27","Udupi","10","95743","3","95177","20","0","546","0"
"","28","Uttara Kannada","2","71243","0","70419","15","0","809","0"
"","29","Vijayapura","0","41019","0","40498","0","0","521","0"
"","30","Yadagiri","0","29969","0","29756","1","0","212","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","942","3979021","737","3932000","6898","0","40081","42"
"*
               
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 10-07-2022 
Page 5 of 7","","","","","","","","","",""
