,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-11-17,TT,Andaman and Nicobar Islands,,,,10766,129,10637,,,2023-11-17 17:57:29.351636,,,,45001536,533295,44468069,935879495,2206776428
1,2023-11-17,TT,Andhra Pradesh,,,,2340677,14733,2325944,,,2023-11-17 17:57:29.351636,,,,45001536,533295,44468069,935879495,2206776428
2,2023-11-17,TT,Arunachal Pradesh,,,,67049,296,66753,,,2023-11-17 17:57:29.351636,,,,45001536,533295,44468069,935879495,2206776428
3,2023-11-17,TT,Assam,,,,746164,8035,738129,,,2023-11-17 17:57:29.351636,,,,45001536,533295,44468069,935879495,2206776428
4,2023-11-17,TT,Bihar,,,,855267,12314,842953,,,2023-11-17 17:57:29.351636,,,,45001536,533295,44468069,935879495,2206776428
5,2023-11-17,TT,Chandigarh,,,,100698,1185,99513,,,2023-11-17 17:57:29.351636,,,,45001536,533295,44468069,935879495,2206776428
6,2023-11-17,TT,Chhattisgarh,,,,1187697,14190,1173507,,,2023-11-17 17:57:29.351636,,,,45001536,533295,44468069,935879495,2206776428
7,2023-11-17,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11592,4,11588,,,2023-11-17 17:57:29.351636,,,,45001536,533295,44468069,935879495,2206776428
8,2023-11-17,TT,Delhi,,,,2041111,26666,2014442,,,2023-11-17 17:57:29.351636,,,,45001536,533295,44468069,935879495,2206776428
9,2023-11-17,TT,Goa,,,,263373,4014,259359,,,2023-11-17 17:57:29.351636,,,,45001536,533295,44468069,935879495,2206776428
10,2023-11-17,TT,Gujarat,,,,1291458,11080,1280372,,,2023-11-17 17:57:29.351636,,,,45001536,533295,44468069,935879495,2206776428
11,2023-11-17,TT,Haryana,,,,1078967,10779,1068188,,,2023-11-17 17:57:29.351636,,,,45001536,533295,44468069,935879495,2206776428
12,2023-11-17,TT,Himachal Pradesh,,,,322943,4245,318698,,,2023-11-17 17:57:29.351636,,,,45001536,533295,44468069,935879495,2206776428
13,2023-11-17,TT,Jammu and Kashmir,,,,482038,4792,477244,,,2023-11-17 17:57:29.351636,,,,45001536,533295,44468069,935879495,2206776428
14,2023-11-17,TT,Jharkhand,,,,443831,5334,438497,,,2023-11-17 17:57:29.351636,,,,45001536,533295,44468069,935879495,2206776428
